'sample interval','ECG1','ECG2'
671,-0.075,-0.045
672,-0.065,-0.035
673,-0.055,-0.040
674,-0.045,-0.045
675,-0.040,-0.050
676,-0.035,-0.055
677,-0.025,-0.045
678,-0.015,-0.035
679,-0.010,-0.035
680,-0.005,-0.035
681,0.000,-0.030
682,0.010,-0.025
683,0.025,-0.035
684,0.035,-0.045
685,0.035,-0.035
686,0.040,-0.025
687,0.060,-0.020
688,0.080,-0.015
689,0.090,-0.010
690,0.105,-0.005
691,0.125,-0.010
692,0.145,-0.015
693,0.165,-0.010
694,0.180,0.000
695,0.190,0.010
696,0.200,0.015
697,0.210,0.015
698,0.220,0.015
699,0.230,0.010
700,0.240,0.005
701,0.250,0.010
702,0.255,0.025
703,0.250,0.040
704,0.240,0.045
705,0.230,0.045
706,0.205,0.040
707,0.180,0.030
708,0.160,0.020
709,0.135,0.005
710,0.110,0.005
711,0.085,0.005
712,0.050,-0.005
713,0.015,-0.015
714,-0.010,-0.035
715,-0.035,-0.055
716,-0.045,-0.060
717,-0.055,-0.065
718,-0.075,-0.070
719,-0.095,-0.075
720,-0.100,-0.075
721,-0.105,-0.075
722,-0.115,-0.090
723,-0.125,-0.105
724,-0.120,-0.105
725,-0.115,-0.105
726,-0.115,-0.100
727,-0.115,-0.095
728,-0.120,-0.095
729,-0.125,-0.095
730,-0.130,-0.100
731,-0.135,-0.105
732,-0.130,-0.105
733,-0.125,-0.100
734,-0.125,-0.090
735,-0.125,-0.085
736,-0.125,-0.085
737,-0.125,-0.090
738,-0.130,-0.100
739,-0.130,-0.105
740,-0.120,-0.100
741,-0.115,-0.090
742,-0.110,-0.080
743,-0.110,-0.075
744,-0.120,-0.075
745,-0.125,-0.080
746,-0.130,-0.090
747,-0.135,-0.095
748,-0.135,-0.090
749,-0.135,-0.085
750,-0.135,-0.085
751,-0.135,-0.080
752,-0.135,-0.075
753,-0.140,-0.080
754,-0.145,-0.085
755,-0.135,-0.090
756,-0.125,-0.095
757,-0.130,-0.090
758,-0.135,-0.085
759,-0.135,-0.085
760,-0.135,-0.085
761,-0.145,-0.090
762,-0.155,-0.095
763,-0.160,-0.095
764,-0.165,-0.095
765,-0.155,-0.095
766,-0.145,-0.095
767,-0.145,-0.095
768,-0.145,-0.095
769,-0.150,-0.100
770,-0.155,-0.105
771,-0.150,-0.105
772,-0.145,-0.105
773,-0.145,-0.100
774,-0.145,-0.095
775,-0.150,-0.095
776,-0.155,-0.100
777,-0.155,-0.110
778,-0.155,-0.115
779,-0.160,-0.110
780,-0.165,-0.100
781,-0.160,-0.090
782,-0.155,-0.085
783,-0.155,-0.090
784,-0.155,-0.095
785,-0.155,-0.100
786,-0.155,-0.105
787,-0.150,-0.105
788,-0.145,-0.105
789,-0.145,-0.100
790,-0.145,-0.095
791,-0.150,-0.095
792,-0.160,-0.100
793,-0.165,-0.105
794,-0.165,-0.105
795,-0.165,-0.105
796,-0.155,-0.100
797,-0.145,-0.095
798,-0.150,-0.100
799,-0.155,-0.105
800,-0.160,-0.110
801,-0.165,-0.115
802,-0.160,-0.110
803,-0.155,-0.105
804,-0.150,-0.100
805,-0.145,-0.095
806,-0.155,-0.095
807,-0.165,-0.095
808,-0.160,-0.105
809,-0.155,-0.115
810,-0.165,-0.110
811,-0.170,-0.105
812,-0.155,-0.095
813,-0.145,-0.085
814,-0.150,-0.090
815,-0.155,-0.100
816,-0.150,-0.110
817,-0.140,-0.115
818,-0.125,-0.110
819,-0.110,-0.100
820,-0.090,-0.090
821,-0.070,-0.065
822,-0.045,-0.035
823,-0.040,-0.035
824,-0.050,-0.050
825,-0.070,-0.065
826,-0.090,-0.080
827,-0.095,-0.080
828,-0.095,-0.070
829,-0.105,-0.075
830,-0.120,-0.090
831,-0.130,-0.095
832,-0.140,-0.100
833,-0.145,-0.105
834,-0.145,-0.105
835,-0.150,-0.100
836,-0.155,-0.095
837,-0.160,-0.100
838,-0.165,-0.105
839,-0.160,-0.110
840,-0.155,-0.115
841,-0.165,-0.110
842,-0.175,-0.105
843,-0.165,-0.100
844,-0.155,-0.095
845,-0.160,-0.095
846,-0.165,-0.095
847,-0.160,-0.105
848,-0.155,-0.115
849,-0.150,-0.105
850,-0.145,-0.095
851,-0.145,-0.090
852,-0.145,-0.085
853,-0.145,-0.090
854,-0.145,-0.095
855,-0.130,-0.100
856,-0.130,-0.100
857,-0.145,-0.090
858,-0.200,-0.065
859,-0.280,-0.030
860,-0.310,-0.010
861,-0.300,0.005
862,-0.170,0.090
863,0.020,0.210
864,0.410,0.195
865,0.880,0.125
866,1.275,0.015
867,1.645,-0.100
868,1.245,-0.255
869,0.670,-0.420
870,0.160,-0.585
871,-0.335,-0.745
872,-0.445,-0.660
873,-0.520,-0.545
874,-0.450,-0.410
875,-0.525,-0.535
876,-0.285,-0.200
877,-0.205,-0.125
878,-0.165,-0.085
879,-0.125,-0.045
880,-0.130,-0.050
881,-0.135,-0.055
882,-0.145,-0.055
883,-0.155,-0.055
884,-0.160,-0.060
885,-0.165,-0.065
886,-0.165,-0.065
887,-0.165,-0.065
888,-0.170,-0.060
889,-0.175,-0.055
890,-0.165,-0.055
891,-0.155,-0.055
892,-0.155,-0.055
893,-0.155,-0.055
894,-0.155,-0.060
895,-0.155,-0.065
896,-0.150,-0.060
897,-0.145,-0.055
898,-0.145,-0.050
899,-0.145,-0.045
900,-0.145,-0.050
901,-0.145,-0.055
902,-0.145,-0.060
903,-0.145,-0.060
904,-0.145,-0.050
905,-0.140,-0.045
906,-0.130,-0.045
907,-0.125,-0.045
908,-0.120,-0.045
909,-0.115,-0.045
910,-0.115,-0.050
911,-0.110,-0.055
912,-0.100,-0.050
913,-0.095,-0.045
914,-0.090,-0.040
915,-0.085,-0.035
916,-0.085,-0.035
917,-0.075,-0.035
918,-0.065,-0.035
919,-0.065,-0.035
920,-0.065,-0.035
921,-0.055,-0.030
922,-0.045,-0.025
923,-0.030,-0.020
924,-0.015,-0.015
925,-0.010,-0.025
926,-0.005,-0.035
927,0.010,-0.025
928,0.025,-0.015
929,0.035,-0.010
930,0.045,-0.005
931,0.055,-0.005
932,0.070,-0.005
933,0.085,-0.005
934,0.095,-0.005
935,0.100,0.000
936,0.115,0.005
937,0.145,0.010
938,0.170,0.020
939,0.180,0.030
940,0.190,0.035
941,0.205,0.030
942,0.220,0.030
943,0.235,0.040
944,0.245,0.045
945,0.250,0.045
946,0.245,0.045
947,0.230,0.050
948,0.210,0.050
949,0.190,0.040
950,0.165,0.035
951,0.135,0.035
952,0.110,0.035
953,0.090,0.030
954,0.060,0.015
955,0.030,0.000
956,0.010,-0.010
957,-0.010,-0.020
958,-0.025,-0.025
959,-0.045,-0.035
960,-0.060,-0.045
961,-0.075,-0.055
962,-0.090,-0.060
963,-0.105,-0.065
964,-0.110,-0.075
965,-0.115,-0.085
966,-0.125,-0.085
967,-0.135,-0.085
968,-0.130,-0.080
969,-0.125,-0.075
970,-0.125,-0.075
971,-0.125,-0.075
972,-0.130,-0.085
973,-0.135,-0.095
974,-0.125,-0.090
975,-0.115,-0.085
976,-0.115,-0.080
977,-0.115,-0.075
978,-0.120,-0.080
979,-0.125,-0.085
980,-0.125,-0.085
981,-0.125,-0.085
982,-0.130,-0.080
983,-0.135,-0.075
984,-0.130,-0.070
985,-0.125,-0.065
986,-0.125,-0.065
987,-0.125,-0.065
988,-0.130,-0.070
989,-0.135,-0.075
990,-0.130,-0.075
991,-0.125,-0.075
992,-0.125,-0.070
993,-0.125,-0.065
994,-0.130,-0.070
995,-0.135,-0.075
996,-0.135,-0.080
997,-0.140,-0.085
998,-0.150,-0.080
999,-0.145,-0.075
1000,-0.155,-0.075
1001,-0.130,-0.075
1002,-0.135,-0.075
1003,-0.140,-0.085
1004,-0.145,-0.095
1005,-0.140,-0.090
1006,-0.135,-0.085
1007,-0.135,-0.085
1008,-0.135,-0.085
1009,-0.140,-0.085
1010,-0.145,-0.085
1011,-0.145,-0.095
1012,-0.145,-0.105
1013,-0.155,-0.100
1014,-0.165,-0.095
1015,-0.155,-0.090
1016,-0.145,-0.085
1017,-0.145,-0.090
1018,-0.145,-0.095
1019,-0.145,-0.100
1020,-0.145,-0.105
1021,-0.145,-0.105
1022,-0.145,-0.100
1023,-0.140,-0.085
1024,-0.135,-0.080
1025,-0.140,-0.090
1026,-0.145,-0.095
1027,-0.145,-0.100
1028,-0.145,-0.105
1029,-0.150,-0.100
1030,-0.155,-0.095
1031,-0.150,-0.090
1032,-0.145,-0.085
1033,-0.145,-0.090
1034,-0.145,-0.100
1035,-0.145,-0.110
1036,-0.145,-0.115
1037,-0.140,-0.110
1038,-0.135,-0.105
1039,-0.135,-0.100
1040,-0.135,-0.095
1041,-0.140,-0.095
1042,-0.150,-0.105
1043,-0.155,-0.115
1044,-0.160,-0.110
1045,-0.165,-0.105
1046,-0.150,-0.100
1047,-0.135,-0.095
1048,-0.140,-0.095
1049,-0.145,-0.095
1050,-0.145,-0.105
1051,-0.145,-0.115
1052,-0.135,-0.110
1053,-0.125,-0.105
1054,-0.125,-0.100
1055,-0.125,-0.095
1056,-0.130,-0.090
1057,-0.135,-0.085
1058,-0.140,-0.095
1059,-0.145,-0.105
1060,-0.140,-0.105
1061,-0.135,-0.105
1062,-0.135,-0.105
1063,-0.135,-0.105
1064,-0.135,-0.100
1065,-0.135,-0.095
1066,-0.135,-0.100
1067,-0.135,-0.105
1068,-0.130,-0.105
1069,-0.125,-0.105
1070,-0.125,-0.100
1071,-0.125,-0.095
1072,-0.130,-0.090
1073,-0.135,-0.090
1074,-0.135,-0.100
1075,-0.135,-0.105
1076,-0.140,-0.105
1077,-0.145,-0.105
1078,-0.140,-0.100
1079,-0.135,-0.095
1080,-0.130,-0.095
1081,-0.125,-0.095
1082,-0.130,-0.100
1083,-0.130,-0.105
1084,-0.115,-0.105
1085,-0.115,-0.100
1086,-0.115,-0.095
1087,-0.120,-0.095
1088,-0.125,-0.095
1089,-0.125,-0.105
1090,-0.125,-0.115
1091,-0.135,-0.110
1092,-0.145,-0.105
1093,-0.135,-0.095
1094,-0.125,-0.085
1095,-0.125,-0.090
1096,-0.125,-0.095
1097,-0.125,-0.100
1098,-0.125,-0.105
1099,-0.120,-0.100
1100,-0.115,-0.095
1101,-0.115,-0.095
1102,-0.115,-0.095
1103,-0.120,-0.095
1104,-0.125,-0.095
1105,-0.125,-0.110
1106,-0.125,-0.110
1107,-0.125,-0.100
1108,-0.120,-0.095
1109,-0.110,-0.090
1110,-0.110,-0.085
1111,-0.120,-0.090
1112,-0.120,-0.100
1113,-0.110,-0.110
1114,-0.085,-0.110
1115,-0.055,-0.100
1116,-0.025,-0.070
1117,0.005,-0.035
1118,0.015,-0.020
1119,0.020,-0.010
1120,0.005,-0.035
1121,-0.020,-0.070
1122,-0.035,-0.075
1123,-0.050,-0.075
1124,-0.065,-0.075
1125,-0.055,-0.075
1126,-0.095,-0.095
1127,-0.105,-0.105
1128,-0.115,-0.110
1129,-0.125,-0.115
1130,-0.120,-0.110
1131,-0.115,-0.105
1132,-0.120,-0.105
1133,-0.125,-0.105
1134,-0.130,-0.110
1135,-0.135,-0.115
1136,-0.130,-0.115
1137,-0.125,-0.115
1138,-0.125,-0.110
1139,-0.125,-0.105
1140,-0.125,-0.105
1141,-0.125,-0.105
1142,-0.125,-0.105
1143,-0.125,-0.105
1144,-0.120,-0.110
1145,-0.115,-0.115
1146,-0.110,-0.100
1147,-0.100,-0.095
1148,-0.090,-0.090
1149,-0.085,-0.085
1150,-0.090,-0.085
1151,-0.140,-0.075
1152,-0.215,-0.055
1153,-0.260,-0.035
1154,-0.285,-0.015
1155,-0.205,0.065
1156,-0.070,0.165
1157,0.250,0.195
1158,0.635,0.200
1159,1.085,0.090
1160,1.550,-0.060
1161,1.430,-0.190
1162,1.195,-0.320
1163,0.630,-0.495
1164,0.025,-0.680
1165,-0.250,-0.690
1166,-0.500,-0.680
1167,-0.470,-0.555
1168,-0.435,-0.435
1169,-0.365,-0.325
1170,-0.290,-0.220
1171,-0.205,-0.150
1172,-0.125,-0.085
1173,-0.110,-0.060
