'sample interval','ECG1','ECG2'
126,-0.010,0.010
127,-0.015,0.005
128,0.000,0.015
129,0.015,0.025
130,0.035,0.055
131,0.055,0.085
132,0.060,0.105
133,0.065,0.125
134,0.075,0.135
135,0.095,0.145
136,0.140,0.140
137,0.165,0.130
138,0.130,0.110
139,0.105,0.075
140,0.100,0.015
141,0.080,-0.020
142,0.040,-0.005
143,0.010,-0.005
144,-0.005,-0.030
145,-0.020,-0.045
146,-0.035,-0.030
147,-0.055,-0.025
148,-0.080,-0.020
149,-0.120,-0.025
150,-0.165,-0.055
151,-0.190,-0.070
152,-0.200,-0.085
153,-0.200,-0.095
154,-0.190,-0.090
155,-0.185,-0.080
156,-0.180,-0.070
157,-0.175,-0.065
158,-0.175,-0.070
159,-0.175,-0.075
160,-0.175,-0.080
161,-0.170,-0.085
162,-0.160,-0.080
163,-0.160,-0.070
164,-0.170,-0.060
165,-0.390,-0.035
166,-0.620,-0.010
167,-0.660,0.060
168,-0.685,0.125
169,-0.310,0.225
170,0.105,0.315
171,1.025,0.380
172,1.905,0.415
173,2.490,0.255
174,2.985,0.060
175,3.045,-0.280
176,2.895,-0.565
177,1.980,-0.660
178,1.140,-0.710
179,0.510,-0.600
180,0.025,-0.475
181,-0.150,-0.300
182,-0.275,-0.165
183,-0.320,-0.105
184,-0.345,-0.065
185,-0.345,-0.065
186,-0.345,-0.065
187,-0.350,-0.070
188,-0.355,-0.075
189,-0.355,-0.075
190,-0.355,-0.075
191,-0.360,-0.080
192,-0.365,-0.085
193,-0.360,-0.080
194,-0.355,-0.075
195,-0.355,-0.070
196,-0.355,-0.065
197,-0.350,-0.070
198,-0.345,-0.075
199,-0.350,-0.075
200,-0.350,-0.075
201,-0.340,-0.070
202,-0.335,-0.065
203,-0.335,-0.065
204,-0.335,-0.065
205,-0.330,-0.065
206,-0.325,-0.065
207,-0.325,-0.070
208,-0.325,-0.075
209,-0.315,-0.075
210,-0.315,-0.075
211,-0.315,-0.075
212,-0.315,-0.085
213,-0.315,-0.095
214,-0.310,-0.095
215,-0.305,-0.095
216,-0.305,-0.095
217,-0.305,-0.095
218,-0.290,-0.100
219,-0.275,-0.105
220,-0.275,-0.115
221,-0.275,-0.125
222,-0.265,-0.135
223,-0.255,-0.145
224,-0.250,-0.140
225,-0.235,-0.135
226,-0.210,-0.135
227,-0.195,-0.135
228,-0.190,-0.140
229,-0.180,-0.145
230,-0.165,-0.150
231,-0.150,-0.155
232,-0.140,-0.150
233,-0.120,-0.140
234,-0.090,-0.130
235,-0.070,-0.125
236,-0.055,-0.130
237,-0.035,-0.135
238,-0.020,-0.130
239,-0.005,-0.115
240,0.020,-0.090
241,0.025,-0.075
242,0.025,-0.060
243,0.025,-0.055
244,0.025,-0.050
245,0.020,-0.035
246,0.010,-0.020
247,0.000,-0.005
248,-0.010,0.010
249,-0.035,0.020
250,-0.015,0.015
251,-0.075,0.030
252,-0.085,0.025
253,-0.100,0.020
254,-0.115,0.015
255,-0.110,0.015
256,-0.105,0.015
257,-0.105,0.020
258,-0.105,0.025
259,-0.100,0.020
260,-0.095,0.015
261,-0.095,0.010
262,-0.095,0.005
263,-0.090,0.010
264,-0.085,0.015
265,-0.080,0.020
266,-0.075,0.025
267,-0.085,0.020
268,-0.095,0.010
269,-0.090,-0.005
270,-0.085,-0.010
271,-0.085,0.005
272,-0.080,0.015
273,-0.070,0.020
274,-0.060,0.025
275,-0.045,0.025
276,-0.025,0.040
277,-0.005,0.070
278,0.005,0.090
279,0.000,0.100
280,0.000,0.115
281,0.010,0.130
282,0.055,0.135
283,0.110,0.135
284,0.110,0.115
285,0.090,0.080
286,0.070,0.035
287,0.050,-0.015
288,0.020,-0.010
289,-0.010,0.010
290,-0.035,-0.005
291,-0.060,-0.030
292,-0.090,-0.035
293,-0.115,-0.035
294,-0.130,-0.035
295,-0.145,-0.035
296,-0.180,-0.045
297,-0.215,-0.055
298,-0.230,-0.065
299,-0.245,-0.075
300,-0.245,-0.085
301,-0.245,-0.095
302,-0.240,-0.095
303,-0.235,-0.095
304,-0.245,-0.085
305,-0.250,-0.075
306,-0.215,-0.080
307,-0.195,-0.085
308,-0.190,-0.075
309,-0.185,-0.065
310,-0.190,-0.065
311,-0.300,-0.060
312,-0.540,-0.040
313,-0.675,0.005
314,-0.695,0.065
315,-0.460,0.155
316,-0.005,0.275
317,0.740,0.385
318,1.675,0.495
319,2.315,0.450
320,2.785,0.320
321,2.945,0.040
322,2.965,-0.310
323,2.320,-0.485
324,1.425,-0.600
325,0.775,-0.585
326,0.195,-0.535
327,-0.045,-0.405
328,-0.220,-0.255
329,-0.295,-0.160
330,-0.360,-0.075
331,-0.375,-0.065
332,-0.390,-0.065
333,-0.380,-0.075
334,-0.355,-0.095
335,-0.340,-0.100
336,-0.325,-0.105
337,-0.335,-0.095
338,-0.345,-0.085
339,-0.345,-0.085
340,-0.345,-0.085
341,-0.350,-0.090
342,-0.355,-0.095
343,-0.345,-0.090
344,-0.340,-0.085
345,-0.370,-0.085
346,-0.395,-0.085
347,-0.385,-0.095
348,-0.365,-0.105
349,-0.330,-0.100
350,-0.305,-0.095
351,-0.295,-0.095
352,-0.295,-0.095
353,-0.325,-0.100
354,-0.345,-0.105
355,-0.350,-0.110
356,-0.345,-0.115
357,-0.320,-0.115
358,-0.300,-0.115
359,-0.285,-0.115
360,-0.280,-0.115
361,-0.290,-0.120
362,-0.295,-0.125
363,-0.295,-0.130
364,-0.285,-0.135
365,-0.260,-0.130
366,-0.255,-0.130
367,-0.255,-0.140
368,-0.255,-0.150
369,-0.255,-0.160
370,-0.245,-0.170
371,-0.230,-0.180
372,-0.220,-0.185
373,-0.210,-0.180
374,-0.185,-0.175
375,-0.205,-0.175
376,-0.135,-0.195
377,-0.115,-0.205
378,-0.110,-0.205
379,-0.105,-0.205
380,-0.080,-0.195
381,-0.055,-0.185
382,-0.045,-0.185
383,-0.030,-0.185
384,0.005,-0.185
385,0.035,-0.185
386,0.050,-0.175
387,0.060,-0.160
388,0.035,-0.140
389,0.025,-0.120
390,0.060,-0.100
391,0.085,-0.085
392,0.080,-0.075
393,0.065,-0.065
394,0.040,-0.055
395,0.015,-0.045
396,-0.020,-0.030
397,-0.030,-0.020
398,-0.015,-0.005
399,-0.010,0.005
400,-0.025,0.000
401,-0.040,-0.010
402,-0.050,-0.020
403,-0.050,-0.020
404,-0.040,-0.010
405,-0.035,-0.005
406,-0.030,-0.010
407,-0.040,-0.015
408,-0.065,-0.010
409,-0.065,-0.005
410,-0.050,-0.010
411,-0.035,-0.015
412,-0.020,-0.015
413,-0.005,-0.010
414,0.010,0.000
415,0.010,0.000
416,0.000,-0.010
417,-0.025,-0.020
418,-0.045,-0.025
419,-0.035,-0.025
420,-0.025,-0.025
421,0.000,-0.010
422,0.025,0.005
423,0.020,0.030
424,0.015,0.055
425,0.025,0.070
426,0.040,0.085
427,0.070,0.095
428,0.105,0.105
429,0.165,0.115
430,0.195,0.120
431,0.160,0.085
432,0.130,0.045
433,0.110,-0.010
434,0.085,-0.040
435,0.060,-0.020
436,0.040,-0.010
437,0.020,-0.025
438,0.010,-0.035
439,0.020,-0.030
440,0.010,-0.025
441,-0.030,-0.025
442,-0.075,-0.035
443,-0.130,-0.055
444,-0.155,-0.070
445,-0.150,-0.080
446,-0.145,-0.085
447,-0.145,-0.085
448,-0.155,-0.085
449,-0.170,-0.090
450,-0.165,-0.095
451,-0.150,-0.095
452,-0.140,-0.095
453,-0.130,-0.095
454,-0.125,-0.095
455,-0.130,-0.090
456,-0.120,-0.085
457,-0.100,-0.090
458,-0.250,-0.090
459,-0.415,-0.075
460,-0.550,-0.035
461,-0.665,0.010
462,-0.435,0.130
463,-0.130,0.250
464,0.780,0.385
465,1.645,0.505
466,2.310,0.520
467,2.880,0.465
468,3.065,0.120
469,2.990,-0.210
470,2.130,-0.490
471,1.325,-0.680
472,0.640,-0.650
473,0.115,-0.575
474,-0.095,-0.430
475,-0.235,-0.290
476,-0.265,-0.175
477,-0.285,-0.100
478,-0.275,-0.085
479,-0.265,-0.075
480,-0.280,-0.080
481,-0.285,-0.085
482,-0.285,-0.090
483,-0.285,-0.095
484,-0.290,-0.090
485,-0.290,-0.085
486,-0.275,-0.090
487,-0.270,-0.095
488,-0.280,-0.095
489,-0.285,-0.095
490,-0.285,-0.095
491,-0.285,-0.090
492,-0.290,-0.080
493,-0.290,-0.075
494,-0.280,-0.080
495,-0.275,-0.085
496,-0.275,-0.085
497,-0.270,-0.085
498,-0.260,-0.085
499,-0.255,-0.085
500,-0.255,-0.085
501,-0.260,-0.090
502,-0.255,-0.095
503,-0.255,-0.110
504,-0.255,-0.125
505,-0.245,-0.120
506,-0.235,-0.115
507,-0.235,-0.125
508,-0.235,-0.135
509,-0.240,-0.135
510,-0.245,-0.135
511,-0.220,-0.140
512,-0.205,-0.145
513,-0.195,-0.155
514,-0.185,-0.165
515,-0.190,-0.165
516,-0.195,-0.170
517,-0.190,-0.185
518,-0.175,-0.195
519,-0.145,-0.200
520,-0.125,-0.205
521,-0.125,-0.210
522,-0.120,-0.215
523,-0.105,-0.215
524,-0.085,-0.215
525,-0.065,-0.215
526,-0.045,-0.215
527,-0.025,-0.210
528,-0.005,-0.205
529,0.015,-0.205
530,0.035,-0.200
531,0.055,-0.190
532,0.075,-0.180
533,0.090,-0.170
534,0.095,-0.155
535,0.090,-0.140
536,0.095,-0.125
537,0.110,-0.110
538,0.120,-0.080
539,0.130,-0.050
540,0.125,-0.045
541,0.110,-0.040
542,0.085,-0.030
543,0.065,-0.025
544,0.070,-0.020
545,0.075,-0.015
546,0.070,0.000
547,0.065,0.015
548,0.050,0.010
549,0.035,0.005
550,0.035,-0.005
551,0.035,-0.015
552,0.045,-0.010
553,0.055,-0.005
554,0.065,-0.010
555,0.075,-0.015
556,0.075,-0.020
557,0.070,-0.025
558,0.055,-0.025
559,0.055,-0.025
560,0.080,-0.025
561,0.095,-0.025
562,0.090,-0.020
563,0.080,-0.015
564,0.070,-0.020
565,0.070,-0.025
566,0.085,-0.030
567,0.110,-0.030
568,0.135,-0.015
569,0.150,0.015
570,0.170,0.050
571,0.175,0.065
572,0.170,0.070
573,0.190,0.075
574,0.225,0.075
575,0.245,0.085
576,0.260,0.100
577,0.260,0.060
578,0.250,0.005
579,0.245,-0.030
580,0.240,-0.060
581,0.210,-0.055
582,0.180,-0.040
583,0.155,-0.035
584,0.125,-0.045
585,0.115,-0.035
586,0.105,-0.025
587,0.065,-0.040
588,0.025,-0.055
589,-0.005,-0.075
590,-0.035,-0.095
591,-0.035,-0.100
592,-0.035,-0.105
593,-0.015,-0.105
594,0.005,-0.105
595,0.000,-0.100
596,-0.005,-0.095
597,-0.015,-0.100
598,-0.015,-0.105
599,0.020,-0.105
600,0.045,-0.105
601,0.050,-0.095
602,-0.025,-0.085
603,-0.205,-0.075
604,-0.350,-0.055
605,-0.455,-0.020
606,-0.380,0.050
607,-0.145,0.155
608,0.385,0.270
609,1.130,0.390
610,1.870,0.440
611,2.600,0.450
612,3.035,0.250
613,3.320,-0.055
614,2.880,-0.335
615,2.150,-0.600
616,1.415,-0.650
617,0.675,-0.630
618,0.355,-0.515
619,0.130,-0.375
620,0.030,-0.250
621,-0.045,-0.130
622,-0.070,-0.100
623,-0.090,-0.080
624,-0.095,-0.075
625,-0.095,-0.075
626,-0.095,-0.095
627,-0.085,-0.105
628,-0.100,-0.110
629,-0.115,-0.115
630,-0.110,-0.115
631,-0.105,-0.115
632,-0.095,-0.110
633,-0.085,-0.105
634,-0.080,-0.095
635,-0.075,-0.085
636,-0.090,-0.095
637,-0.105,-0.105
638,-0.105,-0.100
639,-0.100,-0.095
640,-0.085,-0.090
641,-0.075,-0.085
642,-0.085,-0.095
643,-0.095,-0.105
644,-0.095,-0.110
645,-0.095,-0.115
646,-0.090,-0.110
647,-0.080,-0.105
648,-0.070,-0.100
649,-0.065,-0.100
650,-0.060,-0.110
651,-0.050,-0.115
652,-0.035,-0.120
653,-0.025,-0.125
654,-0.030,-0.125
655,-0.035,-0.125
656,-0.030,-0.120
657,-0.020,-0.125
658,-0.010,-0.140
659,-0.005,-0.145
660,0.000,-0.150
661,0.015,-0.155
662,0.030,-0.155
663,0.040,-0.160
664,0.050,-0.170
665,0.060,-0.180
666,0.070,-0.190
667,0.080,-0.195
668,0.085,-0.195
669,0.110,-0.200
670,0.135,-0.205
671,0.120,-0.200
672,0.110,-0.195
673,0.150,-0.190
674,0.185,-0.185
675,0.205,-0.180
676,0.225,-0.175
677,0.230,-0.170
678,0.240,-0.165
679,0.270,-0.155
680,0.295,-0.145
681,0.300,-0.125
682,0.305,-0.115
683,0.300,-0.105
684,0.295,-0.090
685,0.295,-0.075
686,0.290,-0.060
687,0.275,-0.040
688,0.265,-0.025
689,0.260,-0.020
690,0.250,-0.015
691,0.235,-0.010
692,0.220,-0.005
693,0.210,-0.005
694,0.200,-0.005
695,0.180,-0.010
696,0.175,-0.015
697,0.180,-0.015
698,0.185,-0.015
699,0.185,-0.020
700,0.190,-0.025
701,0.200,-0.020
702,0.205,-0.015
703,0.210,-0.015
704,0.210,-0.015
705,0.200,-0.020
706,0.195,-0.025
707,0.200,-0.030
708,0.205,-0.035
709,0.205,-0.035
710,0.190,-0.025
711,0.175,-0.015
712,0.180,-0.035
713,0.185,-0.055
714,0.195,-0.030
715,0.205,-0.005
716,0.215,-0.010
717,0.230,-0.010
718,0.260,0.015
719,0.280,0.035
720,0.260,0.045
721,0.245,0.060
722,0.255,0.080
723,0.275,0.095
724,0.320,0.100
725,0.345,0.105
726,0.355,0.100
727,0.360,0.065
728,0.340,-0.015
729,0.310,-0.055
730,0.275,-0.050
731,0.245,-0.055
732,0.220,-0.075
733,0.195,-0.080
734,0.175,-0.065
735,0.140,-0.055
736,0.100,-0.060
737,0.065,-0.080
738,0.030,-0.105
739,0.015,-0.115
740,0.010,-0.115
741,0.010,-0.110
742,0.020,-0.100
743,0.025,-0.100
744,0.020,-0.110
745,0.015,-0.115
746,0.015,-0.115
747,0.025,-0.110
748,0.040,-0.100
749,0.060,-0.095
750,0.045,-0.095
751,-0.010,-0.090
752,-0.110,-0.085
753,-0.310,-0.055
754,-0.490,-0.015
755,-0.410,0.095
756,-0.230,0.205
757,0.545,0.305
758,1.320,0.385
759,2.110,0.400
760,2.785,0.340
761,3.085,0.005
762,3.140,-0.305
763,2.545,-0.555
764,1.890,-0.725
765,1.115,-0.715
766,0.520,-0.645
767,0.225,-0.475
768,0.025,-0.330
769,-0.060,-0.215
770,-0.115,-0.140
771,-0.150,-0.105
772,-0.165,-0.090
773,-0.170,-0.100
774,-0.175,-0.105
775,-0.180,-0.110
776,-0.185,-0.115
777,-0.185,-0.120
778,-0.185,-0.125
779,-0.190,-0.120
780,-0.195,-0.115
781,-0.190,-0.115
782,-0.185,-0.115
783,-0.190,-0.110
784,-0.195,-0.110
785,-0.190,-0.120
786,-0.185,-0.120
787,-0.190,-0.110
788,-0.195,-0.105
789,-0.195,-0.105
790,-0.195,-0.105
791,-0.195,-0.110
792,-0.195,-0.120
793,-0.195,-0.125
794,-0.195,-0.120
795,-0.195,-0.115
796,-0.190,-0.115
797,-0.185,-0.115
798,-0.180,-0.125
799,-0.175,-0.135
800,-0.185,-0.135
801,-0.195,-0.135
802,-0.180,-0.140
803,-0.165,-0.145
804,-0.170,-0.140
805,-0.175,-0.135
806,-0.165,-0.155
807,-0.155,-0.170
808,-0.145,-0.185
809,-0.130,-0.195
810,-0.110,-0.190
811,-0.095,-0.185
812,-0.090,-0.185
813,-0.080,-0.190
814,-0.070,-0.200
815,-0.065,-0.205
816,-0.060,-0.210
817,-0.040,-0.215
818,-0.015,-0.210
819,0.000,-0.205
820,0.010,-0.200
821,0.025,-0.195
822,0.040,-0.195
823,0.055,-0.195
824,0.070,-0.190
825,0.090,-0.180
826,0.110,-0.170
827,0.125,-0.150
828,0.140,-0.130
829,0.140,-0.120
830,0.130,-0.110
831,0.125,-0.100
832,0.120,-0.090
833,0.100,-0.075
834,0.075,-0.055
835,0.070,-0.040
836,0.065,-0.025
837,0.050,-0.015
838,0.035,-0.005
839,0.015,-0.005
840,-0.005,-0.005
841,-0.015,-0.010
842,-0.025,-0.015
843,-0.015,-0.010
844,-0.005,-0.005
845,-0.020,-0.005
846,-0.035,-0.005
847,-0.030,-0.015
848,-0.025,-0.025
849,-0.025,-0.025
850,-0.025,-0.025
851,-0.030,-0.015
852,-0.035,-0.010
853,-0.030,-0.025
854,-0.025,-0.035
855,-0.025,-0.020
856,-0.025,-0.015
857,-0.025,-0.015
858,-0.025,-0.015
859,-0.030,-0.010
860,-0.035,-0.010
861,-0.035,-0.025
862,-0.035,-0.035
863,-0.035,-0.030
864,-0.035,-0.025
865,-0.035,-0.020
866,-0.020,-0.005
867,0.010,0.010
868,0.020,0.035
869,0.030,0.060
870,0.035,0.075
871,0.030,0.090
872,0.045,0.100
873,0.070,0.110
874,0.110,0.115
875,0.075,0.115
876,0.125,0.075
877,0.095,0.025
878,0.050,-0.015
879,0.005,-0.055
880,-0.005,-0.065
881,-0.015,-0.075
882,-0.035,-0.060
883,-0.055,-0.045
884,-0.070,-0.045
885,-0.095,-0.045
886,-0.140,-0.070
887,-0.180,-0.085
888,-0.200,-0.090
889,-0.215,-0.095
890,-0.205,-0.090
891,-0.195,-0.085
892,-0.200,-0.090
893,-0.205,-0.095
894,-0.195,-0.105
895,-0.185,-0.115
896,-0.185,-0.100
897,-0.185,-0.095
898,-0.180,-0.090
899,-0.180,-0.090
900,-0.190,-0.100
901,-0.310,-0.085
902,-0.505,-0.050
903,-0.630,0.010
904,-0.715,0.080
905,-0.490,0.180
906,-0.130,0.285
907,0.675,0.380
908,1.630,0.465
909,2.275,0.375
910,2.845,0.230
911,2.925,-0.100
912,2.910,-0.465
913,2.080,-0.615
914,1.155,-0.745
915,0.600,-0.660
916,0.065,-0.560
917,-0.125,-0.425
918,-0.305,-0.295
919,-0.325,-0.195
920,-0.345,-0.105
921,-0.350,-0.075
922,-0.355,-0.045
923,-0.365,-0.065
924,-0.375,-0.085
925,-0.375,-0.090
926,-0.375,-0.095
927,-0.385,-0.100
928,-0.395,-0.105
929,-0.390,-0.105
930,-0.385,-0.105
931,-0.390,-0.100
932,-0.395,-0.095
933,-0.390,-0.095
934,-0.385,-0.095
935,-0.380,-0.090
936,-0.375,-0.085
937,-0.370,-0.080
938,-0.370,-0.080
939,-0.385,-0.090
940,-0.395,-0.095
941,-0.400,-0.100
942,-0.405,-0.105
943,-0.400,-0.105
944,-0.390,-0.105
945,-0.380,-0.100
946,-0.375,-0.095
947,-0.375,-0.100
948,-0.375,-0.110
949,-0.380,-0.120
950,-0.385,-0.125
951,-0.385,-0.125
952,-0.385,-0.125
953,-0.380,-0.130
954,-0.370,-0.135
955,-0.360,-0.140
956,-0.355,-0.150
957,-0.350,-0.160
958,-0.345,-0.170
959,-0.345,-0.185
960,-0.320,-0.190
961,-0.295,-0.195
962,-0.285,-0.190
963,-0.275,-0.185
964,-0.270,-0.190
965,-0.265,-0.195
966,-0.255,-0.200
967,-0.245,-0.205
968,-0.230,-0.200
969,-0.210,-0.195
970,-0.190,-0.195
971,-0.170,-0.195
972,-0.150,-0.195
973,-0.130,-0.195
974,-0.115,-0.190
975,-0.100,-0.180
976,-0.080,-0.160
977,-0.065,-0.145
978,-0.065,-0.135
979,-0.065,-0.120
980,-0.070,-0.095
981,-0.075,-0.080
982,-0.080,-0.070
983,-0.095,-0.055
984,-0.115,-0.035
985,-0.130,-0.025
986,-0.145,-0.020
987,-0.160,-0.015
988,-0.170,-0.015
989,-0.180,-0.015
990,-0.190,-0.010
991,-0.195,-0.005
992,-0.200,0.000
993,-0.210,0.000
994,-0.220,-0.010
995,-0.220,-0.015
996,-0.210,-0.020
997,-0.205,-0.025
998,-0.205,-0.025
999,-0.205,-0.025
1000,-0.205,-0.025
1001,-0.195,-0.025
1002,-0.195,-0.035
1003,-0.200,-0.030
1004,-0.205,-0.025
1005,-0.205,-0.020
1006,-0.205,-0.015
1007,-0.200,-0.020
1008,-0.195,-0.025
1009,-0.200,-0.030
1010,-0.205,-0.035
1011,-0.215,-0.030
1012,-0.225,-0.025
1013,-0.230,-0.030
1014,-0.230,-0.035
1015,-0.215,-0.035
1016,-0.210,-0.035
1017,-0.230,-0.035
1018,-0.245,-0.035
1019,-0.240,-0.040
1020,-0.225,-0.040
1021,-0.200,-0.015
1022,-0.180,0.010
1023,-0.165,0.040
1024,-0.155,0.065
1025,-0.160,0.085
1026,-0.150,0.090
1027,-0.120,0.075
1028,-0.090,0.075
1029,-0.065,0.090
1030,-0.070,0.060
1031,-0.095,0.010
1032,-0.135,-0.035
1033,-0.185,-0.075
1034,-0.210,-0.085
1035,-0.230,-0.090
1036,-0.250,-0.095
1037,-0.270,-0.095
1038,-0.285,-0.085
1039,-0.300,-0.070
1040,-0.320,-0.080
1041,-0.340,-0.100
1042,-0.365,-0.110
1043,-0.385,-0.115
1044,-0.390,-0.125
1045,-0.395,-0.135
1046,-0.385,-0.130
1047,-0.375,-0.125
1048,-0.370,-0.125
1049,-0.365,-0.125
1050,-0.355,-0.120
1051,-0.340,-0.115
1052,-0.310,-0.110
1053,-0.330,-0.100
1054,-0.510,-0.075
1055,-0.680,-0.045
1056,-0.825,0.005
1057,-0.860,0.060
1058,-0.675,0.135
1059,-0.270,0.220
1060,0.455,0.305
1061,1.240,0.355
1062,2.095,0.360
1063,2.680,0.215
1064,3.000,-0.085
1065,2.770,-0.375
1066,2.085,-0.660
1067,1.310,-0.760
1068,0.475,-0.730
1069,0.005,-0.615
1070,-0.260,-0.450
1071,-0.395,-0.310
1072,-0.470,-0.180
1073,-0.495,-0.125
1074,-0.495,-0.095
1075,-0.495,-0.090
1076,-0.500,-0.100
1077,-0.505,-0.105
1078,-0.505,-0.110
1079,-0.510,-0.115
1080,-0.520,-0.115
1081,-0.525,-0.115
1082,-0.530,-0.115
1083,-0.535,-0.120
1084,-0.535,-0.135
1085,-0.525,-0.115
1086,-0.515,-0.095
1087,-0.515,-0.105
1088,-0.515,-0.115
1089,-0.515,-0.115
1090,-0.515,-0.115
1091,-0.515,-0.110
1092,-0.515,-0.105
1093,-0.495,-0.100
1094,-0.475,-0.095
1095,-0.480,-0.105
1096,-0.485,-0.115
1097,-0.480,-0.120
1098,-0.475,-0.125
1099,-0.480,-0.125
1100,-0.485,-0.125
1101,-0.485,-0.120
1102,-0.485,-0.115
1103,-0.480,-0.125
1104,-0.475,-0.135
1105,-0.470,-0.140
1106,-0.460,-0.150
1107,-0.450,-0.160
1108,-0.445,-0.160
1109,-0.445,-0.150
1110,-0.435,-0.150
1111,-0.415,-0.165
1112,-0.405,-0.175
1113,-0.400,-0.180
1114,-0.390,-0.185
1115,-0.380,-0.190
1116,-0.370,-0.195
1117,-0.360,-0.195
1118,-0.345,-0.195
1119,-0.330,-0.195
1120,-0.325,-0.205
1121,-0.320,-0.220
1122,-0.290,-0.225
1123,-0.260,-0.220
1124,-0.240,-0.205
1125,-0.255,-0.215
1126,-0.200,-0.180
1127,-0.185,-0.175
1128,-0.170,-0.175
1129,-0.155,-0.175
1130,-0.135,-0.155
1131,-0.115,-0.135
1132,-0.110,-0.120
1133,-0.105,-0.105
1134,-0.115,-0.095
1135,-0.125,-0.085
1136,-0.140,-0.070
1137,-0.160,-0.055
1138,-0.180,-0.050
1139,-0.195,-0.040
1140,-0.200,-0.025
1141,-0.210,-0.015
1142,-0.225,-0.020
1143,-0.235,-0.025
1144,-0.245,-0.025
1145,-0.255,-0.025
1146,-0.255,-0.020
1147,-0.255,-0.015
1148,-0.250,-0.015
1149,-0.245,-0.015
1150,-0.240,-0.020
1151,-0.235,-0.025
1152,-0.240,-0.030
1153,-0.245,-0.035
1154,-0.240,-0.030
1155,-0.235,-0.025
1156,-0.235,-0.020
1157,-0.235,-0.015
1158,-0.235,-0.020
1159,-0.235,-0.025
1160,-0.230,-0.030
1161,-0.225,-0.030
1162,-0.225,-0.020
1163,-0.225,-0.015
1164,-0.225,-0.015
1165,-0.225,-0.015
1166,-0.230,-0.020
1167,-0.240,-0.025
1168,-0.245,-0.025
1169,-0.245,-0.025
1170,-0.245,-0.025
1171,-0.250,-0.020
1172,-0.255,-0.015
1173,-0.260,-0.025
1174,-0.265,-0.035
1175,-0.245,-0.025
1176,-0.225,-0.010
1177,-0.210,0.020
1178,-0.195,0.050
1179,-0.185,0.070
1180,-0.175,0.085
1181,-0.165,0.095
1182,-0.145,0.105
1183,-0.110,0.100
1184,-0.085,0.090
1185,-0.085,0.075
1186,-0.100,0.040
1187,-0.140,-0.015
1188,-0.170,-0.055
1189,-0.185,-0.075
1190,-0.205,-0.085
1191,-0.225,-0.080
1192,-0.235,-0.070
1193,-0.240,-0.060
