'sample interval','ECG1','ECG2'
197,0.005,-0.090
198,0.220,-0.070
199,0.485,-0.050
200,0.605,0.020
201,0.680,0.110
202,0.425,0.150
203,0.100,0.180
204,-0.230,-0.010
205,-0.555,-0.235
206,-0.525,-0.505
207,-0.460,-0.775
208,-0.345,-0.725
209,-0.225,-0.655
210,-0.165,-0.480
211,-0.105,-0.310
212,-0.085,-0.215
213,-0.065,-0.125
214,-0.065,-0.095
215,-0.065,-0.065
216,-0.065,-0.060
217,-0.065,-0.055
218,-0.060,-0.060
219,-0.055,-0.065
220,-0.050,-0.065
221,-0.045,-0.065
222,-0.045,-0.060
223,-0.045,-0.055
224,-0.045,-0.055
225,-0.045,-0.055
226,-0.040,-0.055
227,-0.035,-0.055
228,-0.035,-0.055
229,-0.035,-0.055
230,-0.030,-0.055
231,-0.025,-0.055
232,-0.025,-0.055
233,-0.025,-0.055
234,-0.020,-0.050
235,-0.015,-0.045
236,-0.010,-0.045
237,-0.005,-0.045
238,-0.005,-0.040
239,0.000,-0.035
240,0.010,-0.030
241,0.015,-0.025
242,0.010,-0.030
243,0.010,-0.025
244,0.020,-0.010
245,0.025,-0.005
246,0.025,-0.010
247,0.030,-0.015
248,0.040,-0.010
249,0.050,-0.005
250,0.045,-0.005
251,0.080,0.020
252,0.095,0.035
253,0.110,0.045
254,0.125,0.055
255,0.135,0.065
256,0.145,0.075
257,0.150,0.080
258,0.155,0.085
259,0.155,0.100
260,0.155,0.115
261,0.165,0.110
262,0.175,0.105
263,0.175,0.100
264,0.170,0.095
265,0.155,0.090
266,0.145,0.085
267,0.135,0.080
268,0.120,0.065
269,0.100,0.040
270,0.085,0.025
271,0.070,0.010
272,0.055,-0.005
273,0.035,-0.025
274,0.015,-0.040
275,-0.005,-0.055
276,-0.020,-0.070
277,-0.030,-0.080
278,-0.040,-0.090
279,-0.050,-0.100
280,-0.060,-0.110
281,-0.070,-0.120
282,-0.075,-0.125
283,-0.070,-0.130
284,-0.070,-0.135
285,-0.080,-0.135
286,-0.085,-0.135
287,-0.090,-0.135
288,-0.095,-0.135
289,-0.095,-0.135
290,-0.085,-0.135
291,-0.070,-0.130
292,-0.080,-0.130
293,-0.095,-0.135
294,-0.080,-0.130
295,-0.065,-0.125
296,-0.070,-0.125
297,-0.075,-0.125
298,-0.060,-0.120
299,-0.045,-0.115
300,-0.045,-0.120
301,-0.045,-0.125
302,-0.045,-0.120
303,-0.045,-0.115
304,-0.045,-0.110
305,-0.045,-0.105
306,-0.045,-0.105
307,-0.045,-0.105
308,-0.040,-0.105
309,-0.035,-0.105
310,-0.045,-0.105
311,-0.055,-0.105
312,-0.055,-0.110
313,-0.055,-0.115
314,-0.050,-0.115
315,-0.045,-0.115
316,-0.050,-0.110
317,-0.055,-0.105
318,-0.060,-0.110
319,-0.065,-0.115
320,-0.070,-0.115
321,-0.070,-0.115
322,-0.060,-0.115
323,-0.055,-0.115
324,-0.060,-0.120
325,-0.065,-0.125
326,-0.070,-0.125
327,-0.075,-0.125
328,-0.080,-0.130
329,-0.085,-0.135
330,-0.080,-0.130
331,-0.075,-0.125
332,-0.080,-0.125
333,-0.085,-0.125
334,-0.095,-0.115
335,-0.085,-0.115
336,-0.075,-0.115
337,-0.065,-0.115
338,-0.055,-0.115
339,-0.065,-0.115
340,-0.075,-0.115
341,-0.075,-0.115
342,-0.075,-0.115
343,-0.070,-0.115
344,-0.065,-0.115
345,-0.065,-0.110
346,-0.065,-0.105
347,-0.060,-0.105
348,-0.060,-0.105
349,-0.075,-0.110
350,-0.085,-0.115
351,-0.085,-0.110
352,-0.080,-0.105
353,-0.060,-0.115
354,-0.050,-0.125
355,-0.075,-0.125
356,-0.085,-0.125
357,-0.080,-0.125
358,-0.075,-0.125
359,-0.070,-0.130
360,-0.060,-0.130
361,-0.045,-0.120
362,-0.040,-0.115
363,-0.050,-0.115
364,-0.060,-0.115
365,-0.070,-0.110
366,-0.070,-0.105
367,-0.060,-0.100
368,-0.065,-0.095
369,-0.080,-0.095
370,-0.080,-0.095
371,-0.070,-0.095
372,-0.065,-0.095
373,-0.070,-0.100
374,-0.065,-0.105
375,-0.075,-0.105
376,-0.045,-0.100
377,-0.045,-0.095
378,-0.080,-0.090
379,-0.110,-0.085
380,-0.045,-0.070
381,0.055,-0.055
382,0.365,-0.040
383,0.625,-0.010
384,0.705,0.090
385,0.690,0.170
386,0.365,0.205
387,0.035,0.180
388,-0.290,-0.025
389,-0.515,-0.240
390,-0.525,-0.475
391,-0.485,-0.625
392,-0.340,-0.625
393,-0.225,-0.565
394,-0.155,-0.425
395,-0.105,-0.295
396,-0.080,-0.180
397,-0.060,-0.105
398,-0.050,-0.065
399,-0.045,-0.040
400,-0.045,-0.030
401,-0.045,-0.030
402,-0.050,-0.040
403,-0.050,-0.045
404,-0.040,-0.040
405,-0.035,-0.035
406,-0.035,-0.035
407,-0.035,-0.035
408,-0.035,-0.030
409,-0.035,-0.025
410,-0.030,-0.025
411,-0.025,-0.025
412,-0.030,-0.025
413,-0.035,-0.025
414,-0.030,-0.020
415,-0.025,-0.015
416,-0.020,-0.015
417,-0.020,-0.015
418,-0.025,-0.015
419,-0.025,-0.015
420,-0.025,-0.015
421,-0.020,-0.010
422,-0.015,-0.005
423,-0.005,-0.005
424,0.005,-0.005
425,0.010,-0.005
426,0.015,-0.005
427,0.010,0.000
428,0.005,0.005
429,0.015,0.010
430,0.025,0.015
431,0.035,0.020
432,0.045,0.025
433,0.055,0.025
434,0.065,0.025
435,0.070,0.035
436,0.080,0.045
437,0.095,0.055
438,0.110,0.065
439,0.125,0.070
440,0.140,0.080
441,0.150,0.090
442,0.155,0.095
443,0.160,0.100
444,0.170,0.110
445,0.180,0.130
446,0.185,0.135
447,0.180,0.130
448,0.175,0.125
449,0.170,0.120
450,0.150,0.105
451,0.130,0.090
452,0.115,0.085
453,0.100,0.080
454,0.085,0.065
455,0.070,0.050
456,0.055,0.030
457,0.040,0.010
458,0.015,-0.005
459,-0.015,-0.025
460,-0.030,-0.035
461,-0.045,-0.045
462,-0.050,-0.055
463,-0.055,-0.065
464,-0.060,-0.075
465,-0.065,-0.085
466,-0.065,-0.090
467,-0.065,-0.095
468,-0.065,-0.095
469,-0.065,-0.095
470,-0.070,-0.095
471,-0.075,-0.095
472,-0.075,-0.095
473,-0.075,-0.095
474,-0.065,-0.095
475,-0.055,-0.095
476,-0.055,-0.095
477,-0.055,-0.095
478,-0.045,-0.090
479,-0.035,-0.085
480,-0.035,-0.085
481,-0.030,-0.085
482,-0.020,-0.080
483,-0.015,-0.075
484,-0.010,-0.070
485,-0.005,-0.065
486,-0.005,-0.065
487,-0.005,-0.065
488,-0.005,-0.060
489,-0.005,-0.055
490,-0.005,-0.055
491,-0.005,-0.055
492,-0.005,-0.055
493,-0.005,-0.055
494,-0.005,-0.055
495,-0.010,-0.055
496,-0.020,-0.055
497,-0.025,-0.055
498,-0.020,-0.055
499,-0.015,-0.055
500,-0.015,-0.055
501,-0.025,-0.055
502,-0.025,-0.055
503,-0.025,-0.060
504,-0.025,-0.065
505,-0.025,-0.065
506,-0.025,-0.065
507,-0.025,-0.070
508,-0.025,-0.075
509,-0.030,-0.070
510,-0.035,-0.065
511,-0.035,-0.065
512,-0.035,-0.065
513,-0.035,-0.070
514,-0.035,-0.075
515,-0.035,-0.070
516,-0.035,-0.065
517,-0.030,-0.065
518,-0.025,-0.065
519,-0.025,-0.070
520,-0.025,-0.075
521,-0.030,-0.070
522,-0.030,-0.065
523,-0.020,-0.070
524,-0.015,-0.070
525,-0.010,-0.060
526,-0.005,-0.055
527,-0.010,-0.055
528,-0.015,-0.055
529,-0.010,-0.055
530,-0.015,-0.055
531,-0.030,-0.060
532,-0.035,-0.065
533,-0.030,-0.065
534,-0.015,-0.070
535,0.000,-0.080
536,0.000,-0.085
537,-0.010,-0.085
538,-0.015,-0.085
539,-0.020,-0.085
540,-0.025,-0.085
541,-0.025,-0.090
542,-0.020,-0.095
543,-0.015,-0.095
544,-0.015,-0.100
545,-0.015,-0.105
546,-0.025,-0.100
547,-0.035,-0.095
548,-0.035,-0.090
549,-0.035,-0.085
550,-0.035,-0.085
551,-0.035,-0.085
552,-0.035,-0.085
553,-0.035,-0.085
554,-0.030,-0.090
555,-0.025,-0.095
556,-0.030,-0.090
557,-0.035,-0.085
558,-0.030,-0.085
559,-0.025,-0.085
560,-0.035,-0.080
561,-0.045,-0.075
562,-0.045,-0.075
563,0.040,-0.070
564,0.215,-0.055
565,0.455,-0.010
566,0.750,0.065
567,0.775,0.150
568,0.610,0.250
569,0.340,0.230
570,0.010,0.145
571,-0.235,-0.110
572,-0.445,-0.435
573,-0.420,-0.620
574,-0.305,-0.755
575,-0.215,-0.650
576,-0.130,-0.475
577,-0.090,-0.335
578,-0.060,-0.195
579,-0.050,-0.135
580,-0.040,-0.080
581,-0.035,-0.070
582,-0.040,-0.060
583,-0.045,-0.055
584,-0.045,-0.055
585,-0.045,-0.055
586,-0.045,-0.055
587,-0.025,-0.045
588,-0.005,-0.035
589,-0.010,-0.035
590,-0.015,-0.035
591,-0.010,-0.035
592,-0.005,-0.035
593,0.000,-0.025
594,0.005,-0.015
595,0.010,-0.015
596,0.015,-0.015
597,0.010,-0.015
598,0.005,-0.015
599,0.010,-0.010
600,0.015,-0.005
601,0.015,-0.005
602,0.015,-0.005
603,0.025,0.000
604,0.035,0.005
605,0.040,0.005
606,0.045,0.005
607,0.050,0.010
608,0.055,0.015
609,0.060,0.020
610,0.070,0.025
611,0.080,0.030
612,0.085,0.035
613,0.085,0.040
614,0.095,0.050
615,0.110,0.060
616,0.125,0.070
617,0.140,0.080
618,0.160,0.095
619,0.180,0.110
620,0.190,0.115
621,0.200,0.120
622,0.220,0.140
623,0.240,0.160
624,0.250,0.170
625,0.245,0.165
626,0.265,0.190
627,0.265,0.195
628,0.255,0.195
629,0.245,0.195
630,0.230,0.185
631,0.215,0.175
632,0.195,0.170
633,0.175,0.165
634,0.160,0.150
635,0.145,0.130
636,0.120,0.105
637,0.100,0.080
638,0.080,0.060
639,0.060,0.040
640,0.045,0.025
641,0.030,0.015
642,0.015,0.005
643,0.005,-0.005
644,-0.005,-0.015
645,-0.015,-0.025
646,-0.020,-0.040
647,-0.025,-0.045
648,-0.030,-0.050
649,-0.035,-0.055
650,-0.035,-0.050
651,-0.040,-0.050
652,-0.050,-0.060
653,-0.055,-0.065
654,-0.050,-0.065
655,-0.045,-0.065
656,-0.045,-0.065
657,-0.040,-0.065
658,-0.030,-0.060
659,-0.025,-0.055
660,-0.030,-0.050
661,-0.035,-0.045
662,-0.030,-0.045
663,-0.025,-0.045
664,-0.025,-0.040
665,-0.020,-0.035
666,-0.010,-0.030
667,0.000,-0.025
668,0.005,-0.025
669,0.005,-0.025
670,0.005,-0.025
671,0.010,-0.020
672,0.015,-0.015
673,0.015,-0.015
674,0.015,-0.015
675,0.015,-0.015
676,0.015,-0.015
677,0.010,-0.020
678,0.005,-0.025
679,0.005,-0.025
680,0.005,-0.025
681,0.005,-0.025
682,0.005,-0.025
683,0.000,-0.030
684,-0.005,-0.035
685,-0.010,-0.035
686,-0.015,-0.035
687,-0.010,-0.040
688,-0.010,-0.045
689,-0.020,-0.045
690,-0.030,-0.045
691,-0.040,-0.045
692,-0.040,-0.045
693,-0.030,-0.050
694,-0.030,-0.055
695,-0.050,-0.055
696,-0.045,-0.055
697,-0.030,-0.055
698,-0.025,-0.055
699,-0.025,-0.055
700,-0.030,-0.055
701,-0.040,-0.055
702,-0.045,-0.055
703,-0.040,-0.055
704,-0.035,-0.055
705,-0.040,-0.055
706,-0.045,-0.055
707,-0.045,-0.060
708,-0.045,-0.065
709,-0.045,-0.055
710,-0.040,-0.060
711,-0.035,-0.065
712,-0.040,-0.060
713,-0.045,-0.055
714,-0.055,-0.055
715,-0.065,-0.055
716,-0.070,-0.065
717,-0.075,-0.075
718,-0.060,-0.085
719,-0.045,-0.095
720,-0.035,-0.095
721,-0.025,-0.095
722,-0.040,-0.095
723,-0.055,-0.095
724,-0.060,-0.100
725,-0.065,-0.105
726,-0.055,-0.110
727,-0.045,-0.115
728,-0.045,-0.110
729,-0.045,-0.105
730,-0.060,-0.100
731,-0.065,-0.095
732,-0.065,-0.095
733,-0.065,-0.095
734,-0.060,-0.090
735,-0.055,-0.085
736,-0.050,-0.080
737,-0.045,-0.075
738,-0.050,-0.080
739,-0.055,-0.085
740,-0.055,-0.085
741,-0.055,-0.085
742,-0.060,-0.085
743,-0.065,-0.085
744,-0.060,-0.080
745,-0.055,-0.075
746,-0.060,-0.075
747,0.100,-0.065
748,0.285,-0.050
749,0.540,0.025
750,0.295,-0.045
751,0.550,0.190
752,0.290,0.270
753,-0.035,0.120
754,-0.340,-0.045
755,-0.440,-0.370
756,-0.515,-0.660
757,-0.415,-0.705
758,-0.320,-0.715
759,-0.220,-0.535
760,-0.140,-0.370
761,-0.105,-0.250
762,-0.075,-0.155
763,-0.085,-0.100
764,-0.095,-0.065
765,-0.095,-0.055
766,-0.095,-0.045
767,-0.090,-0.045
768,-0.085,-0.045
769,-0.075,-0.050
770,-0.065,-0.055
771,-0.070,-0.055
772,-0.075,-0.055
773,-0.070,-0.050
774,-0.065,-0.045
775,-0.065,-0.045
776,-0.065,-0.045
777,-0.065,-0.040
778,-0.065,-0.035
779,-0.065,-0.040
780,-0.060,-0.045
781,-0.050,-0.040
782,-0.045,-0.035
783,-0.040,-0.035
784,-0.035,-0.035
785,-0.040,-0.030
786,-0.040,-0.025
787,-0.030,-0.020
788,-0.030,-0.015
789,-0.040,-0.020
790,-0.040,-0.020
791,-0.030,-0.010
792,-0.010,-0.005
793,0.005,-0.005
794,0.000,-0.005
795,-0.005,-0.005
796,0.000,0.005
797,0.005,0.015
798,0.025,0.015
799,0.045,0.015
800,0.050,0.025
801,0.055,0.035
802,0.065,0.045
803,0.075,0.055
804,0.085,0.060
805,0.095,0.065
806,0.115,0.075
807,0.130,0.090
808,0.150,0.105
809,0.165,0.115
810,0.170,0.120
811,0.175,0.125
812,0.180,0.130
813,0.185,0.135
814,0.180,0.130
815,0.175,0.125
816,0.170,0.125
817,0.150,0.120
818,0.125,0.105
819,0.105,0.085
820,0.085,0.065
821,0.065,0.045
822,0.045,0.030
823,0.020,0.005
824,0.000,-0.025
825,-0.015,-0.045
826,-0.030,-0.060
827,-0.035,-0.075
828,-0.040,-0.090
829,-0.060,-0.095
830,-0.080,-0.100
831,-0.085,-0.105
832,-0.080,-0.110
833,-0.075,-0.120
834,-0.085,-0.135
835,-0.095,-0.135
836,-0.105,-0.135
837,-0.110,-0.135
838,-0.115,-0.135
839,-0.120,-0.140
840,-0.125,-0.145
841,-0.125,-0.145
842,-0.125,-0.145
843,-0.120,-0.145
844,-0.115,-0.145
845,-0.110,-0.145
846,-0.105,-0.145
847,-0.095,-0.140
848,-0.085,-0.135
849,-0.095,-0.135
850,-0.100,-0.135
851,-0.085,-0.130
852,-0.075,-0.125
853,-0.085,-0.125
854,-0.095,-0.125
855,-0.090,-0.120
856,-0.085,-0.120
857,-0.085,-0.130
858,-0.085,-0.135
859,-0.080,-0.130
860,-0.075,-0.125
861,-0.080,-0.120
862,-0.085,-0.115
863,-0.080,-0.115
864,-0.075,-0.115
865,-0.080,-0.115
866,-0.085,-0.115
867,-0.085,-0.110
868,-0.085,-0.105
869,-0.080,-0.110
870,-0.080,-0.115
871,-0.090,-0.115
872,-0.095,-0.115
873,-0.100,-0.115
874,-0.105,-0.115
875,-0.105,-0.115
876,-0.100,-0.120
877,-0.105,-0.115
878,-0.110,-0.115
879,-0.115,-0.115
880,-0.115,-0.120
881,-0.115,-0.125
882,-0.115,-0.125
883,-0.115,-0.125
884,-0.120,-0.120
885,-0.125,-0.115
886,-0.130,-0.125
887,-0.135,-0.135
888,-0.130,-0.130
889,-0.125,-0.125
890,-0.120,-0.120
891,-0.115,-0.115
892,-0.115,-0.120
893,-0.115,-0.125
894,-0.125,-0.115
895,-0.135,-0.105
896,-0.120,-0.110
897,-0.125,-0.115
898,-0.145,-0.110
899,-0.155,-0.105
900,-0.150,-0.105
901,-0.140,-0.110
902,-0.130,-0.120
903,-0.125,-0.125
904,-0.130,-0.130
905,-0.140,-0.135
906,-0.150,-0.135
907,-0.155,-0.135
908,-0.150,-0.135
909,-0.140,-0.135
910,-0.130,-0.140
911,-0.130,-0.145
912,-0.140,-0.140
913,-0.150,-0.135
914,-0.160,-0.130
915,-0.165,-0.125
916,-0.160,-0.120
917,-0.155,-0.125
918,-0.155,-0.135
919,-0.150,-0.135
920,-0.145,-0.135
921,-0.145,-0.130
922,-0.145,-0.125
923,-0.150,-0.120
924,-0.155,-0.115
925,-0.150,-0.115
926,-0.145,-0.115
927,-0.150,-0.120
928,-0.155,-0.125
929,-0.170,-0.115
930,-0.160,-0.105
931,-0.080,-0.095
932,0.080,-0.080
933,0.375,-0.055
934,0.595,0.010
935,0.705,0.120
936,0.620,0.190
937,0.290,0.210
938,-0.035,0.115
939,-0.365,-0.105
940,-0.525,-0.360
941,-0.550,-0.645
942,-0.495,-0.745
943,-0.370,-0.700
944,-0.285,-0.575
945,-0.220,-0.400
946,-0.180,-0.270
947,-0.155,-0.155
948,-0.145,-0.105
949,-0.145,-0.075
950,-0.145,-0.065
951,-0.145,-0.065
952,-0.145,-0.065
953,-0.140,-0.065
954,-0.135,-0.065
955,-0.130,-0.060
956,-0.125,-0.055
957,-0.125,-0.055
958,-0.125,-0.055
959,-0.125,-0.055
960,-0.120,-0.050
961,-0.115,-0.045
962,-0.110,-0.045
963,-0.105,-0.045
964,-0.105,-0.045
965,-0.105,-0.045
966,-0.105,-0.045
967,-0.105,-0.045
968,-0.100,-0.040
969,-0.095,-0.035
970,-0.090,-0.035
971,-0.085,-0.035
972,-0.080,-0.035
973,-0.075,-0.035
974,-0.075,-0.025
975,-0.075,-0.015
976,-0.070,-0.010
977,-0.065,-0.005
978,-0.060,0.000
979,-0.055,0.005
980,-0.040,0.010
981,-0.030,0.015
982,-0.020,0.020
983,-0.010,0.030
984,0.000,0.040
985,0.015,0.050
986,0.035,0.060
987,0.055,0.070
988,0.075,0.080
989,0.090,0.090
990,0.100,0.100
991,0.115,0.110
992,0.130,0.120
993,0.135,0.130
994,0.140,0.140
995,0.145,0.145
996,0.150,0.145
997,0.155,0.145
998,0.150,0.140
999,0.140,0.130
1000,0.145,0.135
1001,0.105,0.100
1002,0.085,0.085
1003,0.065,0.065
1004,0.045,0.045
1005,0.025,0.020
1006,0.005,-0.005
1007,-0.015,-0.020
1008,-0.035,-0.035
1009,-0.045,-0.050
1010,-0.055,-0.065
1011,-0.065,-0.075
1012,-0.075,-0.085
1013,-0.085,-0.090
1014,-0.095,-0.095
1015,-0.100,-0.105
1016,-0.105,-0.115
1017,-0.110,-0.115
1018,-0.115,-0.115
1019,-0.120,-0.120
1020,-0.125,-0.125
1021,-0.120,-0.125
1022,-0.115,-0.125
1023,-0.115,-0.125
1024,-0.115,-0.125
1025,-0.115,-0.125
1026,-0.115,-0.125
1027,-0.115,-0.125
1028,-0.115,-0.125
1029,-0.110,-0.125
1030,-0.100,-0.125
1031,-0.090,-0.120
1032,-0.085,-0.115
1033,-0.080,-0.110
1034,-0.075,-0.105
1035,-0.075,-0.100
1036,-0.075,-0.095
1037,-0.070,-0.095
1038,-0.065,-0.095
1039,-0.065,-0.095
1040,-0.065,-0.095
1041,-0.060,-0.090
1042,-0.055,-0.085
1043,-0.055,-0.085
1044,-0.055,-0.090
1045,-0.055,-0.095
1046,-0.060,-0.090
1047,-0.065,-0.085
1048,-0.060,-0.090
1049,-0.055,-0.095
1050,-0.055,-0.100
1051,-0.055,-0.105
1052,-0.060,-0.105
1053,-0.065,-0.105
1054,-0.065,-0.105
1055,-0.065,-0.105
1056,-0.070,-0.105
1057,-0.075,-0.105
1058,-0.070,-0.105
1059,-0.065,-0.105
1060,-0.055,-0.100
1061,-0.045,-0.095
1062,-0.040,-0.090
1063,-0.035,-0.085
1064,-0.030,-0.080
1065,-0.030,-0.070
1066,-0.040,-0.060
1067,-0.040,-0.055
1068,-0.030,-0.055
1069,-0.020,-0.055
1070,0.000,-0.060
1071,0.005,-0.065
1072,0.000,-0.065
1073,-0.005,-0.065
1074,-0.010,-0.070
1075,-0.015,-0.080
1076,-0.020,-0.090
1077,-0.030,-0.095
1078,-0.040,-0.100
1079,-0.050,-0.105
1080,-0.060,-0.105
1081,-0.075,-0.105
1082,-0.090,-0.105
1083,-0.095,-0.105
1084,-0.095,-0.105
1085,-0.100,-0.110
1086,-0.105,-0.115
1087,-0.105,-0.115
1088,-0.105,-0.115
1089,-0.105,-0.115
1090,-0.105,-0.115
1091,-0.110,-0.120
1092,-0.115,-0.125
1093,-0.110,-0.120
1094,-0.105,-0.115
1095,-0.100,-0.115
1096,-0.095,-0.115
1097,-0.105,-0.115
1098,-0.115,-0.115
1099,-0.120,-0.115
1100,-0.075,-0.110
1101,0.060,-0.095
1102,0.275,-0.060
1103,0.595,0.010
1104,0.720,0.090
1105,0.625,0.195
1106,0.405,0.215
1107,0.075,0.155
1108,-0.220,-0.060
1109,-0.490,-0.390
1110,-0.530,-0.635
1111,-0.425,-0.835
1112,-0.325,-0.785
1113,-0.235,-0.600
1114,-0.195,-0.435
1115,-0.170,-0.275
1116,-0.150,-0.195
1117,-0.130,-0.140
1118,-0.125,-0.110
1119,-0.125,-0.090
1120,-0.125,-0.085
1121,-0.125,-0.085
1122,-0.125,-0.085
1123,-0.120,-0.090
1124,-0.110,-0.095
1125,-0.115,-0.095
1126,-0.090,-0.085
1127,-0.085,-0.085
1128,-0.075,-0.080
1129,-0.065,-0.075
1130,-0.070,-0.075
1131,-0.075,-0.075
1132,-0.065,-0.075
1133,-0.055,-0.075
1134,-0.055,-0.070
1135,-0.055,-0.065
1136,-0.045,-0.065
1137,-0.035,-0.065
1138,-0.030,-0.065
1139,-0.025,-0.065
1140,-0.030,-0.060
1141,-0.035,-0.055
1142,-0.030,-0.050
1143,-0.025,-0.045
1144,-0.015,-0.040
1145,-0.005,-0.035
1146,-0.005,-0.030
1147,0.000,-0.020
1148,0.010,-0.010
1149,0.020,-0.005
1150,0.035,0.000
1151,0.045,0.005
1152,0.040,0.010
1153,0.045,0.025
1154,0.060,0.040
1155,0.070,0.045
1156,0.080,0.050
1157,0.100,0.070
1158,0.125,0.090
1159,0.145,0.095
1160,0.160,0.100
1161,0.165,0.115
1162,0.165,0.130
1163,0.185,0.140
1164,0.210,0.150
1165,0.215,0.155
1166,0.210,0.155
1167,0.215,0.155
1168,0.225,0.155
1169,0.190,0.145
1170,0.155,0.135
1171,0.145,0.120
1172,0.135,0.105
1173,0.110,0.085
1174,0.085,0.065
1175,0.055,0.045
1176,0.035,0.020
1177,0.015,-0.005
1178,-0.005,-0.025
1179,-0.010,-0.040
1180,-0.020,-0.055
1181,-0.040,-0.075
1182,-0.055,-0.085
1183,-0.065,-0.090
1184,-0.075,-0.095
1185,-0.085,-0.105
1186,-0.095,-0.115
1187,-0.100,-0.120
1188,-0.100,-0.125
1189,-0.090,-0.120
1190,-0.090,-0.115
1191,-0.100,-0.115
