'sample interval','ECG1','ECG2'
306,0.930,-0.970
307,0.605,-0.905
308,0.275,-0.690
309,-0.015,-0.500
310,-0.265,-0.355
311,-0.380,-0.225
312,-0.335,-0.125
313,-0.300,-0.045
314,-0.275,0.005
315,-0.255,0.030
316,-0.245,0.035
317,-0.250,0.040
318,-0.270,0.040
319,-0.280,0.040
320,-0.280,0.045
321,-0.275,0.050
322,-0.265,0.045
323,-0.250,0.040
324,-0.235,0.045
325,-0.250,0.050
326,-0.280,0.055
327,-0.290,0.060
328,-0.285,0.065
329,-0.280,0.070
330,-0.275,0.070
331,-0.270,0.070
332,-0.270,0.070
333,-0.265,0.070
334,-0.250,0.060
335,-0.265,0.065
336,-0.280,0.070
337,-0.280,0.075
338,-0.280,0.080
339,-0.270,0.075
340,-0.260,0.070
341,-0.245,0.070
342,-0.230,0.070
343,-0.210,0.075
344,-0.190,0.080
345,-0.195,0.095
346,-0.200,0.110
347,-0.195,0.100
348,-0.185,0.090
349,-0.160,0.090
350,-0.130,0.090
351,-0.100,0.095
352,-0.080,0.100
353,-0.085,0.105
354,-0.085,0.110
355,-0.060,0.110
356,-0.035,0.110
357,-0.005,0.105
358,0.030,0.105
359,0.065,0.115
360,0.080,0.120
361,0.080,0.120
362,0.090,0.120
363,0.105,0.120
364,0.120,0.120
365,0.145,0.115
366,0.195,0.110
367,0.255,0.115
368,0.270,0.120
369,0.270,0.125
370,0.285,0.130
371,0.305,0.125
372,0.315,0.120
373,0.325,0.120
374,0.345,0.115
375,0.330,0.120
376,0.355,0.095
377,0.340,0.090
378,0.305,0.085
379,0.270,0.080
380,0.255,0.075
381,0.240,0.070
382,0.215,0.055
383,0.185,0.040
384,0.140,0.035
385,0.100,0.030
386,0.075,0.025
387,0.050,0.020
388,0.015,0.010
389,-0.010,0.000
390,-0.020,0.000
391,-0.030,0.000
392,-0.030,-0.010
393,-0.030,-0.020
394,-0.040,-0.015
395,-0.055,-0.010
396,-0.070,-0.015
397,-0.080,-0.015
398,-0.080,-0.005
399,-0.080,0.000
400,-0.075,-0.005
401,-0.070,-0.010
402,-0.070,-0.005
403,-0.060,0.000
404,-0.045,0.005
405,-0.050,0.010
406,-0.070,0.005
407,-0.080,0.000
408,-0.085,0.005
409,-0.085,0.010
410,-0.075,0.015
411,-0.055,0.020
412,-0.035,0.025
413,-0.045,0.030
414,-0.065,0.035
415,-0.075,0.040
416,-0.085,0.045
417,-0.075,0.050
418,-0.060,0.050
419,-0.060,0.045
420,-0.060,0.040
421,-0.050,0.045
422,-0.040,0.050
423,-0.060,0.055
424,-0.080,0.060
425,-0.080,0.060
426,-0.080,0.060
427,-0.070,0.060
428,-0.060,0.060
429,-0.060,0.055
430,-0.065,0.050
431,-0.090,0.050
432,-0.105,0.050
433,-0.090,0.055
434,-0.080,0.055
435,-0.075,0.040
436,-0.075,0.030
437,-0.090,0.035
438,-0.100,0.040
439,-0.100,0.035
440,-0.100,0.030
441,-0.095,0.030
442,-0.090,0.030
443,-0.095,0.035
444,-0.105,0.035
445,-0.115,0.025
446,-0.115,0.020
447,-0.105,0.025
448,-0.115,0.030
449,-0.135,0.025
450,-0.140,0.020
451,-0.140,0.020
452,-0.140,0.020
453,-0.145,0.015
454,-0.155,0.010
455,-0.165,0.010
456,-0.165,0.010
457,-0.155,0.015
458,-0.150,0.020
459,-0.150,0.020
460,-0.175,0.020
461,-0.200,0.020
462,-0.190,0.010
463,-0.180,0.000
464,-0.170,0.010
465,-0.160,0.020
466,-0.170,0.015
467,-0.180,0.010
468,-0.195,0.005
469,-0.210,0.000
470,-0.205,0.000
471,-0.200,0.000
472,-0.190,-0.005
473,-0.180,-0.010
474,-0.175,0.000
475,-0.175,0.010
476,-0.190,0.000
477,-0.200,-0.010
478,-0.200,0.000
479,-0.200,0.010
480,-0.200,-0.005
481,-0.190,-0.005
482,-0.165,0.005
483,-0.160,0.010
484,-0.180,0.005
485,-0.190,0.000
486,-0.195,0.005
487,-0.190,0.010
488,-0.175,0.010
489,-0.160,0.010
490,-0.145,0.005
491,-0.145,0.000
492,-0.155,0.005
493,-0.160,0.005
494,-0.165,-0.005
495,-0.165,-0.010
496,-0.155,-0.010
497,-0.145,-0.010
498,-0.135,-0.010
499,-0.115,-0.010
500,-0.130,-0.010
501,-0.100,0.020
502,-0.110,0.040
503,-0.090,0.045
504,-0.070,0.050
505,-0.100,0.050
506,-0.130,0.050
507,-0.150,0.055
508,-0.170,0.060
509,-0.150,0.055
510,-0.130,0.050
511,-0.130,0.045
512,-0.130,0.040
513,-0.135,0.030
514,-0.145,0.005
515,-0.160,-0.040
516,-0.170,-0.070
517,-0.160,-0.070
518,-0.155,-0.065
519,-0.170,-0.050
520,-0.180,-0.040
521,-0.180,-0.040
522,-0.175,-0.040
523,-0.165,-0.045
524,-0.165,-0.045
525,-0.180,-0.035
526,-0.190,-0.035
527,-0.190,-0.050
528,-0.180,-0.045
529,-0.160,-0.020
530,-0.155,-0.010
531,-0.165,-0.005
532,-0.175,0.000
533,-0.185,-0.005
534,-0.170,-0.010
535,-0.135,-0.010
536,-0.130,-0.010
537,-0.130,-0.005
538,-0.140,0.000
539,-0.155,0.005
540,-0.155,0.010
541,-0.145,0.010
542,-0.125,0.010
543,-0.110,0.010
544,-0.130,0.005
545,-0.150,0.000
546,-0.180,0.010
547,-0.185,0.025
548,0.045,0.080
549,0.295,0.125
550,0.620,0.085
551,0.945,0.000
552,1.270,-0.240
553,1.595,-0.485
554,1.920,-0.750
555,2.225,-0.900
556,2.490,-0.805
557,2.545,-0.795
558,2.215,-0.955
559,1.890,-1.030
560,1.560,-0.965
561,1.235,-0.900
562,0.905,-0.830
563,0.580,-0.690
564,0.250,-0.485
565,-0.005,-0.305
566,-0.200,-0.140
567,-0.270,-0.040
568,-0.250,0.010
569,-0.240,0.045
570,-0.235,0.070
571,-0.230,0.090
572,-0.230,0.105
573,-0.230,0.115
574,-0.235,0.125
575,-0.235,0.130
576,-0.225,0.125
577,-0.225,0.120
578,-0.235,0.120
579,-0.240,0.125
580,-0.240,0.135
581,-0.240,0.140
582,-0.240,0.145
583,-0.240,0.150
584,-0.240,0.150
585,-0.240,0.155
586,-0.240,0.160
587,-0.225,0.170
588,-0.210,0.180
589,-0.210,0.185
590,-0.210,0.190
591,-0.220,0.190
592,-0.230,0.190
593,-0.230,0.185
594,-0.225,0.180
595,-0.205,0.185
596,-0.185,0.190
597,-0.165,0.195
598,-0.150,0.200
599,-0.155,0.205
600,-0.160,0.210
601,-0.160,0.210
602,-0.155,0.210
603,-0.140,0.210
604,-0.110,0.210
605,-0.055,0.225
606,-0.030,0.230
607,-0.030,0.230
608,-0.030,0.230
609,-0.025,0.230
610,-0.005,0.230
611,0.025,0.230
612,0.060,0.230
613,0.095,0.230
614,0.120,0.230
615,0.135,0.230
616,0.145,0.230
617,0.155,0.230
618,0.175,0.230
619,0.195,0.230
620,0.220,0.230
621,0.245,0.225
622,0.300,0.220
623,0.355,0.220
624,0.360,0.220
625,0.360,0.220
626,0.385,0.215
627,0.400,0.220
628,0.415,0.205
629,0.430,0.190
630,0.430,0.190
631,0.430,0.190
632,0.405,0.175
633,0.375,0.160
634,0.335,0.150
635,0.295,0.140
636,0.265,0.130
637,0.230,0.120
638,0.195,0.110
639,0.170,0.100
640,0.160,0.095
641,0.140,0.085
642,0.105,0.070
643,0.070,0.060
644,0.045,0.065
645,0.030,0.065
646,0.015,0.050
647,0.010,0.040
648,0.005,0.040
649,-0.005,0.040
650,-0.020,0.040
651,-0.020,0.040
652,0.000,0.040
653,-0.005,0.040
654,-0.030,0.035
655,-0.040,0.030
656,-0.040,0.030
657,-0.025,0.030
658,-0.005,0.025
659,-0.005,0.020
660,-0.015,0.025
661,-0.025,0.030
662,-0.035,0.030
663,-0.035,0.030
664,-0.025,0.025
665,-0.020,0.020
666,-0.025,0.020
667,-0.020,0.020
668,-0.010,0.020
669,-0.010,0.025
670,-0.010,0.030
671,-0.025,0.030
672,-0.040,0.030
673,-0.035,0.025
674,-0.030,0.020
675,-0.015,0.020
676,0.000,0.020
677,0.000,0.025
678,-0.005,0.030
679,-0.030,0.025
680,-0.050,0.020
681,-0.030,0.020
682,-0.015,0.020
683,0.000,0.020
684,0.010,0.020
685,0.005,0.020
686,-0.005,0.020
687,-0.025,0.020
688,-0.040,0.020
689,-0.045,0.015
690,-0.050,0.010
691,-0.050,0.010
692,-0.045,0.010
693,-0.035,0.010
694,-0.035,0.010
695,-0.055,0.005
696,-0.070,0.005
697,-0.090,0.015
698,-0.100,0.015
699,-0.095,0.005
700,-0.090,0.000
701,-0.090,0.000
702,-0.090,0.000
703,-0.085,-0.005
704,-0.085,-0.010
705,-0.095,-0.005
706,-0.105,0.000
707,-0.115,0.005
708,-0.125,0.000
709,-0.140,-0.020
710,-0.120,-0.015
711,-0.100,-0.010
712,-0.115,-0.010
713,-0.130,-0.010
714,-0.140,-0.010
715,-0.150,-0.010
716,-0.145,-0.010
717,-0.140,-0.010
718,-0.130,-0.015
719,-0.120,-0.020
720,-0.125,-0.015
721,-0.130,-0.010
722,-0.145,-0.010
723,-0.160,-0.010
724,-0.160,-0.015
725,-0.160,-0.020
726,-0.165,-0.020
727,-0.170,-0.020
728,-0.160,-0.015
729,-0.150,-0.010
730,-0.165,-0.010
731,-0.170,-0.010
732,-0.175,-0.015
733,-0.180,-0.020
734,-0.175,-0.020
735,-0.165,-0.020
736,-0.150,-0.020
737,-0.140,-0.020
738,-0.145,-0.015
739,-0.155,-0.010
740,-0.165,-0.015
741,-0.170,-0.020
742,-0.165,-0.020
743,-0.160,-0.020
744,-0.165,-0.020
745,-0.165,-0.020
746,-0.155,-0.020
747,-0.150,-0.020
748,-0.150,-0.025
749,-0.160,-0.025
750,-0.150,-0.030
751,-0.170,-0.015
752,-0.160,-0.020
753,-0.145,-0.015
754,-0.130,-0.010
755,-0.135,-0.015
756,-0.140,-0.020
757,-0.160,-0.025
758,-0.180,-0.030
759,-0.170,-0.025
760,-0.160,-0.020
761,-0.155,-0.025
762,-0.145,-0.030
763,-0.125,-0.015
764,-0.110,0.005
765,-0.100,0.025
766,-0.090,0.040
767,-0.085,0.035
768,-0.095,0.030
769,-0.130,0.035
770,-0.150,0.040
771,-0.150,0.045
772,-0.150,0.050
773,-0.145,0.045
774,-0.140,0.035
775,-0.145,0.020
776,-0.145,0.000
777,-0.135,-0.020
778,-0.145,-0.050
779,-0.170,-0.085
780,-0.175,-0.100
781,-0.165,-0.100
782,-0.160,-0.090
783,-0.160,-0.075
784,-0.185,-0.070
785,-0.220,-0.075
786,-0.220,-0.080
787,-0.205,-0.085
788,-0.190,-0.090
789,-0.175,-0.090
790,-0.170,-0.095
791,-0.170,-0.105
792,-0.180,-0.075
793,-0.190,-0.040
794,-0.190,-0.055
795,-0.190,-0.070
796,-0.185,-0.065
797,-0.180,-0.060
798,-0.165,-0.065
799,-0.150,-0.070
800,-0.150,-0.065
801,-0.150,-0.060
802,-0.150,-0.055
803,-0.150,-0.050
804,-0.135,-0.055
805,-0.120,-0.060
806,-0.100,-0.055
807,-0.100,-0.050
808,-0.145,-0.060
809,-0.125,-0.060
810,-0.015,-0.035
811,0.175,0.010
812,0.450,0.075
813,0.750,0.045
814,1.075,-0.095
815,1.400,-0.290
816,1.725,-0.540
817,2.050,-0.730
818,2.375,-0.890
819,2.290,-0.945
820,1.960,-0.925
821,1.630,-0.955
822,1.305,-1.015
823,0.975,-1.030
824,0.650,-1.025
825,0.320,-0.870
826,-0.005,-0.675
827,-0.190,-0.505
828,-0.350,-0.335
829,-0.310,-0.200
830,-0.240,-0.070
831,-0.225,-0.010
832,-0.215,0.045
833,-0.205,0.050
834,-0.190,0.060
835,-0.170,0.070
836,-0.150,0.080
837,-0.175,0.085
838,-0.200,0.090
839,-0.210,0.090
840,-0.220,0.090
841,-0.195,0.090
842,-0.170,0.090
843,-0.175,0.095
844,-0.180,0.100
845,-0.195,0.105
846,-0.210,0.110
847,-0.205,0.120
848,-0.200,0.130
849,-0.200,0.125
850,-0.200,0.120
851,-0.190,0.125
852,-0.180,0.130
853,-0.170,0.135
854,-0.170,0.140
855,-0.195,0.140
856,-0.200,0.145
857,-0.180,0.155
858,-0.160,0.160
859,-0.140,0.160
860,-0.130,0.160
861,-0.130,0.160
862,-0.135,0.165
863,-0.145,0.175
864,-0.130,0.180
865,-0.100,0.185
866,-0.075,0.190
867,-0.055,0.195
868,-0.040,0.200
869,-0.025,0.195
870,-0.005,0.190
871,0.015,0.195
872,0.025,0.200
873,0.035,0.205
874,0.070,0.210
875,0.040,0.210
876,0.130,0.205
877,0.150,0.210
878,0.170,0.205
879,0.190,0.200
880,0.205,0.205
881,0.225,0.210
882,0.260,0.215
883,0.290,0.220
884,0.310,0.205
885,0.330,0.190
886,0.355,0.190
887,0.380,0.190
888,0.425,0.190
889,0.460,0.190
890,0.460,0.190
891,0.460,0.185
892,0.450,0.170
893,0.440,0.155
894,0.450,0.140
895,0.460,0.125
896,0.455,0.110
897,0.425,0.095
898,0.365,0.085
899,0.320,0.075
900,0.285,0.065
901,0.250,0.055
902,0.215,0.040
903,0.190,0.020
904,0.175,0.005
905,0.160,-0.005
906,0.145,-0.015
907,0.110,-0.030
908,0.060,-0.045
909,0.050,-0.055
910,0.045,-0.065
911,0.040,-0.070
912,0.040,-0.075
913,0.030,-0.090
914,0.015,-0.105
915,-0.005,-0.110
916,-0.025,-0.105
917,-0.020,-0.115
918,-0.010,-0.130
919,-0.010,-0.125
920,-0.010,-0.120
921,-0.005,-0.130
922,0.000,-0.140
923,-0.005,-0.145
924,-0.010,-0.150
925,-0.030,-0.145
926,-0.050,-0.140
927,-0.045,-0.140
928,-0.035,-0.140
929,-0.010,-0.145
930,0.010,-0.150
931,-0.010,-0.145
932,-0.020,-0.140
933,-0.025,-0.135
934,-0.030,-0.130
935,-0.030,-0.125
936,-0.030,-0.120
937,-0.020,-0.125
938,-0.015,-0.130
939,-0.030,-0.125
940,-0.035,-0.120
941,-0.020,-0.120
942,-0.010,-0.120
943,-0.015,-0.115
944,-0.030,-0.110
945,-0.050,-0.105
946,-0.050,-0.100
947,-0.030,-0.105
948,-0.020,-0.110
949,-0.020,-0.105
950,-0.035,-0.100
951,-0.055,-0.095
952,-0.060,-0.090
953,-0.065,-0.085
954,-0.070,-0.085
955,-0.070,-0.095
956,-0.070,-0.095
957,-0.075,-0.085
958,-0.080,-0.080
959,-0.070,-0.080
960,-0.085,-0.080
961,-0.100,-0.080
962,-0.120,-0.080
963,-0.140,-0.080
964,-0.120,-0.075
965,-0.100,-0.070
966,-0.105,-0.065
967,-0.110,-0.060
968,-0.130,-0.065
969,-0.150,-0.070
970,-0.145,-0.065
971,-0.140,-0.060
972,-0.140,-0.065
973,-0.140,-0.070
974,-0.140,-0.060
975,-0.140,-0.050
976,-0.130,-0.050
977,-0.130,-0.050
978,-0.155,-0.055
979,-0.170,-0.060
980,-0.175,-0.060
981,-0.175,-0.060
982,-0.160,-0.055
983,-0.150,-0.050
984,-0.150,-0.050
985,-0.155,-0.050
986,-0.170,-0.050
987,-0.180,-0.045
988,-0.175,-0.035
989,-0.170,-0.030
990,-0.170,-0.035
991,-0.175,-0.040
992,-0.185,-0.040
993,-0.175,-0.040
994,-0.155,-0.035
995,-0.160,-0.030
996,-0.175,-0.035
997,-0.180,-0.035
998,-0.180,-0.025
999,-0.180,-0.025
1000,-0.180,-0.020
1001,-0.160,-0.035
1002,-0.150,-0.030
1003,-0.165,-0.025
1004,-0.180,-0.020
1005,-0.180,-0.020
1006,-0.180,-0.020
1007,-0.175,-0.025
1008,-0.170,-0.030
1009,-0.170,-0.030
1010,-0.170,-0.030
1011,-0.160,-0.035
1012,-0.150,-0.040
1013,-0.155,-0.040
1014,-0.160,-0.040
1015,-0.160,-0.040
1016,-0.150,-0.040
1017,-0.120,-0.045
1018,-0.100,-0.035
1019,-0.090,0.000
1020,-0.085,0.020
1021,-0.100,0.005
1022,-0.125,0.005
1023,-0.160,0.015
1024,-0.185,0.020
1025,-0.195,0.020
1026,-0.195,0.020
1027,-0.180,0.015
1028,-0.165,0.005
1029,-0.155,-0.005
1030,-0.160,-0.020
1031,-0.180,-0.040
1032,-0.195,-0.080
1033,-0.205,-0.120
1034,-0.210,-0.130
1035,-0.205,-0.135
1036,-0.200,-0.130
1037,-0.195,-0.115
1038,-0.210,-0.110
1039,-0.235,-0.110
1040,-0.225,-0.110
1041,-0.205,-0.105
1042,-0.200,-0.105
1043,-0.200,-0.110
1044,-0.200,-0.120
1045,-0.200,-0.130
1046,-0.195,-0.095
1047,-0.190,-0.060
1048,-0.200,-0.070
1049,-0.210,-0.080
1050,-0.210,-0.075
1051,-0.205,-0.070
1052,-0.175,-0.070
1053,-0.150,-0.070
1054,-0.145,-0.065
1055,-0.140,-0.060
1056,-0.160,-0.065
1057,-0.165,-0.070
1058,-0.140,-0.065
1059,-0.120,-0.060
1060,-0.125,-0.050
1061,-0.145,-0.045
1062,-0.180,-0.060
1063,-0.145,-0.055
1064,-0.035,-0.020
1065,0.160,0.030
1066,0.420,0.095
1067,0.720,0.055
1068,1.045,-0.055
1069,1.370,-0.255
1070,1.695,-0.500
1071,2.020,-0.710
1072,2.345,-0.895
1073,2.195,-0.905
1074,1.870,-0.835
1075,1.540,-0.885
1076,1.215,-0.975
1077,0.885,-0.980
1078,0.560,-0.965
1079,0.230,-0.835
1080,-0.095,-0.695
1081,-0.265,-0.525
1082,-0.425,-0.360
1083,-0.365,-0.220
1084,-0.290,-0.080
1085,-0.270,-0.020
1086,-0.250,0.040
1087,-0.235,0.045
1088,-0.220,0.050
1089,-0.220,0.065
1090,-0.220,0.080
1091,-0.225,0.080
1092,-0.230,0.080
1093,-0.230,0.090
1094,-0.230,0.100
1095,-0.225,0.105
1096,-0.220,0.110
1097,-0.215,0.115
1098,-0.210,0.120
1099,-0.215,0.115
1100,-0.220,0.110
1101,-0.225,0.120
1102,-0.230,0.130
1103,-0.235,0.130
1104,-0.235,0.130
1105,-0.210,0.145
1106,-0.200,0.150
1107,-0.205,0.150
1108,-0.215,0.155
1109,-0.225,0.165
1110,-0.225,0.170
1111,-0.215,0.170
1112,-0.210,0.170
1113,-0.210,0.175
1114,-0.200,0.180
1115,-0.175,0.180
1116,-0.165,0.185
1117,-0.155,0.195
1118,-0.150,0.200
1119,-0.145,0.195
1120,-0.140,0.200
1121,-0.145,0.215
1122,-0.130,0.215
1123,-0.105,0.205
1124,-0.070,0.205
1125,-0.100,0.200
1126,-0.015,0.215
1127,0.000,0.210
1128,0.005,0.220
1129,0.010,0.230
1130,0.030,0.225
1131,0.050,0.220
1132,0.075,0.215
1133,0.100,0.210
1134,0.130,0.210
1135,0.150,0.210
1136,0.150,0.215
1137,0.155,0.220
1138,0.185,0.210
1139,0.215,0.200
1140,0.230,0.205
1141,0.260,0.210
1142,0.315,0.205
1143,0.345,0.200
1144,0.330,0.195
1145,0.320,0.190
1146,0.325,0.185
1147,0.335,0.180
1148,0.345,0.175
1149,0.340,0.165
1150,0.320,0.155
1151,0.290,0.145
1152,0.245,0.130
1153,0.210,0.115
1154,0.175,0.105
1155,0.135,0.100
1156,0.095,0.095
1157,0.070,0.080
1158,0.055,0.065
1159,0.045,0.060
1160,0.035,0.055
1161,-0.010,0.050
1162,-0.060,0.050
1163,-0.055,0.050
1164,-0.035,0.045
1165,-0.035,0.040
1166,-0.045,0.035
1167,-0.060,0.035
1168,-0.070,0.040
1169,-0.065,0.040
1170,-0.060,0.040
1171,-0.070,0.040
1172,-0.080,0.040
1173,-0.090,0.040
1174,-0.100,0.040
1175,-0.080,0.035
1176,-0.060,0.030
1177,-0.060,0.035
1178,-0.060,0.040
1179,-0.065,0.040
1180,-0.070,0.040
1181,-0.075,0.045
1182,-0.080,0.050
1183,-0.090,0.045
1184,-0.100,0.040
1185,-0.110,0.035
1186,-0.110,0.030
1187,-0.080,0.030
1188,-0.065,0.030
1189,-0.075,0.035
1190,-0.090,0.040
1191,-0.115,0.040
1192,-0.125,0.040
1193,-0.115,0.035
1194,-0.095,0.030
1195,-0.070,0.025
1196,-0.070,0.020
1197,-0.090,0.020
1198,-0.105,0.020
1199,-0.115,0.025
1200,-0.120,0.025
1201,-0.115,0.015
1202,-0.105,0.010
1203,-0.095,0.010
1204,-0.090,0.010
1205,-0.090,0.005
1206,-0.115,0.000
1207,-0.145,0.000
1208,-0.155,0.000
1209,-0.170,-0.010
1210,-0.145,-0.010
1211,-0.120,-0.010
1212,-0.110,-0.010
1213,-0.100,-0.010
1214,-0.145,-0.010
1215,-0.180,-0.010
1216,-0.190,-0.020
1217,-0.200,-0.030
1218,-0.185,-0.035
1219,-0.170,-0.040
1220,-0.170,-0.035
1221,-0.170,-0.030
1222,-0.180,-0.035
1223,-0.190,-0.040
1224,-0.200,-0.035
1225,-0.210,-0.030
