'sample interval','ECG1','ECG2'
99,0.195,-0.560
100,0.215,-0.570
101,0.230,-0.560
102,0.250,-0.560
103,0.275,-0.585
104,0.290,-0.590
105,0.305,-0.555
106,0.325,-0.540
107,0.355,-0.540
108,0.385,-0.545
109,0.415,-0.555
110,0.450,-0.560
111,0.485,-0.555
112,0.525,-0.550
113,0.565,-0.555
114,0.605,-0.550
115,0.640,-0.535
116,0.685,-0.555
117,0.730,-0.590
118,0.775,-0.600
119,0.820,-0.595
120,0.860,-0.620
121,0.895,-0.655
122,0.925,-0.660
123,0.955,-0.655
124,0.975,-0.675
125,0.960,-0.650
126,1.010,-0.715
127,1.020,-0.720
128,1.005,-0.750
129,0.990,-0.780
130,0.960,-0.755
131,0.920,-0.730
132,0.850,-0.715
133,0.780,-0.700
134,0.705,-0.670
135,0.630,-0.645
136,0.545,-0.615
137,0.460,-0.575
138,0.380,-0.515
139,0.305,-0.455
140,0.250,-0.410
141,0.200,-0.375
142,0.170,-0.360
143,0.135,-0.345
144,0.095,-0.325
145,0.065,-0.310
146,0.040,-0.305
147,0.025,-0.290
148,0.010,-0.265
149,0.000,-0.255
150,-0.005,-0.265
151,-0.010,-0.260
152,-0.015,-0.240
153,-0.020,-0.240
154,-0.020,-0.260
155,-0.020,-0.245
156,-0.025,-0.210
157,-0.030,-0.205
158,-0.025,-0.215
159,-0.035,-0.220
160,-0.055,-0.225
161,-0.055,-0.250
162,-0.045,-0.275
163,-0.040,-0.250
164,-0.040,-0.215
165,-0.040,-0.210
166,-0.040,-0.215
167,-0.030,-0.235
168,-0.020,-0.250
169,-0.015,-0.255
170,-0.010,-0.260
171,-0.015,-0.265
172,-0.020,-0.270
173,-0.020,-0.265
174,-0.020,-0.260
175,-0.010,-0.270
176,0.000,-0.280
177,0.000,-0.285
178,0.000,-0.295
179,0.000,-0.325
180,0.000,-0.340
181,-0.005,-0.305
182,-0.010,-0.285
183,-0.010,-0.310
184,-0.010,-0.330
185,-0.020,-0.325
186,-0.030,-0.325
187,-0.025,-0.345
188,-0.020,-0.345
189,-0.025,-0.310
190,-0.030,-0.285
191,-0.035,-0.270
192,-0.025,-0.260
193,0.005,-0.260
194,0.015,-0.215
195,-0.005,-0.145
196,-0.005,-0.150
197,0.005,-0.195
198,0.040,-0.155
199,0.080,-0.080
200,0.090,-0.005
201,0.085,0.065
202,0.070,0.070
203,0.055,0.055
204,0.010,0.050
205,-0.035,0.045
206,-0.040,0.015
207,-0.045,-0.015
208,-0.095,-0.070
209,-0.150,-0.130
210,-0.170,-0.125
211,-0.190,-0.120
212,-0.180,-0.175
213,-0.170,-0.230
214,-0.180,-0.255
215,-0.190,-0.280
216,-0.190,-0.315
217,-0.190,-0.340
218,-0.185,-0.345
219,-0.180,-0.355
220,-0.195,-0.375
221,-0.210,-0.390
222,-0.200,-0.400
223,-0.190,-0.475
224,-0.190,-0.660
225,-0.125,-0.645
226,0.040,-0.300
227,0.225,0.490
228,0.430,1.840
229,0.460,3.175
230,0.290,4.490
231,-0.385,5.110
232,-1.510,5.110
233,-2.090,4.300
234,-2.260,2.900
235,-2.180,1.385
236,-1.935,-0.200
237,-1.695,-0.695
238,-1.460,-0.655
239,-1.105,-0.535
240,-0.705,-0.385
241,-0.435,-0.400
242,-0.205,-0.465
243,-0.130,-0.475
244,-0.090,-0.465
245,-0.070,-0.485
246,-0.055,-0.515
247,-0.040,-0.520
248,-0.025,-0.515
249,-0.015,-0.505
250,-0.020,-0.510
251,0.015,-0.460
252,0.030,-0.430
253,0.055,-0.470
254,0.080,-0.510
255,0.080,-0.520
256,0.080,-0.525
257,0.085,-0.480
258,0.090,-0.440
259,0.110,-0.470
260,0.130,-0.485
261,0.140,-0.440
262,0.150,-0.420
263,0.165,-0.455
264,0.185,-0.470
265,0.205,-0.430
266,0.225,-0.405
267,0.245,-0.435
268,0.265,-0.440
269,0.285,-0.415
270,0.315,-0.400
271,0.350,-0.415
272,0.380,-0.415
273,0.400,-0.400
274,0.420,-0.390
275,0.450,-0.395
276,0.480,-0.400
277,0.515,-0.395
278,0.545,-0.400
279,0.570,-0.415
280,0.585,-0.420
281,0.595,-0.425
282,0.605,-0.425
283,0.615,-0.415
284,0.620,-0.415
285,0.615,-0.425
286,0.610,-0.430
287,0.605,-0.435
288,0.565,-0.440
289,0.525,-0.445
290,0.495,-0.420
291,0.465,-0.385
292,0.385,-0.380
293,0.310,-0.380
294,0.270,-0.315
295,0.230,-0.250
296,0.175,-0.265
297,0.130,-0.280
298,0.090,-0.240
299,0.055,-0.210
300,0.020,-0.210
301,-0.015,-0.210
302,-0.050,-0.190
303,-0.080,-0.175
304,-0.090,-0.205
305,-0.100,-0.230
306,-0.105,-0.230
307,-0.110,-0.225
308,-0.110,-0.200
309,-0.115,-0.180
310,-0.130,-0.185
311,-0.140,-0.190
312,-0.140,-0.200
313,-0.140,-0.215
314,-0.145,-0.225
315,-0.155,-0.225
316,-0.165,-0.215
317,-0.170,-0.210
318,-0.165,-0.215
319,-0.165,-0.215
320,-0.175,-0.205
321,-0.180,-0.220
322,-0.175,-0.250
323,-0.170,-0.245
324,-0.170,-0.225
325,-0.175,-0.240
326,-0.185,-0.265
327,-0.185,-0.250
328,-0.175,-0.225
329,-0.155,-0.255
330,-0.135,-0.295
331,-0.130,-0.300
332,-0.135,-0.295
333,-0.145,-0.285
334,-0.160,-0.270
335,-0.155,-0.270
336,-0.150,-0.270
337,-0.150,-0.285
338,-0.150,-0.300
339,-0.160,-0.325
340,-0.170,-0.350
341,-0.170,-0.335
342,-0.170,-0.320
343,-0.175,-0.335
344,-0.180,-0.350
345,-0.175,-0.340
346,-0.170,-0.330
347,-0.175,-0.335
348,-0.180,-0.335
349,-0.185,-0.310
350,-0.190,-0.295
351,-0.195,-0.315
352,-0.200,-0.320
353,-0.200,-0.290
354,-0.200,-0.280
355,-0.200,-0.305
356,-0.190,-0.300
357,-0.170,-0.260
358,-0.155,-0.240
359,-0.140,-0.240
360,-0.135,-0.215
361,-0.145,-0.175
362,-0.135,-0.160
363,-0.110,-0.165
364,-0.080,-0.100
365,-0.050,0.005
366,-0.045,0.040
367,-0.055,0.055
368,-0.070,0.060
369,-0.085,0.065
370,-0.110,0.035
371,-0.135,-0.005
372,-0.165,-0.065
373,-0.195,-0.125
374,-0.220,-0.130
375,-0.200,-0.130
376,-0.255,-0.175
377,-0.260,-0.220
378,-0.250,-0.265
379,-0.240,-0.310
380,-0.250,-0.345
381,-0.260,-0.380
382,-0.255,-0.380
383,-0.250,-0.380
384,-0.270,-0.385
385,-0.290,-0.390
386,-0.280,-0.365
387,-0.270,-0.390
388,-0.265,-0.540
389,-0.215,-0.500
390,-0.070,-0.060
391,0.085,0.625
392,0.265,1.710
393,0.410,2.935
394,0.505,4.355
395,0.140,5.110
396,-0.755,5.110
397,-1.405,4.425
398,-1.825,3.095
399,-1.925,1.535
400,-1.770,-0.210
401,-1.630,-0.815
402,-1.500,-0.685
403,-1.260,-0.575
404,-0.960,-0.475
405,-0.690,-0.450
406,-0.430,-0.470
407,-0.305,-0.470
408,-0.230,-0.455
409,-0.205,-0.480
410,-0.195,-0.520
411,-0.180,-0.500
412,-0.165,-0.455
413,-0.140,-0.475
414,-0.115,-0.505
415,-0.105,-0.495
416,-0.095,-0.475
417,-0.085,-0.480
418,-0.080,-0.490
419,-0.080,-0.465
420,-0.080,-0.440
421,-0.055,-0.450
422,-0.030,-0.460
423,-0.035,-0.440
424,-0.040,-0.420
425,-0.025,-0.425
426,-0.010,-0.430
427,0.000,-0.410
428,0.010,-0.390
429,0.015,-0.385
430,0.025,-0.380
431,0.045,-0.400
432,0.065,-0.410
433,0.080,-0.405
434,0.095,-0.400
435,0.110,-0.395
436,0.130,-0.380
437,0.155,-0.355
438,0.180,-0.345
439,0.200,-0.355
440,0.220,-0.350
441,0.240,-0.330
442,0.255,-0.330
443,0.270,-0.350
444,0.280,-0.345
445,0.285,-0.310
446,0.300,-0.325
447,0.320,-0.365
448,0.335,-0.370
449,0.345,-0.355
450,0.345,-0.370
451,0.335,-0.400
452,0.320,-0.385
453,0.305,-0.355
454,0.280,-0.365
455,0.255,-0.385
456,0.225,-0.380
457,0.195,-0.365
458,0.155,-0.360
459,0.110,-0.360
460,0.075,-0.325
461,0.040,-0.290
462,0.000,-0.295
463,-0.040,-0.300
464,-0.050,-0.295
465,-0.060,-0.290
466,-0.095,-0.310
467,-0.120,-0.330
468,-0.130,-0.325
469,-0.140,-0.320
470,-0.150,-0.330
471,-0.160,-0.340
472,-0.155,-0.355
473,-0.150,-0.370
474,-0.150,-0.360
475,-0.150,-0.360
476,-0.150,-0.385
477,-0.150,-0.395
478,-0.160,-0.375
479,-0.170,-0.365
480,-0.165,-0.390
481,-0.155,-0.395
482,-0.145,-0.380
483,-0.140,-0.380
484,-0.145,-0.410
485,-0.150,-0.395
486,-0.145,-0.355
487,-0.135,-0.350
488,-0.125,-0.370
489,-0.120,-0.380
490,-0.120,-0.380
491,-0.120,-0.395
492,-0.120,-0.415
493,-0.120,-0.400
494,-0.115,-0.365
495,-0.110,-0.365
496,-0.105,-0.375
497,-0.100,-0.395
498,-0.095,-0.415
499,-0.090,-0.420
500,-0.090,-0.420
501,-0.080,-0.415
502,-0.080,-0.420
503,-0.090,-0.400
504,-0.100,-0.380
505,-0.100,-0.405
506,-0.100,-0.430
507,-0.090,-0.415
508,-0.080,-0.400
509,-0.090,-0.415
510,-0.100,-0.425
511,-0.105,-0.380
512,-0.110,-0.350
513,-0.115,-0.365
514,-0.120,-0.375
515,-0.125,-0.355
516,-0.125,-0.345
517,-0.105,-0.360
518,-0.085,-0.350
519,-0.070,-0.290
520,-0.065,-0.260
521,-0.080,-0.245
522,-0.075,-0.230
523,-0.045,-0.205
524,-0.030,-0.145
525,-0.030,-0.055
526,-0.015,-0.010
527,0.010,0.010
528,-0.005,0.015
529,-0.045,0.005
530,-0.080,0.000
531,-0.110,-0.005
532,-0.125,-0.055
533,-0.135,-0.115
534,-0.180,-0.135
535,-0.230,-0.145
536,-0.245,-0.145
537,-0.255,-0.135
538,-0.245,-0.205
539,-0.225,-0.290
540,-0.220,-0.310
541,-0.215,-0.325
542,-0.225,-0.355
543,-0.240,-0.380
544,-0.245,-0.345
545,-0.250,-0.310
546,-0.235,-0.320
547,-0.220,-0.340
548,-0.230,-0.455
549,-0.230,-0.530
550,-0.140,-0.385
551,-0.025,-0.065
552,0.190,0.890
553,0.360,2.055
554,0.400,3.810
555,0.155,5.030
556,-0.725,5.080
557,-1.480,4.900
558,-2.020,4.310
559,-2.305,3.030
560,-2.205,0.735
561,-2.045,-0.515
562,-1.810,-0.495
563,-1.465,-0.455
564,-1.010,-0.405
565,-0.660,-0.370
566,-0.405,-0.345
567,-0.235,-0.365
568,-0.125,-0.425
569,-0.080,-0.435
570,-0.075,-0.410
571,-0.060,-0.415
572,-0.040,-0.440
573,-0.015,-0.440
574,0.005,-0.425
575,0.020,-0.440
576,0.035,-0.470
577,0.040,-0.440
578,0.045,-0.390
579,0.065,-0.405
580,0.085,-0.435
581,0.095,-0.420
582,0.105,-0.395
583,0.120,-0.410
584,0.140,-0.440
585,0.155,-0.405
586,0.170,-0.370
587,0.190,-0.375
588,0.210,-0.380
589,0.230,-0.360
590,0.250,-0.340
591,0.275,-0.340
592,0.300,-0.340
593,0.320,-0.350
594,0.345,-0.355
595,0.380,-0.325
596,0.415,-0.300
597,0.445,-0.310
598,0.480,-0.320
599,0.525,-0.315
600,0.560,-0.310
601,0.595,-0.320
602,0.635,-0.315
603,0.670,-0.275
604,0.705,-0.260
605,0.740,-0.285
606,0.765,-0.300
607,0.780,-0.300
608,0.790,-0.315
609,0.785,-0.345
610,0.780,-0.340
611,0.780,-0.305
612,0.765,-0.310
613,0.740,-0.345
614,0.700,-0.335
615,0.655,-0.300
616,0.595,-0.300
617,0.535,-0.315
618,0.465,-0.285
619,0.395,-0.240
620,0.330,-0.225
621,0.270,-0.215
622,0.220,-0.180
623,0.175,-0.145
624,0.135,-0.140
625,0.170,-0.140
626,0.060,-0.140
627,0.030,-0.150
628,0.020,-0.125
629,0.010,-0.100
630,0.000,-0.125
631,-0.010,-0.150
632,-0.015,-0.150
633,-0.020,-0.150
634,-0.030,-0.170
635,-0.040,-0.185
636,-0.040,-0.150
637,-0.040,-0.125
638,-0.050,-0.145
639,-0.060,-0.155
640,-0.050,-0.130
641,-0.040,-0.120
642,-0.040,-0.155
643,-0.040,-0.170
644,-0.045,-0.145
645,-0.050,-0.140
646,-0.055,-0.165
647,-0.055,-0.165
648,-0.040,-0.130
649,-0.030,-0.130
650,-0.025,-0.170
651,-0.020,-0.185
652,-0.015,-0.175
653,-0.010,-0.180
654,-0.010,-0.195
655,-0.005,-0.195
656,0.005,-0.185
657,0.010,-0.190
658,0.005,-0.205
659,0.000,-0.220
660,0.000,-0.235
661,0.005,-0.220
662,0.015,-0.195
663,0.020,-0.205
664,0.015,-0.225
665,0.010,-0.220
666,0.015,-0.205
667,0.020,-0.230
668,0.020,-0.260
669,0.010,-0.235
670,0.000,-0.210
671,-0.010,-0.225
672,-0.020,-0.240
673,-0.025,-0.210
674,-0.030,-0.185
675,-0.025,-0.225
676,-0.020,-0.255
677,-0.030,-0.230
678,-0.040,-0.210
679,-0.050,-0.225
680,-0.060,-0.230
681,-0.060,-0.180
682,-0.055,-0.150
683,-0.030,-0.160
684,-0.010,-0.165
685,0.000,-0.150
686,0.010,-0.125
687,0.000,-0.090
688,0.000,-0.060
689,0.020,-0.035
690,0.030,0.030
691,0.035,0.130
692,0.055,0.160
693,0.085,0.140
694,0.070,0.150
695,0.020,0.185
696,-0.010,0.160
697,-0.030,0.100
698,-0.055,0.065
699,-0.080,0.040
700,-0.120,0.000
701,-0.160,-0.040
702,-0.170,-0.045
703,-0.165,-0.035
704,-0.150,-0.090
705,-0.135,-0.160
706,-0.130,-0.170
707,-0.130,-0.175
708,-0.130,-0.220
709,-0.130,-0.270
710,-0.130,-0.245
711,-0.130,-0.220
712,-0.140,-0.220
713,-0.150,-0.225
714,-0.155,-0.315
715,-0.145,-0.365
716,-0.045,-0.205
717,0.085,0.110
718,0.315,1.010
719,0.495,2.125
720,0.520,3.875
721,0.280,5.110
722,-0.605,5.110
723,-1.395,4.930
724,-2.005,4.390
725,-2.345,3.160
726,-2.255,0.850
727,-2.075,-0.440
728,-1.790,-0.410
729,-1.395,-0.380
730,-0.890,-0.345
731,-0.525,-0.305
732,-0.285,-0.255
733,-0.130,-0.275
734,-0.035,-0.355
735,0.010,-0.385
736,0.030,-0.375
737,0.050,-0.380
738,0.065,-0.395
739,0.080,-0.380
740,0.095,-0.350
741,0.110,-0.370
742,0.125,-0.410
743,0.135,-0.395
744,0.145,-0.360
745,0.150,-0.360
746,0.155,-0.375
747,0.170,-0.365
748,0.185,-0.345
749,0.200,-0.340
750,0.190,-0.340
751,0.235,-0.355
752,0.250,-0.360
753,0.260,-0.355
754,0.270,-0.350
755,0.290,-0.340
756,0.310,-0.330
757,0.335,-0.305
758,0.360,-0.280
759,0.390,-0.310
760,0.415,-0.325
761,0.450,-0.295
762,0.485,-0.270
763,0.515,-0.285
764,0.550,-0.290
765,0.585,-0.250
766,0.620,-0.235
767,0.650,-0.280
768,0.685,-0.295
769,0.725,-0.260
770,0.760,-0.245
771,0.785,-0.270
772,0.805,-0.275
773,0.820,-0.265
774,0.835,-0.275
775,0.850,-0.305
776,0.855,-0.315
777,0.845,-0.305
778,0.830,-0.305
779,0.810,-0.315
780,0.775,-0.300
781,0.740,-0.270
782,0.685,-0.250
783,0.625,-0.235
784,0.570,-0.230
785,0.520,-0.225
786,0.450,-0.190
787,0.380,-0.155
788,0.320,-0.140
789,0.265,-0.125
790,0.225,-0.075
791,0.185,-0.025
792,0.155,-0.060
793,0.130,-0.100
794,0.110,-0.065
795,0.090,-0.030
796,0.070,-0.070
797,0.050,-0.110
798,0.050,-0.070
799,0.050,-0.045
800,0.040,-0.075
801,0.030,-0.100
802,0.025,-0.080
803,0.020,-0.065
804,0.015,-0.090
805,0.010,-0.105
806,0.000,-0.070
807,-0.010,-0.055
808,-0.010,-0.070
809,-0.005,-0.080
810,0.010,-0.080
811,0.015,-0.080
812,0.000,-0.085
813,-0.010,-0.085
814,-0.005,-0.075
815,0.000,-0.065
816,0.005,-0.055
817,0.010,-0.070
818,0.015,-0.105
819,0.020,-0.110
820,0.020,-0.090
821,0.025,-0.100
822,0.035,-0.130
823,0.040,-0.120
824,0.035,-0.090
825,0.030,-0.115
826,0.035,-0.160
827,0.040,-0.145
828,0.040,-0.115
829,0.040,-0.145
830,0.035,-0.185
831,0.030,-0.160
832,0.035,-0.125
833,0.040,-0.130
834,0.030,-0.150
835,0.025,-0.140
836,0.020,-0.130
837,0.015,-0.145
838,0.010,-0.160
839,0.005,-0.135
840,0.000,-0.110
841,-0.010,-0.115
842,-0.020,-0.120
843,-0.020,-0.140
844,-0.020,-0.160
845,-0.030,-0.145
846,-0.040,-0.130
847,-0.035,-0.140
848,-0.035,-0.145
849,-0.050,-0.120
850,-0.060,-0.110
851,-0.055,-0.145
852,-0.050,-0.155
853,-0.055,-0.115
854,-0.050,-0.090
855,-0.025,-0.090
856,-0.010,-0.075
857,-0.010,-0.045
858,-0.010,-0.025
859,-0.005,-0.015
860,0.010,0.005
861,0.030,0.035
862,0.040,0.095
863,0.040,0.165
864,0.060,0.210
865,0.090,0.240
866,0.065,0.245
867,0.020,0.235
868,-0.010,0.210
869,-0.035,0.185
870,-0.050,0.135
871,-0.065,0.080
872,-0.115,0.070
873,-0.165,0.070
874,-0.170,0.070
875,-0.170,0.070
876,-0.165,-0.005
877,-0.160,-0.090
878,-0.155,-0.105
879,-0.150,-0.120
880,-0.145,-0.170
881,-0.140,-0.205
882,-0.145,-0.155
883,-0.150,-0.110
884,-0.145,-0.125
885,-0.140,-0.155
886,-0.140,-0.240
887,-0.125,-0.270
888,-0.055,-0.150
889,0.065,0.180
890,0.295,0.940
891,0.475,2.085
892,0.570,3.860
893,0.325,4.935
894,-0.410,5.050
895,-1.170,4.965
896,-1.965,4.655
897,-2.335,3.340
898,-2.300,1.080
899,-2.105,-0.020
900,-1.795,-0.220
901,-1.405,-0.315
902,-0.965,-0.345
903,-0.650,-0.310
904,-0.395,-0.225
905,-0.215,-0.250
906,-0.060,-0.330
907,-0.020,-0.325
908,-0.015,-0.290
909,0.005,-0.295
910,0.025,-0.315
911,0.050,-0.315
912,0.075,-0.305
913,0.080,-0.320
914,0.080,-0.345
915,0.095,-0.315
916,0.115,-0.275
917,0.130,-0.290
918,0.140,-0.310
919,0.150,-0.285
920,0.160,-0.260
921,0.170,-0.275
922,0.180,-0.290
923,0.195,-0.275
924,0.210,-0.260
925,0.220,-0.255
926,0.235,-0.250
927,0.260,-0.250
928,0.285,-0.250
929,0.310,-0.245
930,0.330,-0.245
931,0.350,-0.265
932,0.370,-0.270
933,0.400,-0.235
934,0.430,-0.210
935,0.460,-0.220
936,0.495,-0.225
937,0.530,-0.210
938,0.560,-0.215
939,0.585,-0.245
940,0.615,-0.245
941,0.645,-0.215
942,0.675,-0.215
943,0.700,-0.240
944,0.720,-0.245
945,0.740,-0.235
946,0.755,-0.255
947,0.765,-0.295
948,0.765,-0.310
949,0.755,-0.305
950,0.745,-0.310
951,0.735,-0.325
952,0.705,-0.315
953,0.675,-0.295
954,0.630,-0.295
955,0.585,-0.305
956,0.525,-0.295
957,0.465,-0.275
958,0.400,-0.215
959,0.330,-0.150
960,0.285,-0.135
961,0.240,-0.120
962,0.195,-0.100
963,0.150,-0.080
964,0.120,-0.095
965,0.090,-0.110
966,0.065,-0.085
967,0.040,-0.060
968,0.020,-0.075
969,0.000,-0.090
970,0.005,-0.075
971,0.005,-0.070
972,-0.015,-0.110
973,-0.030,-0.135
974,-0.020,-0.115
975,-0.010,-0.100
976,-0.020,-0.110
977,-0.030,-0.110
978,-0.025,-0.080
979,-0.020,-0.075
980,-0.025,-0.120
981,-0.030,-0.140
982,-0.030,-0.140
983,-0.025,-0.140
984,-0.015,-0.135
985,-0.010,-0.125
986,-0.015,-0.115
987,-0.020,-0.125
988,-0.015,-0.150
989,-0.010,-0.160
990,-0.005,-0.160
991,0.000,-0.145
992,0.005,-0.125
993,0.005,-0.130
994,-0.005,-0.145
995,-0.010,-0.150
996,-0.010,-0.150
997,0.000,-0.170
998,0.015,-0.195
999,0.010,-0.190
1000,0.020,-0.200
1001,0.000,-0.185
1002,0.010,-0.200
1003,0.000,-0.165
1004,-0.010,-0.130
1005,-0.015,-0.155
1006,-0.020,-0.180
1007,-0.030,-0.170
1008,-0.040,-0.160
1009,-0.050,-0.155
1010,-0.060,-0.150
1011,-0.070,-0.135
1012,-0.080,-0.125
1013,-0.080,-0.150
1014,-0.085,-0.170
1015,-0.105,-0.160
1016,-0.120,-0.150
1017,-0.125,-0.150
1018,-0.135,-0.150
1019,-0.150,-0.150
1020,-0.160,-0.150
1021,-0.165,-0.150
1022,-0.170,-0.155
1023,-0.175,-0.170
1024,-0.185,-0.175
1025,-0.195,-0.165
1026,-0.200,-0.160
1027,-0.200,-0.160
1028,-0.205,-0.150
1029,-0.215,-0.135
1030,-0.225,-0.140
1031,-0.235,-0.155
1032,-0.240,-0.145
1033,-0.240,-0.120
1034,-0.235,-0.095
1035,-0.225,-0.075
1036,-0.200,-0.050
1037,-0.175,-0.025
1038,-0.180,-0.020
1039,-0.195,-0.015
1040,-0.170,0.030
1041,-0.135,0.075
1042,-0.140,0.175
1043,-0.150,0.270
1044,-0.120,0.255
1045,-0.090,0.240
1046,-0.125,0.255
1047,-0.165,0.270
1048,-0.205,0.230
1049,-0.240,0.195
1050,-0.245,0.155
1051,-0.260,0.120
1052,-0.305,0.115
1053,-0.340,0.110
1054,-0.345,0.125
1055,-0.350,0.110
1056,-0.330,0.015
1057,-0.320,-0.055
1058,-0.320,-0.075
1059,-0.320,-0.090
1060,-0.315,-0.100
1061,-0.310,-0.095
1062,-0.310,-0.060
1063,-0.305,-0.050
1064,-0.290,-0.075
1065,-0.285,-0.135
1066,-0.295,-0.220
1067,-0.235,-0.075
1068,-0.115,0.245
1069,0.080,1.055
1070,0.315,2.140
1071,0.450,3.405
1072,0.545,4.750
1073,-0.165,5.110
1074,-1.170,5.110
1075,-1.740,4.320
1076,-2.190,3.305
1077,-2.135,1.535
1078,-1.975,-0.395
1079,-1.785,-0.540
1080,-1.595,-0.420
1081,-1.180,-0.330
1082,-0.745,-0.245
1083,-0.500,-0.240
1084,-0.260,-0.250
1085,-0.195,-0.265
1086,-0.130,-0.280
1087,-0.125,-0.275
1088,-0.120,-0.270
1089,-0.085,-0.300
1090,-0.050,-0.330
1091,-0.045,-0.320
1092,-0.040,-0.310
1093,-0.025,-0.315
1094,-0.010,-0.315
1095,0.005,-0.280
1096,0.020,-0.255
1097,0.030,-0.285
1098,0.040,-0.300
1099,0.040,-0.255
1100,0.045,-0.245
1101,0.060,-0.285
1102,0.075,-0.290
1103,0.095,-0.245
1104,0.110,-0.230
1105,0.125,-0.265
1106,0.135,-0.270
1107,0.150,-0.245
1108,0.165,-0.240
1109,0.175,-0.260
1110,0.185,-0.255
1111,0.195,-0.230
1112,0.210,-0.215
1113,0.230,-0.205
1114,0.265,-0.200
1115,0.310,-0.205
1116,0.330,-0.210
1117,0.345,-0.215
1118,0.365,-0.215
1119,0.385,-0.205
1120,0.395,-0.205
1121,0.405,-0.215
1122,0.425,-0.220
1123,0.445,-0.225
1124,0.460,-0.225
1125,0.450,-0.230
1126,0.475,-0.245
1127,0.470,-0.280
1128,0.460,-0.250
1129,0.450,-0.220
1130,0.430,-0.245
1131,0.410,-0.265
1132,0.400,-0.225
1133,0.385,-0.190
1134,0.340,-0.205
1135,0.295,-0.210
1136,0.260,-0.155
1137,0.220,-0.110
1138,0.175,-0.095
1139,0.135,-0.080
1140,0.115,-0.085
1141,0.090,-0.090
1142,0.055,-0.090
1143,0.015,-0.085
1144,-0.020,-0.065
1145,-0.040,-0.050
1146,-0.040,-0.055
1147,-0.050,-0.060
1148,-0.070,-0.065
1149,-0.080,-0.075
1150,-0.080,-0.090
1151,-0.085,-0.105
1152,-0.095,-0.120
1153,-0.110,-0.110
1154,-0.125,-0.080
1155,-0.130,-0.075
1156,-0.125,-0.085
1157,-0.120,-0.105
1158,-0.115,-0.130
1159,-0.110,-0.140
1160,-0.110,-0.145
1161,-0.115,-0.135
1162,-0.125,-0.115
1163,-0.130,-0.110
1164,-0.135,-0.115
1165,-0.135,-0.135
1166,-0.125,-0.155
1167,-0.110,-0.170
1168,-0.100,-0.180
1169,-0.095,-0.150
1170,-0.090,-0.120
1171,-0.095,-0.145
1172,-0.100,-0.170
1173,-0.090,-0.165
1174,-0.080,-0.160
1175,-0.075,-0.165
1176,-0.070,-0.170
1177,-0.070,-0.175
1178,-0.070,-0.180
1179,-0.075,-0.195
1180,-0.080,-0.210
1181,-0.070,-0.200
1182,-0.060,-0.195
1183,-0.070,-0.210
1184,-0.080,-0.220
1185,-0.085,-0.215
1186,-0.090,-0.205
1187,-0.095,-0.190
1188,-0.100,-0.185
1189,-0.105,-0.200
1190,-0.110,-0.210
1191,-0.105,-0.205
1192,-0.105,-0.205
1193,-0.115,-0.220
1194,-0.120,-0.225
1195,-0.125,-0.215
1196,-0.130,-0.210
1197,-0.135,-0.210
1198,-0.145,-0.205
