'sample interval','ECG1','ECG2'
169,-0.125,0.030
170,-0.110,0.030
171,-0.090,0.045
172,-0.075,0.065
173,-0.070,0.070
174,-0.055,0.080
175,-0.045,0.085
176,-0.005,0.090
177,0.000,0.095
178,0.010,0.125
179,0.040,0.140
180,0.065,0.150
181,0.070,0.155
182,0.085,0.160
183,0.120,0.180
184,0.150,0.195
185,0.175,0.200
186,0.180,0.200
187,0.215,0.215
188,0.250,0.225
189,0.265,0.235
190,0.290,0.245
191,0.320,0.245
192,0.345,0.250
193,0.370,0.260
194,0.360,0.250
195,0.375,0.260
196,0.405,0.255
197,0.410,0.245
198,0.400,0.235
199,0.395,0.220
200,0.395,0.210
201,0.390,0.195
202,0.350,0.175
203,0.310,0.150
204,0.285,0.145
205,0.255,0.135
206,0.205,0.105
207,0.160,0.085
208,0.125,0.070
209,0.095,0.055
210,0.040,0.035
211,0.000,0.025
212,-0.020,0.015
213,-0.025,0.010
214,-0.055,0.000
215,-0.090,-0.005
216,-0.110,-0.020
217,-0.110,-0.020
218,-0.120,-0.025
219,-0.155,-0.040
220,-0.165,-0.050
221,-0.150,-0.040
222,-0.145,-0.035
223,-0.175,-0.045
224,-0.180,-0.040
225,-0.175,-0.035
226,-0.150,-0.040
227,-0.165,-0.040
228,-0.175,-0.025
229,-0.160,-0.025
230,-0.155,-0.040
231,-0.175,-0.045
232,-0.185,-0.040
233,-0.165,-0.040
234,-0.155,-0.035
235,-0.170,-0.035
236,-0.175,-0.030
237,-0.150,-0.030
238,-0.140,-0.030
239,-0.150,-0.025
240,-0.160,-0.025
241,-0.150,-0.030
242,-0.145,-0.035
243,-0.145,-0.040
244,-0.160,-0.040
245,-0.160,-0.040
246,-0.150,-0.050
247,-0.155,-0.055
248,-0.170,-0.060
249,-0.165,-0.060
250,-0.155,-0.065
251,-0.150,-0.065
252,-0.170,-0.065
253,-0.175,-0.080
254,-0.175,-0.090
255,-0.175,-0.095
256,-0.180,-0.090
257,-0.170,-0.085
258,-0.160,-0.090
259,-0.170,-0.095
260,-0.180,-0.100
261,-0.185,-0.110
262,-0.200,-0.105
263,-0.180,-0.095
264,-0.175,-0.100
265,-0.205,-0.130
266,-0.200,-0.130
267,-0.180,-0.115
268,-0.175,-0.105
269,-0.210,-0.120
270,-0.205,-0.125
271,-0.190,-0.125
272,-0.190,-0.120
273,-0.210,-0.115
274,-0.220,-0.130
275,-0.215,-0.140
276,-0.195,-0.130
277,-0.190,-0.120
278,-0.210,-0.125
279,-0.205,-0.125
280,-0.200,-0.130
281,-0.220,-0.135
282,-0.215,-0.125
283,-0.210,-0.135
284,-0.215,-0.140
285,-0.210,-0.130
286,-0.200,-0.130
287,-0.200,-0.135
288,-0.200,-0.135
289,-0.200,-0.130
290,-0.215,-0.140
291,-0.225,-0.130
292,-0.210,-0.135
293,-0.200,-0.145
294,-0.220,-0.135
295,-0.215,-0.130
296,-0.210,-0.145
297,-0.230,-0.145
298,-0.230,-0.135
299,-0.225,-0.135
300,-0.225,-0.135
301,-0.215,-0.130
302,-0.230,-0.140
303,-0.230,-0.135
304,-0.220,-0.135
305,-0.215,-0.140
306,-0.220,-0.135
307,-0.215,-0.140
308,-0.220,-0.135
309,-0.215,-0.130
310,-0.220,-0.145
311,-0.235,-0.145
312,-0.220,-0.135
313,-0.210,-0.145
314,-0.220,-0.145
315,-0.225,-0.145
316,-0.215,-0.130
317,-0.220,-0.120
318,-0.220,-0.140
319,-0.230,-0.155
320,-0.230,-0.140
321,-0.200,-0.140
322,-0.215,-0.150
323,-0.235,-0.140
324,-0.220,-0.140
325,-0.210,-0.145
326,-0.200,-0.130
327,-0.215,-0.140
328,-0.230,-0.140
329,-0.215,-0.135
330,-0.215,-0.140
331,-0.245,-0.150
332,-0.240,-0.145
333,-0.220,-0.140
334,-0.220,-0.140
335,-0.215,-0.135
336,-0.220,-0.145
337,-0.225,-0.140
338,-0.215,-0.135
339,-0.225,-0.150
340,-0.235,-0.155
341,-0.210,-0.145
342,-0.180,-0.135
343,-0.160,-0.110
344,-0.145,-0.080
345,-0.110,-0.045
346,-0.090,-0.030
347,-0.070,-0.025
348,-0.065,-0.025
349,-0.070,-0.030
350,-0.070,-0.030
351,-0.055,-0.045
352,-0.055,-0.070
353,-0.075,-0.095
354,-0.090,-0.105
355,-0.090,-0.115
356,-0.115,-0.125
357,-0.145,-0.130
358,-0.160,-0.130
359,-0.180,-0.125
360,-0.210,-0.120
361,-0.225,-0.125
362,-0.225,-0.150
363,-0.230,-0.160
364,-0.240,-0.170
365,-0.270,-0.185
366,-0.295,-0.190
367,-0.275,-0.170
368,-0.270,-0.160
369,-0.295,-0.185
370,-0.290,-0.190
371,-0.285,-0.175
372,-0.275,-0.175
373,-0.285,-0.175
374,-0.290,-0.165
375,-0.280,-0.160
376,-0.265,-0.165
377,-0.275,-0.175
378,-0.285,-0.170
379,-0.345,-0.155
380,-0.455,-0.160
381,-0.535,-0.135
382,-0.565,0.010
383,-0.425,0.180
384,-0.115,0.315
385,0.380,0.415
386,0.985,0.415
387,1.645,0.510
388,2.035,0.700
389,1.760,0.295
390,0.955,-0.560
391,0.265,-0.880
392,-0.035,-0.765
393,-0.260,-0.705
394,-0.405,-0.625
395,-0.390,-0.475
396,-0.295,-0.320
397,-0.245,-0.205
398,-0.215,-0.150
399,-0.215,-0.130
400,-0.220,-0.125
401,-0.220,-0.115
402,-0.235,-0.125
403,-0.250,-0.120
404,-0.220,-0.105
405,-0.215,-0.100
406,-0.220,-0.090
407,-0.225,-0.095
408,-0.230,-0.100
409,-0.215,-0.090
410,-0.210,-0.085
411,-0.215,-0.085
412,-0.220,-0.080
413,-0.215,-0.090
414,-0.235,-0.090
415,-0.225,-0.090
416,-0.215,-0.080
417,-0.220,-0.070
418,-0.210,-0.065
419,-0.225,-0.080
420,-0.230,-0.080
421,-0.200,-0.065
422,-0.210,-0.070
423,-0.220,-0.065
424,-0.205,-0.060
425,-0.200,-0.060
426,-0.185,-0.050
427,-0.195,-0.040
428,-0.210,-0.060
429,-0.195,-0.055
430,-0.175,-0.040
431,-0.180,-0.035
432,-0.195,-0.035
433,-0.170,-0.025
434,-0.150,-0.020
435,-0.145,-0.020
436,-0.155,-0.015
437,-0.150,0.000
438,-0.130,0.000
439,-0.125,0.000
440,-0.130,0.000
441,-0.110,0.015
442,-0.095,0.025
443,-0.080,0.030
444,-0.075,0.030
445,-0.055,0.035
446,-0.020,0.050
447,-0.010,0.055
448,-0.015,0.065
449,-0.005,0.070
450,0.000,0.075
451,0.040,0.105
452,0.060,0.125
453,0.090,0.140
454,0.120,0.145
455,0.140,0.150
456,0.165,0.165
457,0.195,0.190
458,0.235,0.195
459,0.270,0.190
460,0.295,0.215
461,0.305,0.225
462,0.325,0.210
463,0.350,0.235
464,0.375,0.240
465,0.385,0.230
466,0.395,0.240
467,0.420,0.240
468,0.430,0.230
469,0.415,0.215
470,0.405,0.205
471,0.420,0.185
472,0.390,0.185
473,0.345,0.170
474,0.315,0.140
475,0.305,0.130
476,0.245,0.125
477,0.190,0.110
478,0.140,0.085
479,0.120,0.070
480,0.085,0.060
481,0.025,0.040
482,-0.015,0.030
483,-0.030,0.015
484,-0.050,0.005
485,-0.090,-0.005
486,-0.135,-0.025
487,-0.150,-0.040
488,-0.150,-0.040
489,-0.150,-0.045
490,-0.180,-0.055
491,-0.185,-0.060
492,-0.185,-0.050
493,-0.195,-0.065
494,-0.210,-0.080
495,-0.200,-0.080
496,-0.185,-0.070
497,-0.190,-0.070
498,-0.195,-0.060
499,-0.190,-0.060
500,-0.190,-0.065
501,-0.185,-0.065
502,-0.190,-0.065
503,-0.215,-0.060
504,-0.195,-0.065
505,-0.175,-0.060
506,-0.170,-0.050
507,-0.185,-0.050
508,-0.180,-0.050
509,-0.160,-0.045
510,-0.175,-0.055
511,-0.185,-0.070
512,-0.170,-0.070
513,-0.150,-0.065
514,-0.160,-0.060
515,-0.175,-0.065
516,-0.170,-0.060
517,-0.160,-0.070
518,-0.170,-0.080
519,-0.185,-0.090
520,-0.180,-0.095
521,-0.160,-0.080
522,-0.170,-0.080
523,-0.200,-0.095
524,-0.205,-0.100
525,-0.200,-0.105
526,-0.190,-0.105
527,-0.185,-0.110
528,-0.190,-0.115
529,-0.200,-0.105
530,-0.195,-0.105
531,-0.205,-0.125
532,-0.220,-0.130
533,-0.205,-0.120
534,-0.190,-0.120
535,-0.215,-0.135
536,-0.225,-0.140
537,-0.215,-0.130
538,-0.210,-0.125
539,-0.215,-0.120
540,-0.220,-0.140
541,-0.240,-0.150
542,-0.225,-0.140
543,-0.210,-0.130
544,-0.230,-0.150
545,-0.230,-0.150
546,-0.210,-0.140
547,-0.220,-0.135
548,-0.235,-0.140
549,-0.240,-0.150
550,-0.235,-0.150
551,-0.215,-0.135
552,-0.225,-0.150
553,-0.240,-0.160
554,-0.225,-0.150
555,-0.215,-0.135
556,-0.225,-0.145
557,-0.240,-0.150
558,-0.235,-0.145
559,-0.225,-0.140
560,-0.230,-0.150
561,-0.240,-0.160
562,-0.225,-0.150
563,-0.215,-0.140
564,-0.225,-0.145
565,-0.235,-0.155
566,-0.240,-0.140
567,-0.230,-0.135
568,-0.225,-0.145
569,-0.235,-0.155
570,-0.225,-0.150
571,-0.215,-0.150
572,-0.225,-0.140
573,-0.235,-0.150
574,-0.230,-0.150
575,-0.230,-0.145
576,-0.225,-0.145
577,-0.235,-0.155
578,-0.230,-0.145
579,-0.215,-0.145
580,-0.215,-0.150
581,-0.225,-0.150
582,-0.220,-0.150
583,-0.215,-0.145
584,-0.215,-0.140
585,-0.235,-0.150
586,-0.240,-0.145
587,-0.220,-0.145
588,-0.215,-0.150
589,-0.230,-0.155
590,-0.230,-0.150
591,-0.225,-0.145
592,-0.215,-0.150
593,-0.215,-0.145
594,-0.235,-0.145
595,-0.230,-0.135
596,-0.220,-0.150
597,-0.225,-0.150
598,-0.225,-0.150
599,-0.225,-0.150
600,-0.225,-0.145
601,-0.210,-0.140
602,-0.220,-0.145
603,-0.240,-0.130
604,-0.230,-0.145
605,-0.225,-0.150
606,-0.225,-0.140
607,-0.210,-0.140
608,-0.215,-0.155
609,-0.215,-0.150
610,-0.210,-0.140
611,-0.215,-0.145
612,-0.215,-0.140
613,-0.200,-0.140
614,-0.220,-0.140
615,-0.225,-0.140
616,-0.215,-0.150
617,-0.200,-0.150
618,-0.175,-0.130
619,-0.150,-0.100
620,-0.130,-0.065
621,-0.105,-0.050
622,-0.105,-0.035
623,-0.085,-0.015
624,-0.055,-0.025
625,-0.050,-0.035
626,-0.030,-0.060
627,-0.035,-0.065
628,-0.035,-0.075
629,-0.050,-0.090
630,-0.080,-0.105
631,-0.115,-0.125
632,-0.130,-0.130
633,-0.120,-0.135
634,-0.130,-0.125
635,-0.175,-0.120
636,-0.220,-0.130
637,-0.215,-0.135
638,-0.210,-0.140
639,-0.230,-0.135
640,-0.260,-0.160
641,-0.280,-0.185
642,-0.265,-0.170
643,-0.255,-0.165
644,-0.270,-0.185
645,-0.270,-0.165
646,-0.270,-0.145
647,-0.275,-0.165
648,-0.285,-0.185
649,-0.270,-0.165
650,-0.260,-0.160
651,-0.255,-0.175
652,-0.265,-0.165
653,-0.275,-0.150
654,-0.280,-0.145
655,-0.360,-0.160
656,-0.480,-0.175
657,-0.545,-0.115
658,-0.510,0.035
659,-0.330,0.185
660,0.045,0.280
661,0.575,0.310
662,1.195,0.325
663,1.760,0.465
664,1.895,0.545
665,1.395,-0.060
666,0.635,-0.740
667,0.125,-0.825
668,-0.135,-0.710
669,-0.285,-0.625
670,-0.325,-0.495
671,-0.285,-0.330
672,-0.225,-0.205
673,-0.190,-0.150
674,-0.190,-0.130
675,-0.185,-0.125
676,-0.205,-0.100
677,-0.215,-0.095
678,-0.220,-0.100
679,-0.220,-0.100
680,-0.210,-0.095
681,-0.215,-0.085
682,-0.225,-0.080
683,-0.210,-0.075
684,-0.200,-0.075
685,-0.210,-0.085
686,-0.220,-0.080
687,-0.210,-0.075
688,-0.195,-0.075
689,-0.200,-0.065
690,-0.200,-0.065
691,-0.200,-0.065
692,-0.195,-0.050
693,-0.190,-0.055
694,-0.200,-0.070
695,-0.205,-0.070
696,-0.185,-0.045
697,-0.185,-0.040
698,-0.210,-0.040
699,-0.185,-0.040
700,-0.175,-0.035
701,-0.175,-0.040
702,-0.185,-0.030
703,-0.185,-0.030
704,-0.165,-0.030
705,-0.170,-0.030
706,-0.170,-0.025
707,-0.170,-0.020
708,-0.165,-0.020
709,-0.155,-0.015
710,-0.140,-0.010
711,-0.140,-0.005
712,-0.135,-0.005
713,-0.130,0.000
714,-0.125,0.000
715,-0.115,0.005
716,-0.095,0.020
717,-0.085,0.030
718,-0.075,0.030
719,-0.070,0.035
720,-0.070,0.035
721,-0.040,0.055
722,-0.020,0.080
723,-0.015,0.080
724,-0.005,0.090
725,0.000,0.100
726,0.040,0.120
727,0.055,0.120
728,0.070,0.140
729,0.105,0.150
730,0.140,0.160
731,0.145,0.160
732,0.155,0.170
733,0.205,0.195
734,0.245,0.205
735,0.255,0.205
736,0.275,0.210
737,0.325,0.215
738,0.335,0.210
739,0.335,0.230
740,0.350,0.235
741,0.385,0.235
742,0.405,0.230
743,0.400,0.235
744,0.390,0.205
745,0.395,0.200
746,0.400,0.190
747,0.385,0.165
748,0.345,0.140
749,0.325,0.145
750,0.320,0.140
751,0.280,0.100
752,0.220,0.090
753,0.185,0.085
754,0.155,0.080
755,0.120,0.065
756,0.070,0.040
757,0.020,0.020
758,0.005,0.015
759,-0.005,0.015
760,-0.045,0.000
761,-0.090,-0.005
762,-0.095,-0.010
763,-0.090,-0.010
764,-0.110,-0.015
765,-0.135,-0.030
766,-0.150,-0.060
767,-0.155,-0.050
768,-0.150,-0.045
769,-0.150,-0.050
770,-0.165,-0.050
771,-0.170,-0.045
772,-0.155,-0.040
773,-0.155,-0.040
774,-0.155,-0.040
775,-0.150,-0.045
776,-0.155,-0.025
777,-0.170,-0.040
778,-0.175,-0.050
779,-0.160,-0.045
780,-0.150,-0.040
781,-0.145,-0.035
782,-0.155,-0.040
783,-0.150,-0.040
784,-0.140,-0.035
785,-0.135,-0.025
786,-0.135,-0.035
787,-0.140,-0.040
788,-0.140,-0.035
789,-0.135,-0.040
790,-0.140,-0.040
791,-0.150,-0.050
792,-0.150,-0.065
793,-0.145,-0.055
794,-0.140,-0.055
795,-0.140,-0.065
796,-0.130,-0.065
797,-0.135,-0.065
798,-0.150,-0.070
799,-0.155,-0.075
800,-0.155,-0.080
801,-0.150,-0.090
802,-0.170,-0.090
803,-0.170,-0.095
804,-0.155,-0.095
805,-0.155,-0.100
806,-0.170,-0.110
807,-0.170,-0.105
808,-0.170,-0.100
809,-0.170,-0.095
810,-0.170,-0.105
811,-0.180,-0.115
812,-0.180,-0.120
813,-0.185,-0.110
814,-0.190,-0.105
815,-0.190,-0.120
816,-0.175,-0.130
817,-0.165,-0.135
818,-0.155,-0.125
819,-0.170,-0.120
820,-0.175,-0.115
821,-0.175,-0.130
822,-0.175,-0.135
823,-0.175,-0.125
824,-0.180,-0.110
825,-0.175,-0.105
826,-0.170,-0.130
827,-0.185,-0.130
828,-0.190,-0.120
829,-0.180,-0.115
830,-0.185,-0.135
831,-0.195,-0.145
832,-0.195,-0.130
833,-0.185,-0.125
834,-0.185,-0.130
835,-0.190,-0.130
836,-0.195,-0.130
837,-0.195,-0.130
838,-0.185,-0.125
839,-0.185,-0.135
840,-0.195,-0.140
841,-0.190,-0.130
842,-0.185,-0.120
843,-0.185,-0.130
844,-0.220,-0.140
845,-0.205,-0.135
846,-0.185,-0.130
847,-0.185,-0.125
848,-0.195,-0.130
849,-0.185,-0.130
850,-0.185,-0.135
851,-0.200,-0.130
852,-0.195,-0.130
853,-0.210,-0.135
854,-0.190,-0.135
855,-0.175,-0.130
856,-0.195,-0.140
857,-0.215,-0.150
858,-0.190,-0.135
859,-0.180,-0.130
860,-0.185,-0.130
861,-0.200,-0.135
862,-0.185,-0.130
863,-0.190,-0.130
864,-0.200,-0.125
865,-0.200,-0.135
866,-0.200,-0.150
867,-0.190,-0.145
868,-0.185,-0.135
869,-0.190,-0.135
870,-0.205,-0.145
871,-0.190,-0.130
872,-0.185,-0.130
873,-0.200,-0.135
874,-0.195,-0.140
875,-0.190,-0.135
876,-0.190,-0.130
877,-0.195,-0.125
878,-0.200,-0.135
879,-0.200,-0.145
880,-0.190,-0.145
881,-0.185,-0.135
882,-0.185,-0.140
883,-0.195,-0.145
884,-0.195,-0.140
885,-0.190,-0.135
886,-0.200,-0.145
887,-0.180,-0.140
888,-0.140,-0.115
889,-0.125,-0.095
890,-0.125,-0.060
891,-0.090,-0.030
892,-0.060,-0.030
893,-0.040,-0.015
894,-0.035,-0.015
895,-0.030,-0.020
896,-0.030,-0.040
897,-0.020,-0.070
898,-0.015,-0.090
899,-0.025,-0.100
900,-0.035,-0.105
901,-0.085,-0.130
902,-0.125,-0.140
903,-0.130,-0.145
904,-0.135,-0.135
905,-0.150,-0.125
906,-0.185,-0.130
907,-0.215,-0.145
908,-0.200,-0.140
909,-0.190,-0.135
910,-0.210,-0.160
911,-0.250,-0.175
912,-0.250,-0.175
913,-0.240,-0.160
914,-0.255,-0.175
915,-0.270,-0.185
916,-0.260,-0.175
917,-0.240,-0.170
918,-0.240,-0.175
919,-0.255,-0.170
920,-0.255,-0.155
921,-0.255,-0.145
922,-0.265,-0.155
923,-0.275,-0.160
924,-0.310,-0.155
925,-0.325,-0.150
926,-0.475,-0.165
927,-0.520,-0.090
928,-0.470,0.065
929,-0.240,0.190
930,0.165,0.290
931,0.735,0.310
932,1.350,0.320
933,1.850,0.500
934,1.880,0.475
935,1.240,-0.270
936,0.485,-0.845
937,0.065,-0.825
938,-0.150,-0.725
939,-0.310,-0.645
940,-0.355,-0.505
941,-0.310,-0.340
942,-0.240,-0.215
943,-0.205,-0.155
944,-0.210,-0.140
945,-0.205,-0.130
946,-0.190,-0.125
947,-0.195,-0.120
948,-0.200,-0.105
949,-0.210,-0.100
950,-0.215,-0.095
951,-0.205,-0.095
952,-0.220,-0.095
953,-0.225,-0.100
954,-0.195,-0.090
955,-0.195,-0.075
956,-0.215,-0.075
957,-0.220,-0.090
958,-0.220,-0.090
959,-0.205,-0.080
960,-0.190,-0.075
961,-0.200,-0.085
962,-0.200,-0.070
963,-0.185,-0.065
964,-0.195,-0.075
965,-0.205,-0.060
966,-0.190,-0.065
967,-0.190,-0.065
968,-0.195,-0.065
969,-0.205,-0.065
970,-0.180,-0.055
971,-0.170,-0.040
972,-0.180,-0.035
973,-0.190,-0.040
974,-0.185,-0.040
975,-0.185,-0.045
976,-0.170,-0.030
977,-0.170,-0.030
978,-0.185,-0.040
979,-0.160,-0.030
980,-0.140,-0.020
981,-0.140,-0.020
982,-0.140,-0.010
983,-0.135,-0.005
984,-0.130,0.000
985,-0.105,0.005
986,-0.090,0.005
987,-0.070,0.010
988,-0.070,0.025
989,-0.090,0.030
990,-0.080,0.030
991,-0.050,0.040
992,-0.025,0.050
993,-0.010,0.070
994,-0.005,0.095
995,0.010,0.115
996,0.030,0.120
997,0.045,0.120
998,0.050,0.125
999,0.090,0.140
1000,0.110,0.150
1001,0.170,0.185
1002,0.175,0.185
1003,0.200,0.195
1004,0.250,0.220
1005,0.270,0.225
1006,0.285,0.235
1007,0.325,0.240
1008,0.345,0.235
1009,0.350,0.245
1010,0.365,0.260
1011,0.370,0.255
1012,0.390,0.255
1013,0.405,0.250
1014,0.395,0.250
1015,0.400,0.225
1016,0.400,0.195
1017,0.385,0.190
1018,0.360,0.190
1019,0.325,0.155
1020,0.285,0.130
1021,0.260,0.120
1022,0.220,0.110
1023,0.155,0.090
1024,0.120,0.070
1025,0.110,0.065
1026,0.050,0.040
1027,-0.005,0.025
1028,-0.035,0.010
1029,-0.050,0.005
1030,-0.065,0.000
1031,-0.100,-0.015
1032,-0.130,-0.035
1033,-0.135,-0.040
1034,-0.135,-0.040
1035,-0.155,-0.040
1036,-0.175,-0.055
1037,-0.185,-0.070
1038,-0.180,-0.050
1039,-0.185,-0.065
1040,-0.195,-0.080
1041,-0.210,-0.075
1042,-0.190,-0.065
1043,-0.175,-0.065
1044,-0.200,-0.060
1045,-0.190,-0.050
1046,-0.170,-0.050
1047,-0.185,-0.060
1048,-0.200,-0.070
1049,-0.180,-0.060
1050,-0.170,-0.050
1051,-0.175,-0.060
1052,-0.180,-0.065
1053,-0.175,-0.045
1054,-0.155,-0.045
1055,-0.170,-0.050
1056,-0.175,-0.040
1057,-0.185,-0.065
1058,-0.185,-0.075
1059,-0.175,-0.075
1060,-0.170,-0.070
1061,-0.170,-0.075
1062,-0.175,-0.065
1063,-0.180,-0.055
1064,-0.180,-0.075
1065,-0.185,-0.090
1066,-0.190,-0.100
1067,-0.175,-0.095
1068,-0.175,-0.085
1069,-0.195,-0.085
1070,-0.180,-0.095
1071,-0.170,-0.115
1072,-0.185,-0.110
1073,-0.215,-0.115
1074,-0.220,-0.115
1075,-0.215,-0.120
1076,-0.215,-0.120
1077,-0.215,-0.125
1078,-0.210,-0.135
1079,-0.200,-0.125
1080,-0.200,-0.115
1081,-0.240,-0.135
1082,-0.260,-0.140
1083,-0.220,-0.135
1084,-0.210,-0.130
1085,-0.225,-0.135
1086,-0.235,-0.135
1087,-0.240,-0.135
1088,-0.230,-0.130
1089,-0.225,-0.150
1090,-0.235,-0.155
1091,-0.225,-0.145
1092,-0.215,-0.145
1093,-0.220,-0.150
1094,-0.235,-0.140
1095,-0.245,-0.145
1096,-0.255,-0.135
1097,-0.250,-0.145
1098,-0.255,-0.160
1099,-0.245,-0.150
1100,-0.230,-0.145
1101,-0.225,-0.135
1102,-0.245,-0.145
1103,-0.265,-0.150
1104,-0.245,-0.145
1105,-0.235,-0.145
1106,-0.250,-0.150
1107,-0.240,-0.155
1108,-0.225,-0.150
1109,-0.225,-0.145
1110,-0.245,-0.150
1111,-0.255,-0.155
1112,-0.240,-0.150
1113,-0.235,-0.150
1114,-0.255,-0.160
1115,-0.255,-0.160
1116,-0.240,-0.145
1117,-0.250,-0.140
1118,-0.255,-0.145
1119,-0.260,-0.150
1120,-0.255,-0.150
1121,-0.255,-0.150
1122,-0.250,-0.155
1123,-0.250,-0.160
1124,-0.245,-0.150
1125,-0.235,-0.145
1126,-0.240,-0.150
1127,-0.260,-0.160
1128,-0.260,-0.150
1129,-0.240,-0.150
1130,-0.240,-0.160
1131,-0.245,-0.155
1132,-0.270,-0.140
1133,-0.250,-0.150
1134,-0.240,-0.155
1135,-0.250,-0.150
1136,-0.245,-0.150
1137,-0.240,-0.160
1138,-0.235,-0.155
1139,-0.240,-0.145
1140,-0.255,-0.145
1141,-0.255,-0.160
1142,-0.255,-0.155
1143,-0.240,-0.150
1144,-0.245,-0.155
1145,-0.255,-0.160
1146,-0.225,-0.150
1147,-0.235,-0.145
1148,-0.260,-0.150
1149,-0.265,-0.165
1150,-0.260,-0.170
1151,-0.235,-0.150
1152,-0.235,-0.155
1153,-0.245,-0.170
1154,-0.225,-0.160
1155,-0.220,-0.140
1156,-0.210,-0.130
1157,-0.210,-0.115
1158,-0.175,-0.075
1159,-0.145,-0.050
1160,-0.120,-0.035
1161,-0.090,-0.035
1162,-0.085,-0.040
1163,-0.090,-0.045
1164,-0.090,-0.060
1165,-0.080,-0.075
1166,-0.065,-0.095
1167,-0.065,-0.100
1168,-0.095,-0.100
1169,-0.145,-0.130
1170,-0.155,-0.140
1171,-0.155,-0.135
1172,-0.185,-0.135
1173,-0.210,-0.130
1174,-0.230,-0.130
1175,-0.235,-0.135
1176,-0.260,-0.155
1177,-0.275,-0.170
1178,-0.295,-0.190
1179,-0.300,-0.190
