'sample interval','ECG1','ECG2'
82,-0.195,0.000
83,-0.195,-0.005
84,-0.205,-0.005
85,-0.200,0.000
86,-0.195,0.005
87,-0.195,0.005
88,-0.195,0.005
89,-0.200,0.005
90,-0.205,0.005
91,-0.205,0.000
92,-0.205,-0.005
93,-0.200,0.000
94,-0.195,0.005
95,-0.195,0.005
96,-0.195,0.005
97,-0.195,0.000
98,-0.195,-0.005
99,-0.200,-0.005
100,-0.205,-0.005
101,-0.200,-0.005
102,-0.195,-0.005
103,-0.200,0.000
104,-0.205,0.005
105,-0.205,0.000
106,-0.205,-0.005
107,-0.200,-0.005
108,-0.195,-0.005
109,-0.200,-0.005
110,-0.205,-0.005
111,-0.200,-0.005
112,-0.195,-0.005
113,-0.200,-0.010
114,-0.205,-0.015
115,-0.210,-0.015
116,-0.210,-0.015
117,-0.200,-0.015
118,-0.195,-0.015
119,-0.195,-0.010
120,-0.195,-0.005
121,-0.195,-0.005
122,-0.195,-0.005
123,-0.195,-0.010
124,-0.195,-0.015
125,-0.195,-0.015
126,-0.190,-0.015
127,-0.185,-0.015
128,-0.190,-0.015
129,-0.195,-0.015
130,-0.195,-0.020
131,-0.195,-0.025
132,-0.195,-0.020
133,-0.195,-0.015
134,-0.190,-0.010
135,-0.185,-0.005
136,-0.190,-0.010
137,-0.195,-0.015
138,-0.195,-0.020
139,-0.195,-0.025
140,-0.195,-0.025
141,-0.195,-0.025
142,-0.195,-0.025
143,-0.195,-0.025
144,-0.190,-0.025
145,-0.185,-0.025
146,-0.190,-0.030
147,-0.195,-0.035
148,-0.190,-0.030
149,-0.185,-0.025
150,-0.185,-0.020
151,-0.185,-0.015
152,-0.180,-0.020
153,-0.175,-0.025
154,-0.180,-0.025
155,-0.185,-0.025
156,-0.180,-0.025
157,-0.175,-0.025
158,-0.170,-0.020
159,-0.165,-0.015
160,-0.165,-0.020
161,-0.165,-0.025
162,-0.170,-0.030
163,-0.170,-0.035
164,-0.160,-0.030
165,-0.155,-0.025
166,-0.150,-0.020
167,-0.160,-0.025
168,-0.175,-0.035
169,-0.180,-0.040
170,-0.185,-0.045
171,-0.165,-0.035
172,-0.145,-0.025
173,-0.115,-0.010
174,-0.085,0.005
175,-0.090,0.000
176,-0.095,-0.010
177,-0.085,-0.040
178,-0.075,-0.065
179,-0.060,-0.055
180,-0.050,-0.045
181,-0.075,-0.050
182,-0.100,-0.055
183,-0.120,-0.055
184,-0.135,-0.055
185,-0.135,-0.050
186,-0.135,-0.045
187,-0.125,-0.045
188,-0.120,-0.040
189,-0.130,-0.025
190,-0.140,-0.015
191,-0.155,-0.020
192,-0.165,-0.030
193,-0.170,-0.040
194,-0.175,-0.045
195,-0.175,-0.040
196,-0.175,-0.035
197,-0.170,-0.030
198,-0.165,-0.025
199,-0.170,-0.025
200,-0.175,-0.025
201,-0.170,-0.030
202,-0.155,-0.035
203,-0.140,-0.030
204,-0.140,-0.025
205,-0.150,-0.020
206,-0.395,0.055
207,-0.655,0.130
208,-0.885,0.120
209,-1.115,0.095
210,-0.855,-0.060
211,-0.550,-0.210
212,0.490,-0.360
213,1.505,-0.475
214,2.255,-0.260
215,2.910,-0.045
216,3.005,0.145
217,3.065,0.325
218,2.960,0.450
219,2.645,0.455
220,1.725,0.085
221,0.880,-0.245
222,0.210,-0.490
223,-0.240,-0.590
224,-0.265,-0.390
225,-0.275,-0.225
226,-0.240,-0.120
227,-0.225,-0.050
228,-0.255,-0.030
229,-0.285,-0.020
230,-0.310,-0.035
231,-0.330,-0.045
232,-0.340,-0.050
233,-0.345,-0.055
234,-0.345,-0.055
235,-0.345,-0.055
236,-0.340,-0.050
237,-0.335,-0.045
238,-0.330,-0.050
239,-0.325,-0.055
240,-0.325,-0.060
241,-0.325,-0.065
242,-0.320,-0.060
243,-0.310,-0.055
244,-0.300,-0.055
245,-0.295,-0.055
246,-0.290,-0.060
247,-0.280,-0.065
248,-0.270,-0.070
249,-0.265,-0.075
250,-0.265,-0.075
251,-0.250,-0.075
252,-0.245,-0.075
253,-0.240,-0.085
254,-0.235,-0.095
255,-0.230,-0.105
256,-0.225,-0.115
257,-0.220,-0.120
258,-0.215,-0.125
259,-0.200,-0.125
260,-0.185,-0.125
261,-0.180,-0.140
262,-0.175,-0.155
263,-0.165,-0.165
264,-0.155,-0.175
265,-0.145,-0.185
266,-0.135,-0.195
267,-0.125,-0.200
268,-0.115,-0.210
269,-0.105,-0.225
270,-0.095,-0.235
271,-0.080,-0.250
272,-0.070,-0.255
273,-0.055,-0.260
274,-0.035,-0.265
275,-0.005,-0.265
276,0.010,-0.270
277,0.020,-0.280
278,0.035,-0.285
279,0.050,-0.290
280,0.065,-0.295
281,0.080,-0.290
282,0.095,-0.285
283,0.110,-0.280
284,0.115,-0.270
285,0.115,-0.260
286,0.120,-0.255
287,0.130,-0.250
288,0.130,-0.225
289,0.120,-0.200
290,0.100,-0.175
291,0.080,-0.150
292,0.050,-0.130
293,0.025,-0.115
294,0.000,-0.100
295,-0.025,-0.085
296,-0.045,-0.075
297,-0.065,-0.065
298,-0.085,-0.050
299,-0.105,-0.035
300,-0.115,-0.035
301,-0.125,-0.035
302,-0.140,-0.035
303,-0.155,-0.035
304,-0.160,-0.030
305,-0.165,-0.025
306,-0.165,-0.020
307,-0.165,-0.015
308,-0.170,-0.015
309,-0.175,-0.015
310,-0.170,-0.015
311,-0.165,-0.015
312,-0.165,-0.015
313,-0.165,-0.015
314,-0.170,-0.010
315,-0.175,-0.005
316,-0.175,-0.005
317,-0.175,-0.005
318,-0.180,-0.010
319,-0.185,-0.010
320,-0.185,0.000
321,-0.185,0.005
322,-0.180,0.005
323,-0.175,0.005
324,-0.175,0.000
325,-0.175,-0.005
326,-0.175,-0.010
327,-0.175,-0.015
328,-0.175,-0.010
329,-0.175,-0.005
330,-0.170,0.000
331,-0.170,0.005
332,-0.180,0.000
333,-0.185,-0.005
334,-0.195,-0.005
335,-0.195,-0.005
336,-0.195,-0.005
337,-0.190,-0.005
338,-0.185,-0.005
339,-0.190,-0.005
340,-0.195,-0.005
341,-0.195,-0.010
342,-0.195,-0.015
343,-0.185,-0.015
344,-0.175,-0.015
345,-0.170,-0.010
346,-0.165,-0.005
347,-0.175,-0.010
348,-0.185,-0.015
349,-0.185,-0.020
350,-0.185,-0.025
351,-0.185,-0.020
352,-0.185,-0.015
353,-0.175,-0.015
354,-0.165,-0.015
355,-0.180,-0.020
356,-0.185,-0.025
357,-0.185,-0.025
358,-0.185,-0.025
359,-0.180,-0.025
360,-0.170,-0.020
361,-0.160,-0.010
362,-0.155,-0.010
363,-0.160,-0.020
364,-0.165,-0.025
365,-0.170,-0.025
366,-0.175,-0.025
367,-0.170,-0.025
368,-0.165,-0.025
369,-0.160,-0.025
370,-0.155,-0.025
371,-0.155,-0.030
372,-0.155,-0.035
373,-0.160,-0.035
374,-0.160,-0.035
375,-0.165,-0.035
376,-0.150,-0.030
377,-0.155,-0.025
378,-0.155,-0.025
379,-0.155,-0.025
380,-0.155,-0.025
381,-0.155,-0.025
382,-0.160,-0.030
383,-0.165,-0.035
384,-0.150,-0.035
385,-0.135,-0.035
386,-0.135,-0.030
387,-0.135,-0.025
388,-0.140,-0.030
389,-0.145,-0.035
390,-0.140,-0.035
391,-0.135,-0.035
392,-0.135,-0.030
393,-0.135,-0.025
394,-0.135,-0.030
395,-0.135,-0.035
396,-0.130,-0.040
397,-0.125,-0.045
398,-0.130,-0.045
399,-0.135,-0.040
400,-0.135,-0.030
401,-0.135,-0.025
402,-0.135,-0.030
403,-0.135,-0.035
404,-0.130,-0.040
405,-0.125,-0.045
406,-0.125,-0.045
407,-0.125,-0.045
408,-0.120,-0.040
409,-0.115,-0.035
410,-0.120,-0.035
411,-0.125,-0.035
412,-0.130,-0.040
413,-0.130,-0.045
414,-0.120,-0.050
415,-0.115,-0.050
416,-0.110,-0.040
417,-0.115,-0.040
418,-0.125,-0.045
419,-0.120,-0.050
420,-0.115,-0.055
421,-0.115,-0.055
422,-0.115,-0.055
423,-0.100,-0.045
424,-0.080,-0.035
425,-0.050,-0.040
426,-0.025,-0.045
427,-0.035,-0.030
428,-0.045,-0.020
429,-0.035,-0.050
430,-0.020,-0.075
431,0.015,-0.070
432,0.025,-0.065
433,-0.010,-0.065
434,-0.045,-0.065
435,-0.070,-0.065
436,-0.085,-0.065
437,-0.075,-0.065
438,-0.060,-0.065
439,-0.050,-0.060
440,-0.055,-0.050
441,-0.080,-0.035
442,-0.100,-0.030
443,-0.110,-0.040
444,-0.115,-0.045
445,-0.110,-0.050
446,-0.105,-0.055
447,-0.110,-0.050
448,-0.115,-0.045
449,-0.110,-0.040
450,-0.105,-0.035
451,-0.110,-0.040
452,-0.115,-0.045
453,-0.110,-0.045
454,-0.085,-0.045
455,-0.060,-0.045
456,-0.065,-0.045
457,-0.080,-0.045
458,-0.365,0.010
459,-0.655,0.075
460,-0.895,0.035
461,-1.110,-0.010
462,-0.790,-0.120
463,-0.405,-0.240
464,0.550,-0.410
465,1.470,-0.525
466,2.235,-0.305
467,2.865,-0.080
468,2.965,0.155
469,3.025,0.380
470,2.925,0.575
471,2.635,0.700
472,1.895,0.630
473,1.140,0.385
474,0.360,-0.205
475,-0.150,-0.535
476,-0.250,-0.460
477,-0.275,-0.360
478,-0.205,-0.225
479,-0.180,-0.140
480,-0.215,-0.095
481,-0.245,-0.075
482,-0.265,-0.080
483,-0.275,-0.090
484,-0.275,-0.100
485,-0.275,-0.100
486,-0.270,-0.090
487,-0.265,-0.085
488,-0.270,-0.080
489,-0.270,-0.085
490,-0.260,-0.100
491,-0.255,-0.105
492,-0.250,-0.100
493,-0.245,-0.095
494,-0.245,-0.100
495,-0.245,-0.105
496,-0.245,-0.110
497,-0.240,-0.120
498,-0.230,-0.130
499,-0.225,-0.135
500,-0.225,-0.135
501,-0.215,-0.135
502,-0.205,-0.145
503,-0.190,-0.150
504,-0.175,-0.155
505,-0.170,-0.160
506,-0.165,-0.165
507,-0.155,-0.170
508,-0.145,-0.175
509,-0.135,-0.175
510,-0.125,-0.175
511,-0.125,-0.190
512,-0.125,-0.205
513,-0.120,-0.215
514,-0.110,-0.225
515,-0.090,-0.230
516,-0.075,-0.235
517,-0.070,-0.235
518,-0.060,-0.235
519,-0.045,-0.245
520,-0.025,-0.255
521,0.000,-0.270
522,0.015,-0.280
523,0.020,-0.295
524,0.030,-0.305
525,0.040,-0.305
526,0.050,-0.305
527,0.065,-0.310
528,0.080,-0.315
529,0.090,-0.320
530,0.105,-0.325
531,0.120,-0.330
532,0.125,-0.330
533,0.130,-0.320
534,0.140,-0.320
535,0.150,-0.330
536,0.155,-0.330
537,0.160,-0.320
538,0.170,-0.310
539,0.180,-0.300
540,0.175,-0.270
541,0.160,-0.240
542,0.140,-0.220
543,0.125,-0.205
544,0.110,-0.180
545,0.095,-0.155
546,0.075,-0.135
547,0.055,-0.115
548,0.025,-0.095
549,-0.005,-0.075
550,-0.015,-0.065
551,-0.025,-0.055
552,-0.040,-0.045
553,-0.060,-0.035
554,-0.080,-0.025
555,-0.095,-0.015
556,-0.100,-0.005
557,-0.105,0.005
558,-0.115,0.000
559,-0.125,-0.005
560,-0.125,0.000
561,-0.125,0.005
562,-0.120,0.005
563,-0.115,0.005
564,-0.115,0.005
565,-0.120,0.005
566,-0.130,0.000
567,-0.135,-0.005
568,-0.130,-0.005
569,-0.125,-0.005
570,-0.130,0.000
571,-0.135,0.005
572,-0.130,0.010
573,-0.130,0.015
574,-0.140,0.015
575,-0.145,0.005
576,-0.140,-0.010
577,-0.135,-0.015
578,-0.135,-0.020
579,-0.135,-0.015
580,-0.135,0.000
581,-0.135,0.005
582,-0.140,0.005
583,-0.145,0.000
584,-0.155,-0.015
585,-0.145,-0.015
586,-0.135,-0.015
587,-0.135,-0.005
588,-0.135,0.005
589,-0.150,0.000
590,-0.165,-0.005
591,-0.160,-0.010
592,-0.155,-0.015
593,-0.160,-0.015
594,-0.165,-0.015
595,-0.160,-0.005
596,-0.155,0.005
597,-0.155,-0.005
598,-0.155,-0.015
599,-0.160,-0.020
600,-0.165,-0.025
601,-0.170,-0.025
602,-0.175,-0.025
603,-0.165,-0.015
604,-0.155,-0.005
605,-0.150,-0.020
606,-0.145,-0.025
607,-0.150,-0.030
608,-0.155,-0.035
609,-0.150,-0.030
610,-0.145,-0.020
611,-0.145,-0.010
612,-0.150,-0.010
613,-0.160,-0.020
614,-0.165,-0.025
615,-0.160,-0.025
616,-0.155,-0.025
617,-0.155,-0.025
618,-0.155,-0.025
619,-0.155,-0.025
620,-0.155,-0.025
621,-0.160,-0.025
622,-0.165,-0.025
623,-0.160,-0.030
624,-0.155,-0.035
625,-0.155,-0.035
626,-0.145,-0.030
627,-0.145,-0.025
628,-0.145,-0.025
629,-0.145,-0.025
630,-0.140,-0.030
631,-0.135,-0.035
632,-0.135,-0.040
633,-0.135,-0.045
634,-0.135,-0.040
635,-0.135,-0.035
636,-0.135,-0.035
637,-0.135,-0.035
638,-0.135,-0.035
639,-0.135,-0.035
640,-0.130,-0.035
641,-0.125,-0.035
642,-0.125,-0.035
643,-0.125,-0.035
644,-0.130,-0.035
645,-0.135,-0.035
646,-0.130,-0.050
647,-0.125,-0.055
648,-0.125,-0.050
649,-0.125,-0.045
650,-0.120,-0.040
651,-0.115,-0.035
652,-0.120,-0.040
653,-0.125,-0.045
654,-0.125,-0.050
655,-0.125,-0.055
656,-0.125,-0.055
657,-0.125,-0.055
658,-0.130,-0.055
659,-0.130,-0.055
660,-0.120,-0.055
661,-0.090,-0.055
662,-0.060,-0.055
663,-0.055,-0.040
664,-0.055,-0.020
665,-0.045,-0.035
666,-0.030,-0.060
667,-0.015,-0.065
668,-0.005,-0.065
669,-0.035,-0.075
670,-0.065,-0.085
671,-0.075,-0.085
672,-0.085,-0.085
673,-0.085,-0.070
674,-0.085,-0.055
675,-0.085,-0.060
676,-0.085,-0.065
677,-0.095,-0.055
678,-0.105,-0.045
679,-0.115,-0.050
680,-0.125,-0.055
681,-0.125,-0.055
682,-0.125,-0.055
683,-0.130,-0.055
684,-0.135,-0.055
685,-0.135,-0.055
686,-0.135,-0.055
687,-0.135,-0.055
688,-0.130,-0.055
689,-0.120,-0.050
690,-0.110,-0.045
691,-0.095,-0.050
692,-0.090,-0.055
693,-0.100,-0.055
694,-0.225,-0.035
695,-0.420,0.000
696,-0.720,0.040
697,-1.070,0.080
698,-0.970,0.005
699,-0.695,-0.125
700,0.085,-0.290
701,1.005,-0.465
702,1.885,-0.400
703,2.755,-0.280
704,3.005,-0.035
705,3.170,0.230
706,3.070,0.420
707,2.940,0.595
708,2.185,0.575
709,1.405,0.530
710,0.600,-0.055
711,-0.160,-0.600
712,-0.255,-0.520
713,-0.340,-0.430
714,-0.280,-0.290
715,-0.225,-0.160
716,-0.240,-0.120
717,-0.260,-0.085
718,-0.285,-0.085
719,-0.305,-0.085
720,-0.310,-0.085
721,-0.315,-0.085
722,-0.315,-0.090
723,-0.315,-0.095
724,-0.315,-0.095
725,-0.315,-0.095
726,-0.310,-0.090
727,-0.300,-0.085
728,-0.285,-0.085
729,-0.275,-0.085
730,-0.280,-0.100
731,-0.285,-0.105
732,-0.280,-0.110
733,-0.270,-0.115
734,-0.260,-0.115
735,-0.255,-0.115
736,-0.250,-0.115
737,-0.245,-0.115
738,-0.245,-0.120
739,-0.235,-0.130
740,-0.220,-0.140
741,-0.215,-0.145
742,-0.210,-0.145
743,-0.205,-0.145
744,-0.200,-0.145
745,-0.190,-0.155
746,-0.180,-0.170
747,-0.175,-0.180
748,-0.170,-0.190
749,-0.160,-0.195
750,-0.165,-0.195
751,-0.135,-0.205
752,-0.125,-0.205
753,-0.125,-0.220
754,-0.125,-0.235
755,-0.110,-0.245
756,-0.095,-0.255
757,-0.085,-0.260
758,-0.075,-0.265
759,-0.060,-0.275
760,-0.045,-0.285
761,-0.020,-0.295
762,-0.005,-0.305
763,0.010,-0.310
764,0.030,-0.315
765,0.045,-0.320
766,0.055,-0.325
767,0.065,-0.325
768,0.075,-0.325
769,0.085,-0.325
770,0.095,-0.325
771,0.100,-0.325
772,0.110,-0.320
773,0.120,-0.310
774,0.125,-0.300
775,0.130,-0.285
776,0.130,-0.265
777,0.115,-0.245
778,0.095,-0.225
779,0.075,-0.210
780,0.050,-0.190
781,0.025,-0.165
782,0.000,-0.140
783,-0.020,-0.120
784,-0.045,-0.110
785,-0.080,-0.100
786,-0.105,-0.090
787,-0.130,-0.080
788,-0.140,-0.065
789,-0.150,-0.050
790,-0.160,-0.040
791,-0.170,-0.030
792,-0.180,-0.030
793,-0.185,-0.035
794,-0.185,-0.040
795,-0.185,-0.045
796,-0.185,-0.040
797,-0.185,-0.035
798,-0.190,-0.030
799,-0.195,-0.025
800,-0.195,-0.025
801,-0.195,-0.025
802,-0.200,-0.030
803,-0.205,-0.035
804,-0.200,-0.035
805,-0.195,-0.035
806,-0.195,-0.030
807,-0.195,-0.025
808,-0.195,-0.025
809,-0.195,-0.025
810,-0.190,-0.030
811,-0.185,-0.035
812,-0.190,-0.030
813,-0.195,-0.025
814,-0.190,-0.020
815,-0.185,-0.015
816,-0.190,-0.020
817,-0.195,-0.025
818,-0.195,-0.025
819,-0.195,-0.025
820,-0.195,-0.025
821,-0.195,-0.025
822,-0.195,-0.020
823,-0.195,-0.020
824,-0.195,-0.030
825,-0.200,-0.035
826,-0.210,-0.035
827,-0.210,-0.035
828,-0.200,-0.035
829,-0.195,-0.035
830,-0.200,-0.030
831,-0.205,-0.025
832,-0.205,-0.025
833,-0.205,-0.025
834,-0.205,-0.035
835,-0.205,-0.030
836,-0.205,-0.025
837,-0.200,-0.025
838,-0.195,-0.025
839,-0.200,-0.030
840,-0.205,-0.035
841,-0.205,-0.040
842,-0.205,-0.045
843,-0.205,-0.040
844,-0.205,-0.035
845,-0.200,-0.030
846,-0.195,-0.025
847,-0.200,-0.030
848,-0.205,-0.035
849,-0.205,-0.040
850,-0.205,-0.045
851,-0.195,-0.045
852,-0.185,-0.045
853,-0.190,-0.040
854,-0.195,-0.035
855,-0.195,-0.035
856,-0.195,-0.035
857,-0.195,-0.040
858,-0.195,-0.045
859,-0.195,-0.045
860,-0.195,-0.045
861,-0.190,-0.040
862,-0.185,-0.035
863,-0.185,-0.040
864,-0.185,-0.045
865,-0.185,-0.050
866,-0.185,-0.055
867,-0.180,-0.050
868,-0.175,-0.045
869,-0.175,-0.045
870,-0.175,-0.045
871,-0.175,-0.045
872,-0.175,-0.045
873,-0.180,-0.050
874,-0.185,-0.055
875,-0.185,-0.055
876,-0.170,-0.045
877,-0.165,-0.045
878,-0.170,-0.045
879,-0.175,-0.045
880,-0.175,-0.050
881,-0.175,-0.055
882,-0.175,-0.055
883,-0.175,-0.055
884,-0.170,-0.050
885,-0.165,-0.045
886,-0.165,-0.050
887,-0.165,-0.055
888,-0.165,-0.060
889,-0.165,-0.065
890,-0.165,-0.060
891,-0.165,-0.055
892,-0.155,-0.050
893,-0.145,-0.045
894,-0.150,-0.050
895,-0.155,-0.055
896,-0.160,-0.060
897,-0.165,-0.065
898,-0.165,-0.065
899,-0.165,-0.065
900,-0.160,-0.065
901,-0.145,-0.065
902,-0.125,-0.060
903,-0.105,-0.050
904,-0.085,-0.040
905,-0.080,-0.035
906,-0.090,-0.040
907,-0.070,-0.060
908,-0.035,-0.085
909,-0.035,-0.090
910,-0.050,-0.080
911,-0.080,-0.085
912,-0.110,-0.100
913,-0.115,-0.095
914,-0.120,-0.080
915,-0.120,-0.075
916,-0.110,-0.070
917,-0.110,-0.065
918,-0.115,-0.065
919,-0.130,-0.060
920,-0.145,-0.055
921,-0.150,-0.060
922,-0.155,-0.065
923,-0.155,-0.060
924,-0.155,-0.055
925,-0.155,-0.055
926,-0.155,-0.055
927,-0.160,-0.055
928,-0.165,-0.055
929,-0.160,-0.055
930,-0.155,-0.055
931,-0.145,-0.050
932,-0.135,-0.045
933,-0.130,-0.045
934,-0.145,-0.045
935,-0.210,-0.035
936,-0.400,0.015
937,-0.750,0.105
938,-0.940,0.105
939,-0.970,-0.005
940,-0.675,-0.160
941,-0.110,-0.355
942,0.750,-0.435
943,1.805,-0.430
944,2.470,-0.270
945,2.915,-0.025
946,3.050,0.190
947,3.040,0.390
948,2.750,0.445
949,2.355,0.450
950,1.465,0.055
951,0.445,-0.455
952,0.010,-0.530
953,-0.305,-0.510
954,-0.290,-0.350
955,-0.225,-0.170
956,-0.225,-0.110
957,-0.240,-0.060
958,-0.275,-0.060
959,-0.315,-0.075
960,-0.320,-0.075
961,-0.325,-0.075
962,-0.325,-0.075
963,-0.325,-0.075
964,-0.325,-0.080
965,-0.325,-0.085
966,-0.325,-0.085
967,-0.325,-0.085
968,-0.325,-0.085
969,-0.325,-0.085
970,-0.310,-0.080
971,-0.295,-0.075
972,-0.295,-0.085
973,-0.295,-0.095
974,-0.290,-0.100
975,-0.285,-0.105
976,-0.275,-0.100
977,-0.265,-0.095
978,-0.255,-0.095
979,-0.245,-0.095
980,-0.240,-0.110
981,-0.235,-0.115
982,-0.230,-0.120
983,-0.225,-0.125
984,-0.220,-0.130
985,-0.215,-0.135
986,-0.210,-0.135
987,-0.205,-0.145
988,-0.200,-0.160
989,-0.195,-0.165
990,-0.190,-0.170
991,-0.175,-0.175
992,-0.160,-0.180
993,-0.155,-0.190
994,-0.150,-0.200
995,-0.135,-0.210
996,-0.120,-0.220
997,-0.110,-0.235
998,-0.100,-0.250
999,-0.085,-0.255
1000,-0.095,-0.255
1001,-0.045,-0.270
1002,-0.025,-0.275
1003,-0.015,-0.285
1004,-0.005,-0.295
1005,0.015,-0.305
1006,0.035,-0.315
1007,0.055,-0.315
1008,0.075,-0.315
1009,0.090,-0.310
1010,0.105,-0.305
1011,0.120,-0.305
1012,0.135,-0.305
1013,0.145,-0.300
1014,0.155,-0.290
1015,0.155,-0.270
1016,0.155,-0.250
1017,0.150,-0.235
1018,0.140,-0.220
1019,0.120,-0.200
1020,0.095,-0.180
1021,0.070,-0.155
1022,0.045,-0.135
1023,0.025,-0.115
1024,0.005,-0.100
1025,-0.015,-0.085
1026,-0.035,-0.075
1027,-0.055,-0.075
1028,-0.075,-0.070
1029,-0.095,-0.060
1030,-0.115,-0.050
1031,-0.130,-0.040
1032,-0.135,-0.035
1033,-0.135,-0.030
1034,-0.140,-0.025
1035,-0.150,-0.030
1036,-0.155,-0.035
1037,-0.160,-0.035
1038,-0.165,-0.035
1039,-0.160,-0.030
1040,-0.155,-0.025
1041,-0.155,-0.025
1042,-0.155,-0.025
1043,-0.155,-0.025
1044,-0.160,-0.025
1045,-0.165,-0.025
1046,-0.160,-0.020
1047,-0.155,-0.015
1048,-0.150,-0.010
1049,-0.145,-0.005
1050,-0.150,-0.010
1051,-0.155,-0.015
1052,-0.155,-0.015
1053,-0.155,-0.015
1054,-0.155,-0.010
1055,-0.155,-0.005
1056,-0.155,-0.005
1057,-0.155,-0.005
1058,-0.160,-0.005
1059,-0.165,-0.005
1060,-0.165,-0.010
1061,-0.165,-0.015
1062,-0.170,-0.010
1063,-0.170,-0.005
1064,-0.160,-0.005
1065,-0.160,-0.005
1066,-0.170,-0.010
1067,-0.175,-0.015
1068,-0.175,-0.015
1069,-0.175,-0.015
1070,-0.175,-0.015
1071,-0.170,-0.015
1072,-0.160,-0.015
1073,-0.155,-0.015
1074,-0.150,-0.015
1075,-0.145,-0.015
1076,-0.150,-0.015
1077,-0.160,-0.015
1078,-0.170,-0.020
1079,-0.170,-0.020
1080,-0.160,-0.010
1081,-0.155,-0.010
1082,-0.155,-0.020
1083,-0.160,-0.025
1084,-0.175,-0.035
1085,-0.175,-0.025
1086,-0.175,-0.015
1087,-0.160,-0.010
1088,-0.145,-0.005
1089,-0.140,-0.010
1090,-0.135,-0.015
1091,-0.135,-0.020
1092,-0.135,-0.025
1093,-0.135,-0.030
1094,-0.135,-0.035
1095,-0.140,-0.030
1096,-0.145,-0.025
1097,-0.145,-0.025
1098,-0.145,-0.025
1099,-0.140,-0.025
1100,-0.135,-0.025
1101,-0.140,-0.025
1102,-0.145,-0.025
1103,-0.135,-0.020
1104,-0.125,-0.015
1105,-0.130,-0.015
1106,-0.135,-0.020
1107,-0.130,-0.030
1108,-0.125,-0.035
1109,-0.120,-0.030
1110,-0.115,-0.025
1111,-0.115,-0.020
1112,-0.115,-0.015
1113,-0.120,-0.015
1114,-0.125,-0.020
1115,-0.125,-0.030
1116,-0.125,-0.035
1117,-0.125,-0.030
1118,-0.120,-0.025
1119,-0.110,-0.025
1120,-0.105,-0.025
1121,-0.110,-0.030
1122,-0.115,-0.035
1123,-0.115,-0.040
1124,-0.115,-0.045
1125,-0.115,-0.045
1126,-0.100,-0.025
1127,-0.095,-0.015
1128,-0.100,-0.025
1129,-0.105,-0.035
1130,-0.110,-0.040
1131,-0.115,-0.045
1132,-0.105,-0.045
1133,-0.095,-0.045
1134,-0.090,-0.035
1135,-0.085,-0.025
1136,-0.090,-0.035
1137,-0.095,-0.045
1138,-0.095,-0.045
1139,-0.095,-0.045
1140,-0.095,-0.045
1141,-0.095,-0.045
1142,-0.100,-0.040
1143,-0.095,-0.035
1144,-0.065,-0.030
1145,-0.045,-0.025
1146,-0.030,-0.020
1147,-0.025,-0.015
1148,-0.025,-0.015
1149,-0.015,-0.025
1150,0.015,-0.055
1151,0.025,-0.065
1152,0.030,-0.060
1153,0.005,-0.055
1154,-0.040,-0.060
1155,-0.055,-0.065
1156,-0.060,-0.060
1157,-0.065,-0.055
1158,-0.060,-0.050
1159,-0.055,-0.045
1160,-0.050,-0.045
1161,-0.055,-0.045
1162,-0.070,-0.040
1163,-0.080,-0.035
1164,-0.090,-0.035
1165,-0.095,-0.035
1166,-0.090,-0.035
1167,-0.085,-0.040
