'sample interval','ECG1','ECG2'
88,-0.430,-0.030
89,-0.415,-0.020
90,-0.400,-0.010
91,-0.400,-0.010
92,-0.400,-0.010
93,-0.410,-0.010
94,-0.420,-0.010
95,-0.405,-0.010
96,-0.390,-0.010
97,-0.400,-0.020
98,-0.405,-0.030
99,-0.390,-0.020
100,-0.380,-0.010
101,-0.385,-0.015
102,-0.390,-0.020
103,-0.390,-0.020
104,-0.390,-0.020
105,-0.385,-0.020
106,-0.380,-0.020
107,-0.385,-0.015
108,-0.390,-0.015
109,-0.390,-0.025
110,-0.385,-0.030
111,-0.375,-0.025
112,-0.370,-0.020
113,-0.375,-0.020
114,-0.380,-0.020
115,-0.385,-0.025
116,-0.385,-0.025
117,-0.375,-0.015
118,-0.380,-0.010
119,-0.395,-0.010
120,-0.395,-0.020
121,-0.385,-0.035
122,-0.380,-0.035
123,-0.385,-0.025
124,-0.390,-0.020
125,-0.390,-0.020
126,-0.390,-0.015
127,-0.380,-0.020
128,-0.375,-0.020
129,-0.370,-0.020
130,-0.385,-0.020
131,-0.400,-0.020
132,-0.380,-0.015
133,-0.360,-0.010
134,-0.370,-0.020
135,-0.380,-0.030
136,-0.365,-0.020
137,-0.350,-0.010
138,-0.360,-0.020
139,-0.370,-0.030
140,-0.365,-0.020
141,-0.360,-0.010
142,-0.355,-0.020
143,-0.350,-0.030
144,-0.355,-0.020
145,-0.360,-0.010
146,-0.355,-0.005
147,-0.355,0.000
148,-0.365,-0.005
149,-0.365,-0.010
150,-0.355,-0.010
151,-0.345,-0.010
152,-0.330,-0.015
153,-0.320,-0.010
154,-0.325,0.005
155,-0.320,0.010
156,-0.305,0.010
157,-0.295,0.010
158,-0.285,0.005
159,-0.270,0.000
160,-0.255,0.000
161,-0.250,0.010
162,-0.250,0.025
163,-0.230,0.030
164,-0.205,0.025
165,-0.165,0.000
166,-0.125,-0.025
167,-0.150,-0.070
168,-0.180,-0.110
169,-0.195,-0.095
170,-0.210,-0.080
171,-0.265,-0.085
172,-0.310,-0.090
173,-0.290,-0.090
174,-0.270,-0.090
175,-0.275,-0.110
176,-0.280,-0.130
177,-0.295,-0.125
178,-0.300,-0.115
179,-0.260,-0.085
180,-0.230,-0.055
181,-0.250,-0.035
182,-0.260,-0.020
183,-0.255,-0.010
184,-0.265,0.000
185,-0.305,-0.005
186,-0.330,-0.010
187,-0.330,-0.010
188,-0.330,-0.010
189,-0.330,-0.015
190,-0.330,-0.020
191,-0.325,-0.020
192,-0.315,-0.020
193,-0.300,-0.015
194,-0.305,-0.010
195,-0.340,-0.010
196,-0.345,-0.015
197,-0.335,-0.025
198,-0.315,-0.035
199,-0.290,-0.045
200,-0.290,-0.035
201,-0.305,-0.015
202,-0.295,-0.010
203,-0.275,-0.015
204,-0.270,-0.020
205,-0.275,-0.025
206,-0.260,0.000
207,-0.235,0.035
208,-0.190,0.190
209,-0.140,0.350
210,0.020,0.320
211,0.185,0.270
212,0.445,-0.055
213,0.715,-0.385
214,1.040,-0.710
215,1.365,-1.040
216,1.690,-1.365
217,1.885,-1.635
218,1.560,-1.665
219,1.230,-1.690
220,0.905,-1.690
221,0.575,-1.595
222,0.250,-1.270
223,-0.080,-0.945
224,-0.410,-0.620
225,-0.565,-0.320
226,-0.450,-0.060
227,-0.370,0.090
228,-0.345,0.090
229,-0.330,0.090
230,-0.345,0.095
231,-0.345,0.105
232,-0.330,0.115
233,-0.315,0.120
234,-0.300,0.120
235,-0.285,0.125
236,-0.275,0.135
237,-0.270,0.135
238,-0.270,0.125
239,-0.250,0.130
240,-0.220,0.145
241,-0.220,0.145
242,-0.235,0.135
243,-0.220,0.130
244,-0.195,0.135
245,-0.170,0.140
246,-0.145,0.140
247,-0.145,0.145
248,-0.155,0.155
249,-0.140,0.165
250,-0.160,0.160
251,-0.105,0.170
252,-0.100,0.160
253,-0.095,0.170
254,-0.090,0.180
255,-0.075,0.195
256,-0.060,0.210
257,-0.025,0.200
258,0.000,0.190
259,-0.005,0.200
260,-0.010,0.210
261,0.005,0.210
262,0.030,0.210
263,0.070,0.225
264,0.105,0.240
265,0.120,0.245
266,0.130,0.250
267,0.130,0.245
268,0.145,0.240
269,0.185,0.245
270,0.215,0.250
271,0.240,0.255
272,0.265,0.260
273,0.295,0.260
274,0.315,0.260
275,0.330,0.260
276,0.355,0.260
277,0.380,0.265
278,0.390,0.265
279,0.395,0.255
280,0.420,0.250
281,0.450,0.255
282,0.480,0.255
283,0.510,0.245
284,0.535,0.240
285,0.555,0.245
286,0.595,0.250
287,0.640,0.245
288,0.660,0.240
289,0.675,0.235
290,0.725,0.230
291,0.775,0.225
292,0.760,0.200
293,0.740,0.180
294,0.690,0.170
295,0.640,0.160
296,0.600,0.140
297,0.555,0.120
298,0.490,0.115
299,0.430,0.110
300,0.400,0.100
301,0.370,0.090
302,0.325,0.080
303,0.290,0.070
304,0.275,0.070
305,0.250,0.070
306,0.210,0.060
307,0.175,0.050
308,0.155,0.050
309,0.140,0.050
310,0.145,0.045
311,0.145,0.040
312,0.130,0.050
313,0.110,0.060
314,0.090,0.060
315,0.080,0.060
316,0.080,0.055
317,0.080,0.060
318,0.085,0.080
319,0.075,0.090
320,0.050,0.085
321,0.040,0.080
322,0.040,0.075
323,0.040,0.070
324,0.040,0.075
325,0.035,0.080
326,0.025,0.085
327,0.010,0.090
328,-0.005,0.095
329,0.005,0.100
330,0.025,0.095
331,0.005,0.090
332,-0.025,0.095
333,-0.030,0.090
334,-0.040,0.070
335,-0.045,0.075
336,-0.050,0.080
337,-0.060,0.070
338,-0.070,0.060
339,-0.085,0.055
340,-0.100,0.050
341,-0.105,0.055
342,-0.110,0.060
343,-0.105,0.060
344,-0.100,0.060
345,-0.115,0.050
346,-0.130,0.040
347,-0.130,0.040
348,-0.130,0.040
349,-0.125,0.030
350,-0.120,0.020
351,-0.125,0.025
352,-0.145,0.030
353,-0.180,0.025
354,-0.200,0.020
355,-0.185,0.020
356,-0.175,0.020
357,-0.165,0.020
358,-0.160,0.015
359,-0.160,0.005
360,-0.165,0.005
361,-0.180,0.015
362,-0.180,0.015
363,-0.160,0.005
364,-0.160,0.000
365,-0.185,0.000
366,-0.190,0.000
367,-0.190,0.005
368,-0.190,0.010
369,-0.185,0.005
370,-0.180,0.000
371,-0.185,0.000
372,-0.190,0.000
373,-0.195,0.000
374,-0.200,0.000
375,-0.200,0.000
376,-0.200,0.005
377,-0.210,0.010
378,-0.210,0.000
379,-0.210,-0.010
380,-0.190,-0.005
381,-0.170,0.000
382,-0.185,-0.005
383,-0.200,-0.010
384,-0.215,-0.015
385,-0.225,-0.020
386,-0.195,-0.010
387,-0.175,0.000
388,-0.195,-0.010
389,-0.210,-0.020
390,-0.210,-0.010
391,-0.210,0.000
392,-0.210,-0.010
393,-0.205,-0.015
394,-0.190,0.000
395,-0.185,0.010
396,-0.200,-0.005
397,-0.210,-0.010
398,-0.205,-0.015
399,-0.200,-0.015
400,-0.205,-0.005
401,-0.210,0.000
402,-0.210,-0.005
403,-0.205,-0.010
404,-0.195,-0.015
405,-0.195,-0.020
406,-0.205,-0.015
407,-0.210,-0.010
408,-0.215,-0.010
409,-0.210,-0.010
410,-0.195,-0.010
411,-0.195,-0.015
412,-0.205,-0.025
413,-0.205,-0.025
414,-0.195,-0.015
415,-0.190,-0.010
416,-0.195,-0.015
417,-0.205,-0.015
418,-0.210,-0.010
419,-0.210,-0.015
420,-0.210,-0.020
421,-0.190,-0.020
422,-0.170,-0.020
423,-0.170,-0.010
424,-0.170,0.000
425,-0.165,0.000
426,-0.155,0.000
427,-0.130,-0.005
428,-0.110,-0.010
429,-0.115,0.000
430,-0.120,0.010
431,-0.110,0.020
432,-0.095,0.030
433,-0.075,0.030
434,-0.055,0.020
435,-0.040,-0.010
436,-0.030,-0.050
437,-0.030,-0.095
438,-0.045,-0.120
439,-0.075,-0.120
440,-0.090,-0.110
441,-0.090,-0.090
442,-0.110,-0.085
443,-0.155,-0.100
444,-0.160,-0.115
445,-0.140,-0.125
446,-0.130,-0.145
447,-0.135,-0.170
448,-0.140,-0.150
449,-0.135,-0.105
450,-0.130,-0.065
451,-0.125,-0.030
452,-0.135,-0.005
453,-0.155,0.015
454,-0.195,0.000
455,-0.235,-0.025
456,-0.225,-0.025
457,-0.205,-0.015
458,-0.200,-0.020
459,-0.210,-0.040
460,-0.205,-0.030
461,-0.200,-0.020
462,-0.210,-0.030
463,-0.220,-0.040
464,-0.210,-0.030
465,-0.200,-0.020
466,-0.200,-0.025
467,-0.200,-0.030
468,-0.210,-0.020
469,-0.220,-0.010
470,-0.210,-0.015
471,-0.200,-0.020
472,-0.200,-0.020
473,-0.195,-0.020
474,-0.180,-0.020
475,-0.170,-0.020
476,-0.160,-0.025
477,-0.150,0.005
478,-0.145,0.095
479,-0.100,0.195
480,-0.015,0.310
481,0.100,0.335
482,0.240,0.265
483,0.470,0.045
484,0.775,-0.285
485,1.090,-0.610
486,1.415,-0.940
487,1.740,-1.270
488,2.065,-1.595
489,1.925,-1.670
490,1.600,-1.640
491,1.270,-1.590
492,0.945,-1.535
493,0.615,-1.260
494,0.290,-0.935
495,-0.040,-0.610
496,-0.365,-0.285
497,-0.340,-0.095
498,-0.265,0.080
499,-0.245,0.090
500,-0.260,0.090
501,-0.250,0.100
502,-0.280,0.110
503,-0.245,0.105
504,-0.210,0.100
505,-0.190,0.105
506,-0.170,0.110
507,-0.170,0.115
508,-0.170,0.120
509,-0.165,0.125
510,-0.155,0.130
511,-0.130,0.130
512,-0.110,0.130
513,-0.125,0.125
514,-0.135,0.120
515,-0.110,0.120
516,-0.085,0.125
517,-0.065,0.140
518,-0.050,0.150
519,-0.045,0.150
520,-0.040,0.150
521,-0.025,0.155
522,-0.010,0.155
523,0.015,0.145
524,0.030,0.150
525,0.025,0.180
526,0.035,0.185
527,0.060,0.175
528,0.080,0.175
529,0.100,0.185
530,0.120,0.190
531,0.140,0.195
532,0.150,0.205
533,0.155,0.215
534,0.185,0.220
535,0.220,0.215
536,0.250,0.210
537,0.275,0.215
538,0.295,0.225
539,0.315,0.235
540,0.360,0.240
541,0.405,0.240
542,0.415,0.245
543,0.420,0.250
544,0.470,0.245
545,0.520,0.240
546,0.550,0.240
547,0.580,0.240
548,0.580,0.250
549,0.585,0.260
550,0.640,0.240
551,0.680,0.220
552,0.675,0.220
553,0.675,0.220
554,0.700,0.230
555,0.730,0.235
556,0.765,0.215
557,0.790,0.195
558,0.800,0.175
559,0.810,0.160
560,0.810,0.160
561,0.795,0.160
562,0.760,0.155
563,0.710,0.145
564,0.645,0.130
565,0.575,0.115
566,0.510,0.105
567,0.435,0.095
568,0.360,0.085
569,0.310,0.080
570,0.275,0.075
571,0.225,0.070
572,0.165,0.070
573,0.145,0.070
574,0.135,0.075
575,0.110,0.060
576,0.085,0.030
577,0.075,0.030
578,0.065,0.045
579,0.040,0.045
580,0.015,0.035
581,0.010,0.030
582,0.010,0.030
583,0.010,0.025
584,0.010,0.010
585,-0.020,0.030
586,-0.050,0.050
587,-0.035,0.050
588,-0.020,0.050
589,-0.040,0.040
590,-0.060,0.030
591,-0.075,0.030
592,-0.090,0.030
593,-0.090,0.040
594,-0.090,0.050
595,-0.100,0.055
596,-0.110,0.060
597,-0.105,0.055
598,-0.100,0.050
599,-0.105,0.060
600,-0.110,0.070
601,-0.120,0.080
602,-0.135,0.085
603,-0.155,0.070
604,-0.170,0.060
605,-0.165,0.075
606,-0.155,0.075
607,-0.145,0.060
608,-0.150,0.050
609,-0.180,0.055
610,-0.185,0.060
611,-0.170,0.060
612,-0.160,0.055
613,-0.165,0.045
614,-0.170,0.045
615,-0.175,0.055
616,-0.180,0.055
617,-0.185,0.045
618,-0.190,0.040
619,-0.190,0.035
620,-0.190,0.030
621,-0.195,0.035
622,-0.210,0.030
623,-0.225,0.015
624,-0.225,0.015
625,-0.230,0.010
626,-0.215,0.030
627,-0.220,0.030
628,-0.220,0.025
629,-0.220,0.020
630,-0.215,0.015
631,-0.210,0.010
632,-0.230,0.020
633,-0.250,0.030
634,-0.220,0.020
635,-0.200,0.010
636,-0.215,0.010
637,-0.230,0.010
638,-0.235,0.020
639,-0.240,0.030
640,-0.235,0.020
641,-0.230,0.010
642,-0.240,0.015
643,-0.245,0.020
644,-0.230,0.015
645,-0.220,0.010
646,-0.235,0.015
647,-0.240,0.015
648,-0.240,0.005
649,-0.245,0.005
650,-0.255,0.015
651,-0.255,0.020
652,-0.245,0.015
653,-0.240,0.010
654,-0.235,0.010
655,-0.230,0.010
656,-0.235,0.015
657,-0.235,0.020
658,-0.225,0.015
659,-0.235,0.010
660,-0.255,0.010
661,-0.260,0.005
662,-0.265,-0.005
663,-0.255,-0.005
664,-0.235,0.005
665,-0.230,0.010
666,-0.230,0.010
667,-0.230,0.005
668,-0.230,0.000
669,-0.235,0.000
670,-0.240,0.000
671,-0.245,0.000
672,-0.250,0.000
673,-0.245,0.000
674,-0.240,0.000
675,-0.240,0.005
676,-0.240,0.010
677,-0.240,0.005
678,-0.240,0.000
679,-0.250,0.000
680,-0.255,0.000
681,-0.230,0.000
682,-0.215,0.000
683,-0.230,0.000
684,-0.240,0.000
685,-0.245,0.000
686,-0.245,0.000
687,-0.230,0.000
688,-0.215,0.005
689,-0.205,0.015
690,-0.185,0.020
691,-0.155,0.025
692,-0.160,0.025
693,-0.195,0.010
694,-0.190,0.005
695,-0.155,0.025
696,-0.135,0.030
697,-0.125,0.025
698,-0.115,0.025
699,-0.105,0.035
700,-0.065,0.020
701,-0.020,-0.010
702,-0.040,-0.050
703,-0.080,-0.090
704,-0.095,-0.095
705,-0.105,-0.085
706,-0.145,-0.080
707,-0.185,-0.080
708,-0.190,-0.075
709,-0.180,-0.060
710,-0.190,-0.100
711,-0.200,-0.140
712,-0.195,-0.125
713,-0.190,-0.110
714,-0.170,-0.075
715,-0.150,-0.040
716,-0.155,-0.025
717,-0.160,-0.010
718,-0.180,-0.005
719,-0.200,0.000
720,-0.215,0.000
721,-0.230,0.000
722,-0.245,-0.005
723,-0.260,-0.010
724,-0.250,-0.015
725,-0.240,-0.020
726,-0.250,-0.020
727,-0.255,-0.020
728,-0.235,-0.010
729,-0.230,-0.005
730,-0.255,-0.020
731,-0.265,-0.030
732,-0.255,-0.025
733,-0.245,-0.020
734,-0.230,-0.020
735,-0.225,-0.020
736,-0.235,-0.020
737,-0.235,-0.020
738,-0.225,-0.020
739,-0.215,-0.020
740,-0.205,-0.020
741,-0.200,0.025
742,-0.195,0.085
743,-0.155,0.200
744,-0.110,0.330
745,0.045,0.320
746,0.220,0.285
747,0.470,-0.015
748,0.725,-0.340
749,1.045,-0.670
750,0.740,-0.360
751,1.700,-1.325
752,1.995,-1.640
753,1.670,-1.550
754,1.340,-1.470
755,1.015,-1.505
756,0.685,-1.495
757,0.360,-1.170
758,0.030,-0.845
759,-0.295,-0.520
760,-0.525,-0.230
761,-0.405,-0.050
762,-0.320,0.080
763,-0.305,0.075
764,-0.290,0.070
765,-0.285,0.080
766,-0.280,0.090
767,-0.280,0.095
768,-0.270,0.100
769,-0.240,0.105
770,-0.220,0.110
771,-0.215,0.110
772,-0.205,0.110
773,-0.195,0.110
774,-0.185,0.110
775,-0.170,0.115
776,-0.165,0.120
777,-0.175,0.120
778,-0.170,0.120
779,-0.155,0.125
780,-0.150,0.130
781,-0.145,0.130
782,-0.125,0.135
783,-0.105,0.145
784,-0.080,0.150
785,-0.055,0.145
786,-0.050,0.140
787,-0.055,0.140
788,-0.040,0.150
789,-0.015,0.165
790,-0.010,0.170
791,-0.005,0.175
792,0.010,0.175
793,0.020,0.170
794,0.070,0.185
795,0.120,0.200
796,0.110,0.200
797,0.100,0.200
798,0.140,0.200
799,0.170,0.200
800,0.200,0.215
801,0.225,0.230
802,0.250,0.235
803,0.280,0.240
804,0.325,0.250
805,0.365,0.260
806,0.390,0.255
807,0.420,0.255
808,0.465,0.270
809,0.500,0.280
810,0.525,0.275
811,0.560,0.270
812,0.610,0.270
813,0.645,0.275
814,0.655,0.285
815,0.670,0.285
816,0.690,0.275
817,0.715,0.270
818,0.745,0.270
819,0.770,0.265
820,0.790,0.255
821,0.810,0.245
822,0.830,0.235
823,0.840,0.220
824,0.835,0.205
825,0.805,0.195
826,0.770,0.185
827,0.700,0.165
828,0.620,0.145
829,0.550,0.140
830,0.480,0.135
831,0.405,0.125
832,0.335,0.115
833,0.270,0.100
834,0.200,0.080
835,0.170,0.075
836,0.140,0.070
837,0.110,0.060
838,0.080,0.050
839,0.045,0.045
840,0.010,0.040
841,0.005,0.045
842,0.000,0.050
843,-0.015,0.040
844,-0.030,0.030
845,-0.040,0.030
846,-0.050,0.030
847,-0.060,0.030
848,-0.075,0.030
849,-0.090,0.035
850,-0.095,0.040
851,-0.075,0.040
852,-0.070,0.040
853,-0.100,0.035
854,-0.110,0.035
855,-0.085,0.060
856,-0.085,0.070
857,-0.115,0.070
858,-0.130,0.065
859,-0.125,0.050
860,-0.120,0.045
861,-0.125,0.055
862,-0.130,0.060
863,-0.130,0.065
864,-0.130,0.070
865,-0.135,0.065
866,-0.145,0.060
867,-0.155,0.060
868,-0.160,0.060
869,-0.155,0.065
870,-0.160,0.070
871,-0.175,0.065
872,-0.180,0.060
873,-0.185,0.060
874,-0.190,0.070
875,-0.190,0.060
876,-0.195,0.055
877,-0.210,0.020
878,-0.195,0.035
879,-0.180,0.050
880,-0.195,0.045
881,-0.210,0.040
882,-0.205,0.045
883,-0.200,0.050
884,-0.215,0.045
885,-0.230,0.040
886,-0.230,0.045
887,-0.230,0.050
888,-0.220,0.040
889,-0.210,0.030
890,-0.220,0.025
891,-0.230,0.020
892,-0.225,0.025
893,-0.220,0.030
894,-0.220,0.030
895,-0.225,0.030
896,-0.250,0.015
897,-0.255,0.010
898,-0.240,0.010
899,-0.230,0.010
900,-0.235,0.010
901,-0.240,0.010
902,-0.240,0.010
903,-0.240,0.010
904,-0.240,0.010
905,-0.240,0.010
906,-0.240,0.005
907,-0.240,0.000
908,-0.240,0.005
909,-0.240,0.010
910,-0.235,0.010
911,-0.230,0.010
912,-0.235,0.005
913,-0.240,0.000
914,-0.240,0.000
915,-0.250,0.005
916,-0.265,0.015
917,-0.265,0.010
918,-0.260,0.000
919,-0.250,0.000
920,-0.240,0.000
921,-0.230,0.000
922,-0.220,0.000
923,-0.240,-0.005
924,-0.260,-0.010
925,-0.255,-0.005
926,-0.250,0.000
927,-0.255,0.000
928,-0.260,0.000
929,-0.250,-0.005
930,-0.240,-0.010
931,-0.245,0.000
932,-0.250,0.010
933,-0.255,0.015
934,-0.255,0.020
935,-0.240,0.015
936,-0.230,0.010
937,-0.240,0.005
938,-0.250,0.000
939,-0.245,0.000
940,-0.240,0.000
941,-0.240,0.005
942,-0.245,0.010
943,-0.255,0.005
944,-0.255,0.000
945,-0.235,-0.005
946,-0.235,-0.010
947,-0.245,-0.005
948,-0.245,0.000
949,-0.235,0.005
950,-0.235,0.010
951,-0.245,0.005
952,-0.250,0.000
953,-0.250,0.000
954,-0.240,-0.005
955,-0.225,-0.015
956,-0.240,-0.015
957,-0.265,-0.005
958,-0.255,0.000
959,-0.230,0.000
960,-0.225,0.000
961,-0.220,0.000
962,-0.220,0.010
963,-0.220,0.020
964,-0.205,0.020
965,-0.190,0.020
966,-0.180,0.005
967,-0.170,-0.010
968,-0.165,0.010
969,-0.150,0.030
970,-0.110,0.015
971,-0.080,0.000
972,-0.075,0.000
973,-0.070,-0.010
974,-0.065,-0.040
975,-0.075,-0.060
976,-0.115,-0.065
977,-0.145,-0.075
978,-0.160,-0.090
979,-0.170,-0.100
980,-0.185,-0.095
981,-0.190,-0.100
982,-0.185,-0.125
983,-0.190,-0.130
984,-0.210,-0.110
985,-0.210,-0.090
986,-0.190,-0.070
987,-0.170,-0.035
988,-0.150,0.005
989,-0.180,0.010
990,-0.235,-0.005
991,-0.250,-0.015
992,-0.250,-0.025
993,-0.250,-0.020
994,-0.245,-0.005
995,-0.250,-0.010
996,-0.265,-0.025
997,-0.270,-0.030
998,-0.270,-0.025
999,-0.255,-0.020
1000,-0.270,-0.020
1001,-0.245,-0.030
1002,-0.260,-0.030
1003,-0.255,-0.025
1004,-0.250,-0.020
1005,-0.260,-0.020
1006,-0.270,-0.020
1007,-0.255,-0.020
1008,-0.240,-0.020
1009,-0.235,-0.015
1010,-0.230,-0.010
1011,-0.220,-0.005
1012,-0.205,0.040
1013,-0.175,0.190
1014,-0.110,0.295
1015,0.025,0.320
1016,0.165,0.245
1017,0.310,-0.025
1018,0.535,-0.315
1019,0.860,-0.645
1020,1.185,-0.970
1021,1.510,-1.300
1022,1.505,-1.625
1023,1.175,-1.955
1024,0.850,-2.035
1025,0.520,-1.920
1026,0.195,-1.675
1027,-0.135,-1.350
1028,-0.400,-1.025
1029,-0.640,-0.700
1030,-0.605,-0.375
1031,-0.450,-0.050
1032,-0.375,0.055
1033,-0.325,0.090
1034,-0.300,0.100
1035,-0.285,0.105
1036,-0.280,0.110
1037,-0.285,0.105
1038,-0.275,0.105
1039,-0.255,0.115
1040,-0.235,0.125
1041,-0.215,0.135
1042,-0.185,0.130
1043,-0.160,0.120
1044,-0.185,0.125
1045,-0.210,0.130
1046,-0.195,0.125
1047,-0.180,0.120
1048,-0.160,0.125
1049,-0.140,0.130
1050,-0.135,0.135
1051,-0.130,0.140
1052,-0.120,0.140
1053,-0.110,0.140
1054,-0.105,0.145
1055,-0.095,0.150
1056,-0.075,0.155
1057,-0.055,0.160
1058,-0.035,0.160
1059,-0.020,0.160
1060,-0.020,0.160
1061,-0.005,0.160
1062,0.030,0.170
1063,0.050,0.180
1064,0.055,0.185
1065,0.075,0.195
1066,0.105,0.205
1067,0.120,0.210
1068,0.125,0.210
1069,0.150,0.215
1070,0.185,0.235
1071,0.220,0.240
1072,0.250,0.240
1073,0.275,0.245
1074,0.300,0.255
1075,0.345,0.265
1076,0.390,0.275
1077,0.430,0.280
1078,0.470,0.285
1079,0.520,0.290
1080,0.575,0.295
1081,0.620,0.300
1082,0.665,0.300
1083,0.685,0.300
1084,0.710,0.300
1085,0.775,0.295
1086,0.840,0.290
1087,0.845,0.290
1088,0.855,0.290
1089,0.900,0.285
1090,0.940,0.280
1091,0.955,0.275
1092,0.970,0.265
1093,0.990,0.240
1094,1.010,0.220
1095,1.010,0.210
1096,0.990,0.195
1097,0.915,0.175
1098,0.835,0.155
1099,0.750,0.140
1100,0.670,0.125
1101,0.595,0.110
1102,0.515,0.100
1103,0.435,0.090
1104,0.360,0.080
1105,0.295,0.075
1106,0.235,0.070
1107,0.185,0.065
1108,0.150,0.055
1109,0.120,0.045
1110,0.095,0.035
1111,0.065,0.025
1112,0.050,0.030
1113,0.045,0.045
1114,0.030,0.040
1115,0.015,0.015
1116,0.000,0.010
1117,-0.015,0.010
1118,-0.010,0.010
1119,0.005,0.010
1120,-0.005,0.010
1121,-0.025,0.015
1122,-0.030,0.020
1123,-0.030,0.020
1124,-0.030,0.020
1125,-0.030,0.020
1126,-0.050,0.015
1127,-0.060,0.010
1128,-0.055,0.020
1129,-0.050,0.030
1130,-0.070,0.035
1131,-0.090,0.040
1132,-0.095,0.045
1133,-0.100,0.050
1134,-0.095,0.060
1135,-0.090,0.070
1136,-0.105,0.060
1137,-0.120,0.050
1138,-0.130,0.060
1139,-0.140,0.070
1140,-0.140,0.060
1141,-0.140,0.050
1142,-0.130,0.055
1143,-0.130,0.060
1144,-0.155,0.060
1145,-0.170,0.060
1146,-0.165,0.055
1147,-0.160,0.050
1148,-0.155,0.055
1149,-0.155,0.060
1150,-0.170,0.060
1151,-0.175,0.060
1152,-0.165,0.065
1153,-0.160,0.065
1154,-0.165,0.055
1155,-0.170,0.050
1156,-0.170,0.045
1157,-0.170,0.040
1158,-0.175,0.035
1159,-0.175,0.030
1160,-0.165,0.035
1161,-0.180,0.035
1162,-0.205,0.025
1163,-0.195,0.020
1164,-0.175,0.025
1165,-0.170,0.030
1166,-0.170,0.025
1167,-0.185,0.015
1168,-0.200,0.010
1169,-0.190,0.015
1170,-0.180,0.020
1171,-0.170,0.015
1172,-0.160,0.010
1173,-0.180,0.005
1174,-0.200,0.000
1175,-0.180,0.000
1176,-0.160,0.000
1177,-0.170,0.000
1178,-0.180,0.000
1179,-0.180,-0.005
1180,-0.180,-0.010
1181,-0.175,-0.010
1182,-0.170,-0.010
1183,-0.175,-0.010
1184,-0.180,-0.010
1185,-0.180,-0.010
1186,-0.180,-0.010
1187,-0.170,-0.015
1188,-0.160,-0.020
1189,-0.165,-0.015
1190,-0.170,-0.010
1191,-0.170,-0.005
1192,-0.170,0.000
1193,-0.165,0.000
1194,-0.160,-0.005
1195,-0.160,-0.025
1196,-0.165,-0.025
1197,-0.175,-0.015
1198,-0.170,-0.010
1199,-0.155,-0.015
1200,-0.165,-0.020
1201,-0.185,-0.015
1202,-0.175,-0.010
1203,-0.155,-0.005
1204,-0.155,-0.005
1205,-0.165,-0.015
1206,-0.170,-0.020
1207,-0.165,-0.020
1208,-0.165,-0.010
1209,-0.180,0.010
1210,-0.185,-0.005
1211,-0.190,-0.020
1212,-0.165,-0.020
1213,-0.140,-0.020
1214,-0.160,-0.015
1215,-0.180,-0.010
1216,-0.175,-0.010
1217,-0.170,-0.010
1218,-0.160,-0.010
1219,-0.150,-0.010
1220,-0.165,-0.015
1221,-0.180,-0.020
1222,-0.170,-0.015
1223,-0.160,-0.010
1224,-0.155,-0.010
1225,-0.150,-0.010
1226,-0.145,-0.015
1227,-0.140,-0.020
1228,-0.150,-0.015
1229,-0.160,-0.010
1230,-0.160,-0.010
1231,-0.160,-0.010
1232,-0.155,-0.015
1233,-0.150,-0.020
1234,-0.150,-0.015
1235,-0.140,-0.010
1236,-0.120,-0.010
1237,-0.115,-0.010
