'sample interval','ECG1','ECG2'
118,-0.175,-0.250
119,-0.250,-0.240
120,-0.230,-0.235
121,-0.190,-0.230
122,-0.230,-0.225
123,-0.280,-0.225
124,-0.150,-0.225
125,-0.285,-0.225
126,-0.005,-0.215
127,-0.015,-0.195
128,-0.230,-0.205
129,-0.415,-0.215
130,-0.255,-0.225
131,-0.120,-0.235
132,-0.175,-0.215
133,-0.225,-0.195
134,-0.195,-0.200
135,-0.150,-0.205
136,-0.045,-0.200
137,0.000,-0.195
138,-0.125,-0.200
139,-0.205,-0.200
140,-0.175,-0.180
141,-0.145,-0.160
142,-0.110,-0.140
143,-0.105,-0.125
144,-0.155,-0.130
145,-0.120,-0.135
146,0.025,-0.120
147,0.075,-0.100
148,0.035,-0.070
149,-0.025,-0.055
150,-0.105,-0.060
151,-0.105,-0.060
152,-0.045,-0.050
153,-0.005,-0.075
154,0.030,-0.120
155,-0.020,-0.160
156,-0.120,-0.195
157,-0.055,-0.210
158,0.070,-0.220
159,0.055,-0.225
160,0.005,-0.230
161,-0.030,-0.215
162,-0.060,-0.190
163,-0.130,-0.200
164,-0.210,-0.220
165,-0.175,-0.210
166,-0.130,-0.190
167,-0.185,-0.200
168,-0.245,-0.215
169,-0.095,-0.220
170,0.045,-0.225
171,0.030,-0.220
172,0.005,-0.215
173,-0.105,-0.210
174,-0.220,-0.210
175,-0.390,-0.270
176,-0.525,-0.275
177,-0.505,-0.085
178,-0.485,0.085
179,-0.475,0.210
180,-0.260,0.260
181,0.400,0.145
182,1.110,0.130
183,1.900,0.325
184,2.495,0.580
185,2.795,0.925
186,3.025,0.980
187,3.170,0.670
188,2.760,0.100
189,1.780,-0.740
190,0.850,-1.105
191,-0.040,-1.065
192,-0.580,-0.975
193,-0.885,-0.850
194,-0.945,-0.725
195,-0.865,-0.595
196,-0.840,-0.475
197,-0.850,-0.350
198,-0.715,-0.215
199,-0.520,-0.080
200,-0.355,-0.025
201,-0.205,0.000
202,-0.175,0.010
203,-0.180,0.020
204,-0.240,0.025
205,-0.305,0.030
206,-0.300,0.040
207,-0.280,0.050
208,-0.215,0.055
209,-0.145,0.065
210,-0.095,0.085
211,-0.045,0.105
212,-0.065,0.130
213,-0.090,0.155
214,-0.160,0.150
215,-0.210,0.145
216,-0.090,0.165
217,0.005,0.185
218,0.020,0.205
219,0.015,0.230
220,-0.080,0.260
221,-0.125,0.285
222,-0.050,0.300
223,0.005,0.320
224,-0.005,0.340
225,-0.015,0.365
226,-0.005,0.395
227,0.005,0.425
228,0.015,0.455
229,0.040,0.485
230,0.085,0.510
231,0.150,0.535
232,0.235,0.555
233,0.250,0.575
234,0.205,0.595
235,0.175,0.610
236,0.155,0.620
237,0.185,0.615
238,0.255,0.600
239,0.275,0.590
240,0.275,0.580
241,0.300,0.560
242,0.335,0.530
243,0.340,0.505
244,0.330,0.480
245,0.275,0.455
246,0.215,0.430
247,0.275,0.375
248,0.360,0.320
249,0.315,0.290
250,0.365,0.315
251,0.175,0.210
252,0.095,0.165
253,0.070,0.125
254,0.045,0.085
255,0.010,0.035
256,-0.020,-0.005
257,0.030,-0.030
258,0.065,-0.055
259,0.000,-0.075
260,-0.055,-0.095
261,-0.065,-0.120
262,-0.075,-0.135
263,-0.080,-0.150
264,-0.095,-0.165
265,-0.125,-0.160
266,-0.150,-0.155
267,-0.170,-0.150
268,-0.185,-0.150
269,-0.185,-0.165
270,-0.160,-0.175
271,-0.105,-0.170
272,-0.080,-0.160
273,-0.090,-0.150
274,-0.105,-0.145
275,-0.125,-0.145
276,-0.130,-0.140
277,-0.120,-0.130
278,-0.095,-0.130
279,-0.065,-0.140
280,-0.090,-0.145
281,-0.140,-0.140
282,-0.140,-0.125
283,-0.120,-0.110
284,-0.110,-0.110
285,-0.100,-0.120
286,-0.085,-0.130
287,-0.070,-0.140
288,-0.090,-0.145
289,-0.120,-0.140
290,-0.095,-0.140
291,-0.060,-0.150
292,-0.065,-0.145
293,-0.075,-0.135
294,-0.110,-0.160
295,-0.145,-0.185
296,-0.085,-0.190
297,-0.030,-0.195
298,0.030,-0.190
299,0.060,-0.185
300,-0.100,-0.200
301,-0.225,-0.215
302,-0.225,-0.220
303,-0.220,-0.225
304,-0.180,-0.225
305,-0.155,-0.225
306,-0.145,-0.230
307,-0.135,-0.235
308,-0.145,-0.230
309,-0.150,-0.225
310,-0.135,-0.235
311,-0.095,-0.245
312,-0.015,-0.245
313,-0.025,-0.240
314,-0.125,-0.230
315,-0.185,-0.225
316,-0.210,-0.230
317,-0.215,-0.235
318,-0.195,-0.240
319,-0.150,-0.245
320,-0.085,-0.245
321,-0.095,-0.240
322,-0.140,-0.230
323,-0.150,-0.225
324,-0.140,-0.230
325,-0.160,-0.235
326,-0.195,-0.240
327,-0.185,-0.245
328,-0.160,-0.245
329,-0.115,-0.235
330,-0.060,-0.220
331,-0.075,-0.215
332,-0.100,-0.220
333,-0.105,-0.230
334,-0.105,-0.245
335,-0.115,-0.240
336,-0.125,-0.235
337,-0.130,-0.235
338,-0.135,-0.235
339,-0.170,-0.225
340,-0.195,-0.215
341,-0.120,-0.220
342,-0.055,-0.225
343,-0.050,-0.220
344,-0.060,-0.215
345,-0.130,-0.215
346,-0.180,-0.215
347,-0.155,-0.220
348,-0.130,-0.225
349,-0.115,-0.220
350,-0.115,-0.215
351,-0.145,-0.210
352,-0.165,-0.200
353,-0.155,-0.185
354,-0.140,-0.180
355,-0.115,-0.195
356,-0.085,-0.210
357,-0.045,-0.220
358,-0.060,-0.215
359,-0.130,-0.195
360,-0.140,-0.185
361,-0.115,-0.190
362,-0.100,-0.190
363,-0.090,-0.180
364,-0.095,-0.185
365,-0.110,-0.200
366,-0.095,-0.205
367,-0.065,-0.200
368,-0.070,-0.185
369,-0.090,-0.170
370,-0.095,-0.160
371,-0.095,-0.150
372,-0.095,-0.140
373,-0.090,-0.130
374,-0.065,-0.125
375,-0.085,-0.125
376,0.030,-0.090
377,0.095,-0.065
378,0.060,-0.060
379,0.025,-0.055
380,0.020,-0.060
381,0.015,-0.070
382,0.010,-0.105
383,0.005,-0.140
384,-0.025,-0.185
385,-0.045,-0.225
386,-0.060,-0.220
387,-0.065,-0.215
388,-0.030,-0.220
389,-0.005,-0.225
390,-0.015,-0.215
391,-0.040,-0.205
392,-0.085,-0.200
393,-0.125,-0.195
394,-0.150,-0.205
395,-0.160,-0.215
396,-0.145,-0.215
397,-0.115,-0.215
398,-0.070,-0.210
399,-0.045,-0.205
400,-0.040,-0.200
401,-0.050,-0.195
402,-0.075,-0.200
403,-0.230,-0.265
404,-0.455,-0.355
405,-0.560,-0.285
406,-0.610,-0.135
407,-0.520,0.030
408,-0.375,0.200
409,0.060,0.190
410,0.575,0.125
411,1.265,0.305
412,1.995,0.530
413,2.430,0.885
414,2.830,1.260
415,2.985,1.125
416,3.130,0.950
417,2.595,0.060
418,2.020,-0.820
419,0.885,-0.990
420,-0.195,-1.145
421,-0.620,-0.990
422,-0.995,-0.840
423,-0.990,-0.680
424,-0.960,-0.525
425,-0.790,-0.385
426,-0.635,-0.250
427,-0.535,-0.135
428,-0.445,-0.045
429,-0.405,-0.035
430,-0.360,-0.025
431,-0.295,-0.005
432,-0.255,0.005
433,-0.260,0.010
434,-0.260,0.015
435,-0.240,0.025
436,-0.200,0.040
437,-0.140,0.055
438,-0.115,0.075
439,-0.140,0.100
440,-0.175,0.115
441,-0.215,0.120
442,-0.230,0.130
443,-0.215,0.140
444,-0.185,0.145
445,-0.150,0.145
446,-0.140,0.165
447,-0.150,0.195
448,-0.145,0.220
449,-0.130,0.240
450,-0.095,0.260
451,-0.055,0.280
452,-0.070,0.300
453,-0.100,0.320
454,-0.070,0.350
455,-0.030,0.380
456,-0.010,0.410
457,0.010,0.440
458,0.020,0.460
459,0.035,0.485
460,0.045,0.505
461,0.060,0.525
462,0.140,0.555
463,0.210,0.585
464,0.160,0.595
465,0.120,0.605
466,0.160,0.600
467,0.195,0.595
468,0.215,0.590
469,0.235,0.585
470,0.245,0.590
471,0.270,0.585
472,0.325,0.545
473,0.340,0.505
474,0.265,0.475
475,0.215,0.440
476,0.220,0.395
477,0.235,0.350
478,0.260,0.310
479,0.255,0.260
480,0.210,0.205
481,0.155,0.155
482,0.095,0.105
483,0.005,0.065
484,-0.100,0.025
485,-0.130,-0.005
486,-0.100,-0.025
487,-0.095,-0.055
488,-0.110,-0.085
489,-0.130,-0.120
490,-0.155,-0.155
491,-0.170,-0.165
492,-0.180,-0.170
493,-0.150,-0.185
494,-0.105,-0.200
495,-0.065,-0.205
496,-0.030,-0.205
497,-0.125,-0.205
498,-0.235,-0.205
499,-0.275,-0.200
500,-0.245,-0.205
501,-0.315,-0.185
502,-0.315,-0.185
503,-0.285,-0.190
504,-0.255,-0.195
505,-0.215,-0.185
506,-0.175,-0.175
507,-0.160,-0.180
508,-0.150,-0.185
509,-0.180,-0.175
510,-0.205,-0.165
511,-0.210,-0.160
512,-0.180,-0.155
513,-0.055,-0.165
514,-0.010,-0.175
515,-0.155,-0.170
516,-0.245,-0.160
517,-0.255,-0.145
518,-0.250,-0.135
519,-0.210,-0.140
520,-0.175,-0.155
521,-0.140,-0.180
522,-0.130,-0.195
523,-0.140,-0.195
524,-0.150,-0.195
525,-0.160,-0.195
526,-0.145,-0.200
527,-0.110,-0.210
528,-0.130,-0.215
529,-0.185,-0.215
530,-0.145,-0.215
531,-0.060,-0.220
532,-0.085,-0.225
533,-0.160,-0.220
534,-0.175,-0.215
535,-0.180,-0.210
536,-0.225,-0.225
537,-0.275,-0.250
538,-0.245,-0.255
539,-0.200,-0.250
540,-0.195,-0.245
541,-0.200,-0.245
542,-0.165,-0.240
543,-0.125,-0.235
544,-0.175,-0.255
545,-0.225,-0.275
546,-0.210,-0.260
547,-0.190,-0.245
548,-0.135,-0.245
549,-0.090,-0.245
550,-0.130,-0.240
551,-0.170,-0.235
552,-0.200,-0.245
553,-0.225,-0.255
554,-0.235,-0.255
555,-0.245,-0.255
556,-0.245,-0.255
557,-0.235,-0.255
558,-0.190,-0.245
559,-0.165,-0.240
560,-0.155,-0.255
561,-0.165,-0.265
562,-0.210,-0.255
563,-0.225,-0.240
564,-0.205,-0.230
565,-0.165,-0.230
566,-0.100,-0.240
567,-0.105,-0.245
568,-0.160,-0.250
569,-0.210,-0.250
570,-0.250,-0.240
571,-0.245,-0.235
572,-0.205,-0.235
573,-0.190,-0.235
574,-0.180,-0.230
575,-0.180,-0.230
576,-0.190,-0.240
577,-0.195,-0.245
578,-0.200,-0.240
579,-0.205,-0.235
580,-0.200,-0.235
581,-0.140,-0.235
582,-0.080,-0.235
583,-0.110,-0.235
584,-0.155,-0.235
585,-0.225,-0.235
586,-0.295,-0.235
587,-0.250,-0.220
588,-0.205,-0.205
589,-0.190,-0.215
590,-0.175,-0.225
591,-0.160,-0.220
592,-0.150,-0.215
593,-0.180,-0.215
594,-0.185,-0.215
595,-0.090,-0.215
596,-0.025,-0.215
597,-0.030,-0.210
598,-0.080,-0.205
599,-0.210,-0.210
600,-0.285,-0.215
601,-0.250,-0.210
602,-0.225,-0.205
603,-0.215,-0.205
604,-0.200,-0.200
605,-0.175,-0.185
606,-0.160,-0.170
607,-0.145,-0.160
608,-0.130,-0.155
609,-0.120,-0.155
610,-0.080,-0.140
611,-0.025,-0.115
612,-0.005,-0.100
613,0.000,-0.090
614,0.005,-0.085
615,0.010,-0.090
616,0.005,-0.095
617,-0.010,-0.090
618,-0.025,-0.110
619,-0.040,-0.145
620,-0.080,-0.170
621,-0.130,-0.190
622,-0.145,-0.215
623,-0.160,-0.240
624,-0.135,-0.235
625,-0.165,-0.245
626,-0.105,-0.210
627,-0.115,-0.205
628,-0.155,-0.210
629,-0.195,-0.215
630,-0.185,-0.220
631,-0.170,-0.225
632,-0.120,-0.215
633,-0.080,-0.205
634,-0.120,-0.205
635,-0.155,-0.205
636,-0.180,-0.200
637,-0.180,-0.195
638,-0.125,-0.205
639,-0.150,-0.235
640,-0.355,-0.295
641,-0.525,-0.280
642,-0.645,-0.125
643,-0.645,0.030
644,-0.470,0.190
645,-0.160,0.290
646,0.300,0.325
647,0.960,0.420
648,1.810,0.575
649,2.405,0.835
650,2.805,1.180
651,3.060,1.060
652,3.225,0.635
653,2.510,-0.085
654,1.330,-0.965
655,0.375,-1.180
656,-0.485,-1.115
657,-0.845,-1.000
658,-1.035,-0.865
659,-1.035,-0.775
660,-0.985,-0.700
661,-0.925,-0.560
662,-0.865,-0.415
663,-0.755,-0.270
664,-0.635,-0.125
665,-0.455,-0.075
666,-0.270,-0.030
667,-0.280,-0.015
668,-0.295,-0.005
669,-0.315,0.005
670,-0.335,0.015
671,-0.290,0.020
672,-0.245,0.025
673,-0.220,0.045
674,-0.195,0.065
675,-0.205,0.070
676,-0.205,0.075
677,-0.155,0.085
678,-0.125,0.095
679,-0.165,0.105
680,-0.195,0.115
681,-0.195,0.135
682,-0.185,0.145
683,-0.155,0.155
684,-0.125,0.165
685,-0.100,0.170
686,-0.080,0.185
687,-0.065,0.210
688,-0.065,0.240
689,-0.085,0.270
690,-0.085,0.300
691,-0.065,0.340
692,-0.045,0.355
693,-0.025,0.355
694,0.000,0.375
695,0.035,0.410
696,0.055,0.435
697,0.070,0.450
698,0.135,0.460
699,0.215,0.470
700,0.215,0.485
701,0.185,0.500
702,0.150,0.505
703,0.120,0.505
704,0.155,0.505
705,0.210,0.500
706,0.215,0.485
707,0.215,0.470
708,0.230,0.445
709,0.255,0.415
710,0.265,0.390
711,0.275,0.365
712,0.235,0.330
713,0.195,0.295
714,0.165,0.260
715,0.135,0.220
716,0.115,0.175
717,0.105,0.130
718,0.180,0.095
719,0.210,0.065
720,0.105,0.055
721,0.015,0.035
722,-0.030,-0.005
723,-0.075,-0.045
724,-0.105,-0.075
725,-0.125,-0.095
726,-0.115,-0.105
727,-0.105,-0.115
728,-0.100,-0.110
729,-0.105,-0.105
730,-0.130,-0.110
731,-0.145,-0.115
732,-0.145,-0.110
733,-0.135,-0.105
734,-0.115,-0.105
735,-0.085,-0.100
736,-0.050,-0.090
737,-0.040,-0.085
738,-0.050,-0.090
739,-0.075,-0.095
740,-0.105,-0.100
741,-0.100,-0.100
742,-0.080,-0.090
743,-0.055,-0.090
744,-0.030,-0.100
745,0.000,-0.105
746,0.030,-0.105
747,0.000,-0.105
748,-0.040,-0.100
749,-0.055,-0.095
750,-0.045,-0.095
751,-0.035,-0.100
752,0.005,-0.095
753,-0.080,-0.115
754,-0.155,-0.135
755,-0.100,-0.130
756,-0.055,-0.125
757,-0.045,-0.140
758,-0.040,-0.155
759,-0.080,-0.150
760,-0.090,-0.145
761,0.015,-0.170
762,0.095,-0.185
763,0.095,-0.180
764,0.035,-0.175
765,-0.160,-0.180
766,-0.250,-0.185
767,-0.155,-0.175
768,-0.090,-0.170
769,-0.070,-0.185
770,-0.080,-0.195
771,-0.135,-0.210
772,-0.165,-0.215
773,-0.165,-0.220
774,-0.120,-0.225
775,-0.040,-0.225
776,-0.010,-0.220
777,-0.025,-0.205
778,-0.090,-0.195
779,-0.175,-0.200
780,-0.170,-0.205
781,-0.110,-0.205
782,-0.060,-0.205
783,-0.010,-0.205
784,-0.030,-0.205
785,-0.075,-0.210
786,-0.115,-0.215
787,-0.160,-0.215
788,-0.110,-0.215
789,-0.040,-0.215
790,-0.070,-0.210
791,-0.110,-0.200
792,-0.110,-0.205
793,-0.105,-0.215
794,-0.065,-0.215
795,-0.025,-0.215
796,-0.065,-0.215
797,-0.105,-0.215
798,-0.085,-0.195
799,-0.065,-0.175
800,-0.060,-0.190
801,-0.055,-0.205
802,-0.055,-0.200
803,-0.050,-0.195
804,-0.010,-0.200
805,0.005,-0.205
806,-0.045,-0.200
807,-0.075,-0.195
808,-0.080,-0.195
809,-0.065,-0.195
810,-0.010,-0.205
811,0.005,-0.215
812,-0.040,-0.205
813,-0.065,-0.190
814,-0.060,-0.180
815,-0.055,-0.175
816,-0.060,-0.170
817,-0.065,-0.170
818,-0.065,-0.185
819,-0.060,-0.190
820,-0.040,-0.180
821,-0.040,-0.175
822,-0.050,-0.175
823,-0.045,-0.180
824,-0.030,-0.190
825,-0.005,-0.195
826,0.020,-0.190
827,-0.010,-0.185
828,-0.055,-0.185
829,-0.035,-0.180
830,0.000,-0.170
831,0.060,-0.165
832,0.120,-0.170
833,0.025,-0.175
834,-0.085,-0.165
835,-0.110,-0.165
836,-0.135,-0.165
837,-0.095,-0.165
838,-0.055,-0.165
839,-0.025,-0.155
840,0.005,-0.145
841,0.005,-0.130
842,0.010,-0.115
843,0.035,-0.110
844,0.055,-0.105
845,0.055,-0.090
846,0.055,-0.075
847,0.065,-0.060
848,0.080,-0.045
849,0.105,-0.040
850,0.135,-0.035
851,0.160,-0.030
852,0.170,-0.035
853,0.155,-0.065
854,0.130,-0.095
855,0.095,-0.120
856,0.065,-0.145
857,0.040,-0.165
858,0.025,-0.175
859,0.020,-0.180
860,0.030,-0.180
861,0.055,-0.165
862,0.040,-0.165
863,0.000,-0.180
864,-0.015,-0.185
865,-0.010,-0.190
866,0.010,-0.190
867,0.040,-0.180
868,0.020,-0.175
869,-0.015,-0.170
870,0.000,-0.160
871,0.030,-0.150
872,0.085,-0.160
873,0.140,-0.180
874,-0.145,-0.250
875,0.145,-0.185
876,-0.555,-0.155
877,-0.645,0.020
878,-0.385,0.150
879,-0.105,0.275
880,0.340,0.220
881,0.825,0.195
882,1.570,0.350
883,2.245,0.540
884,2.620,0.905
885,2.940,1.160
886,3.060,1.050
887,2.985,0.730
888,2.405,-0.110
889,1.660,-0.745
890,0.560,-0.960
891,-0.265,-1.045
892,-0.650,-0.905
893,-0.875,-0.780
894,-0.865,-0.665
895,-0.785,-0.550
896,-0.630,-0.435
897,-0.520,-0.310
898,-0.440,-0.175
899,-0.370,-0.075
900,-0.305,-0.005
901,-0.245,0.020
902,-0.195,0.010
903,-0.155,0.015
904,-0.120,0.035
905,-0.105,0.050
906,-0.105,0.060
907,-0.075,0.090
908,-0.035,0.125
909,-0.045,0.135
910,-0.070,0.135
911,-0.085,0.135
912,-0.100,0.135
913,-0.060,0.150
914,-0.010,0.170
915,0.025,0.180
916,0.060,0.190
917,-0.005,0.215
918,-0.075,0.235
919,-0.015,0.250
920,0.045,0.265
921,0.035,0.285
922,0.025,0.305
923,0.035,0.335
924,0.050,0.365
925,0.080,0.385
926,0.110,0.410
927,0.135,0.440
928,0.155,0.470
929,0.165,0.495
930,0.190,0.520
931,0.245,0.545
932,0.290,0.570
933,0.310,0.595
934,0.305,0.615
935,0.255,0.615
936,0.245,0.615
937,0.290,0.625
938,0.340,0.630
939,0.395,0.620
940,0.415,0.605
941,0.390,0.585
942,0.380,0.560
943,0.395,0.535
944,0.400,0.505
945,0.390,0.470
946,0.395,0.435
947,0.410,0.405
948,0.380,0.360
949,0.330,0.310
950,0.315,0.260
951,0.320,0.215
952,0.280,0.170
953,0.225,0.125
954,0.165,0.080
955,0.100,0.040
956,0.080,0.005
957,0.060,-0.030
958,0.065,-0.060
959,0.085,-0.095
960,0.020,-0.105
961,-0.045,-0.115
962,-0.075,-0.125
963,-0.100,-0.135
964,-0.045,-0.145
965,0.000,-0.155
966,-0.035,-0.165
967,-0.065,-0.175
968,-0.060,-0.165
969,-0.065,-0.155
970,-0.105,-0.145
971,-0.095,-0.135
972,0.040,-0.145
973,0.100,-0.155
974,0.000,-0.150
975,-0.080,-0.145
976,-0.120,-0.145
977,-0.105,-0.145
978,-0.015,-0.140
979,0.035,-0.135
980,0.035,-0.120
981,0.005,-0.120
982,-0.055,-0.130
983,-0.075,-0.135
984,-0.055,-0.135
985,-0.010,-0.130
986,0.050,-0.115
987,0.040,-0.105
988,-0.015,-0.110
989,-0.035,-0.125
990,-0.030,-0.140
991,-0.020,-0.145
992,-0.010,-0.145
993,-0.015,-0.145
994,-0.030,-0.150
995,-0.015,-0.155
996,0.010,-0.160
997,0.015,-0.175
998,0.010,-0.190
999,0.005,-0.195
1000,0.005,-0.195
1001,0.025,-0.205
1002,0.045,-0.205
1003,0.035,-0.210
1004,0.020,-0.215
1005,-0.075,-0.230
1006,-0.155,-0.245
1007,-0.130,-0.230
1008,-0.100,-0.215
1009,-0.070,-0.225
1010,-0.050,-0.235
1011,-0.080,-0.225
1012,-0.105,-0.215
1013,-0.090,-0.230
1014,-0.055,-0.245
1015,0.010,-0.245
1016,0.025,-0.245
1017,-0.055,-0.240
1018,-0.090,-0.235
1019,-0.040,-0.235
1020,-0.040,-0.235
1021,-0.095,-0.240
1022,-0.085,-0.245
1023,-0.005,-0.250
1024,0.005,-0.250
1025,-0.050,-0.235
1026,-0.100,-0.225
1027,-0.145,-0.230
1028,-0.105,-0.235
1029,-0.005,-0.240
1030,-0.010,-0.245
1031,-0.060,-0.245
1032,-0.030,-0.245
1033,0.040,-0.240
1034,-0.015,-0.235
1035,-0.110,-0.240
1036,-0.105,-0.245
1037,-0.080,-0.240
1038,-0.075,-0.235
1039,-0.075,-0.230
1040,-0.090,-0.225
1041,-0.110,-0.225
1042,-0.100,-0.225
1043,-0.085,-0.225
1044,-0.045,-0.225
1045,-0.005,-0.225
1046,0.035,-0.240
1047,0.070,-0.255
1048,-0.005,-0.230
1049,-0.065,-0.205
1050,-0.045,-0.210
1051,-0.020,-0.215
1052,0.020,-0.225
1053,0.030,-0.235
1054,-0.065,-0.225
1055,-0.135,-0.215
1056,-0.155,-0.215
1057,-0.135,-0.215
1058,-0.040,-0.225
1059,0.005,-0.235
1060,-0.035,-0.230
1061,-0.055,-0.225
1062,-0.050,-0.215
1063,-0.055,-0.205
1064,-0.080,-0.210
1065,-0.045,-0.215
1066,0.055,-0.220
1067,0.055,-0.220
1068,-0.015,-0.210
1069,-0.055,-0.205
1070,-0.075,-0.200
1071,-0.105,-0.195
1072,-0.135,-0.195
1073,-0.060,-0.190
1074,0.055,-0.180
1075,0.025,-0.175
1076,-0.060,-0.175
1077,-0.060,-0.160
1078,-0.040,-0.140
1079,-0.010,-0.135
1080,0.020,-0.130
1081,0.015,-0.105
1082,0.000,-0.080
1083,0.075,-0.075
1084,0.165,-0.085
1085,0.120,-0.075
1086,0.075,-0.065
1087,0.075,-0.090
1088,0.075,-0.120
1089,0.060,-0.170
1090,0.045,-0.215
1091,0.025,-0.215
1092,-0.010,-0.215
1093,-0.105,-0.230
1094,-0.145,-0.245
1095,-0.025,-0.230
1096,0.040,-0.215
1097,-0.060,-0.220
1098,-0.120,-0.225
1099,-0.105,-0.230
1100,-0.095,-0.235
1101,-0.090,-0.230
1102,-0.090,-0.225
1103,-0.105,-0.215
1104,-0.110,-0.205
1105,-0.085,-0.210
1106,-0.065,-0.215
1107,-0.045,-0.220
1108,-0.100,-0.275
1109,-0.210,-0.360
1110,-0.395,-0.335
1111,-0.620,-0.240
1112,-0.600,-0.125
1113,-0.460,0.000
1114,-0.125,0.085
1115,0.285,0.155
1116,0.935,0.255
1117,1.655,0.360
1118,2.205,0.705
1119,2.710,1.105
1120,2.895,1.200
1121,3.020,1.250
1122,2.615,0.535
1123,2.150,-0.265
1124,0.990,-0.725
1125,2.125,-0.305
1126,-0.535,-1.045
1127,-0.860,-0.910
1128,-0.975,-0.785
1129,-1.080,-0.655
1130,-0.985,-0.545
1131,-0.885,-0.430
1132,-0.720,-0.305
1133,-0.550,-0.190
1134,-0.365,-0.105
1135,-0.220,-0.035
1136,-0.265,-0.025
1137,-0.300,-0.015
1138,-0.320,-0.010
1139,-0.315,-0.005
1140,-0.240,0.000
1141,-0.205,0.015
1142,-0.235,0.045
1143,-0.255,0.065
1144,-0.255,0.060
1145,-0.240,0.055
1146,-0.195,0.060
1147,-0.185,0.070
1148,-0.210,0.080
1149,-0.200,0.095
1150,-0.155,0.115
1151,-0.135,0.135
1152,-0.140,0.155
1153,-0.145,0.165
1154,-0.145,0.165
1155,-0.145,0.175
1156,-0.140,0.195
1157,-0.095,0.230
1158,-0.040,0.265
1159,-0.055,0.280
1160,-0.095,0.290
1161,-0.105,0.320
1162,-0.110,0.350
1163,-0.085,0.365
1164,-0.050,0.380
1165,-0.015,0.410
1166,0.020,0.440
1167,0.070,0.460
1168,0.115,0.475
1169,0.115,0.495
1170,0.115,0.515
1171,0.150,0.510
1172,0.185,0.505
1173,0.155,0.525
1174,0.135,0.545
1175,0.205,0.535
1176,0.265,0.525
1177,0.270,0.510
1178,0.265,0.490
1179,0.225,0.450
1180,0.195,0.420
1181,0.175,0.395
1182,0.155,0.365
1183,0.110,0.335
1184,0.080,0.295
1185,0.060,0.245
1186,0.045,0.195
1187,0.040,0.150
1188,0.035,0.105
1189,0.040,0.065
1190,0.030,0.030
1191,-0.010,0.000
1192,-0.080,-0.035
1193,-0.180,-0.070
1194,-0.205,-0.100
1195,-0.185,-0.135
1196,-0.165,-0.145
1197,-0.150,-0.145
1198,-0.180,-0.145
1199,-0.230,-0.150
1200,-0.260,-0.160
1201,-0.280,-0.170
