'sample interval','ECG1','ECG2'
357,-0.130,-0.070
358,-0.125,-0.075
359,-0.130,-0.075
360,-0.135,-0.075
361,-0.140,-0.080
362,-0.140,-0.085
363,-0.130,-0.080
364,-0.125,-0.075
365,-0.130,-0.075
366,-0.130,-0.075
367,-0.120,-0.075
368,-0.115,-0.075
369,-0.115,-0.075
370,-0.115,-0.075
371,-0.120,-0.075
372,-0.120,-0.075
373,-0.110,-0.070
374,-0.105,-0.065
375,-0.105,-0.065
376,-0.095,-0.070
377,-0.085,-0.075
378,-0.085,-0.070
379,-0.085,-0.065
380,-0.085,-0.065
381,-0.085,-0.065
382,-0.075,-0.065
383,-0.065,-0.065
384,-0.065,-0.070
385,-0.065,-0.075
386,-0.055,-0.070
387,-0.045,-0.065
388,-0.040,-0.060
389,-0.035,-0.055
390,-0.030,-0.060
391,-0.025,-0.065
392,-0.020,-0.070
393,-0.015,-0.075
394,-0.005,-0.075
395,0.005,-0.075
396,0.020,-0.075
397,0.025,-0.075
398,0.030,-0.075
399,0.040,-0.075
400,0.055,-0.080
401,0.065,-0.085
402,0.065,-0.080
403,0.075,-0.075
404,0.095,-0.075
405,0.115,-0.075
406,0.130,-0.080
407,0.135,-0.085
408,0.140,-0.090
409,0.155,-0.095
410,0.170,-0.090
411,0.180,-0.085
412,0.190,-0.085
413,0.200,-0.085
414,0.210,-0.090
415,0.220,-0.095
416,0.230,-0.100
417,0.235,-0.100
418,0.235,-0.095
419,0.235,-0.090
420,0.235,-0.085
421,0.225,-0.090
422,0.215,-0.095
423,0.195,-0.090
424,0.175,-0.085
425,0.160,-0.075
426,0.140,-0.065
427,0.110,-0.050
428,0.080,-0.035
429,0.050,-0.045
430,0.020,-0.055
431,0.000,-0.060
432,-0.025,-0.065
433,-0.055,-0.060
434,-0.075,-0.055
435,-0.080,-0.050
436,-0.090,-0.045
437,-0.105,-0.050
438,-0.120,-0.055
439,-0.135,-0.055
440,-0.145,-0.055
441,-0.145,-0.050
442,-0.145,-0.045
443,-0.145,-0.045
444,-0.145,-0.045
445,-0.150,-0.050
446,-0.155,-0.060
447,-0.150,-0.070
448,-0.145,-0.075
449,-0.150,-0.070
450,-0.155,-0.065
451,-0.150,-0.060
452,-0.145,-0.055
453,-0.140,-0.055
454,-0.140,-0.055
455,-0.150,-0.060
456,-0.150,-0.065
457,-0.140,-0.060
458,-0.135,-0.055
459,-0.135,-0.045
460,-0.140,-0.050
461,-0.145,-0.055
462,-0.140,-0.060
463,-0.135,-0.065
464,-0.145,-0.060
465,-0.155,-0.055
466,-0.145,-0.055
467,-0.135,-0.055
468,-0.140,-0.055
469,-0.145,-0.055
470,-0.150,-0.060
471,-0.155,-0.065
472,-0.150,-0.060
473,-0.145,-0.055
474,-0.150,-0.055
475,-0.155,-0.055
476,-0.155,-0.060
477,-0.155,-0.065
478,-0.155,-0.070
479,-0.155,-0.075
480,-0.170,-0.070
481,-0.175,-0.065
482,-0.170,-0.065
483,-0.165,-0.065
484,-0.165,-0.070
485,-0.165,-0.075
486,-0.170,-0.075
487,-0.175,-0.075
488,-0.175,-0.075
489,-0.175,-0.075
490,-0.175,-0.075
491,-0.175,-0.075
492,-0.175,-0.075
493,-0.175,-0.075
494,-0.175,-0.080
495,-0.175,-0.085
496,-0.175,-0.085
497,-0.175,-0.085
498,-0.175,-0.080
499,-0.175,-0.075
500,-0.175,-0.075
501,-0.170,-0.080
502,-0.175,-0.085
503,-0.170,-0.080
504,-0.165,-0.075
505,-0.165,-0.075
506,-0.165,-0.075
507,-0.170,-0.080
508,-0.175,-0.085
509,-0.175,-0.090
510,-0.175,-0.095
511,-0.175,-0.085
512,-0.175,-0.075
513,-0.170,-0.080
514,-0.165,-0.085
515,-0.160,-0.085
516,-0.155,-0.085
517,-0.165,-0.090
518,-0.175,-0.095
519,-0.170,-0.090
520,-0.165,-0.085
521,-0.165,-0.080
522,-0.165,-0.075
523,-0.165,-0.080
524,-0.165,-0.085
525,-0.165,-0.085
526,-0.165,-0.085
527,-0.170,-0.085
528,-0.175,-0.085
529,-0.170,-0.080
530,-0.165,-0.075
531,-0.160,-0.075
532,-0.155,-0.080
533,-0.160,-0.090
534,-0.165,-0.090
535,-0.160,-0.080
536,-0.155,-0.075
537,-0.155,-0.075
538,-0.155,-0.075
539,-0.160,-0.080
540,-0.165,-0.085
541,-0.160,-0.090
542,-0.165,-0.090
543,-0.175,-0.085
544,-0.170,-0.080
545,-0.165,-0.075
546,-0.155,-0.075
547,-0.145,-0.075
548,-0.150,-0.080
549,-0.155,-0.085
550,-0.150,-0.085
551,-0.145,-0.085
552,-0.145,-0.080
553,-0.145,-0.075
554,-0.145,-0.080
555,-0.145,-0.085
556,-0.150,-0.090
557,-0.155,-0.095
558,-0.150,-0.090
559,-0.145,-0.085
560,-0.145,-0.080
561,-0.145,-0.075
562,-0.145,-0.080
563,-0.145,-0.085
564,-0.145,-0.090
565,-0.145,-0.095
566,-0.140,-0.090
567,-0.135,-0.085
568,-0.135,-0.080
569,-0.135,-0.075
570,-0.135,-0.080
571,-0.130,-0.085
572,-0.120,-0.085
573,-0.110,-0.070
574,-0.100,-0.045
575,-0.090,-0.035
576,-0.080,-0.030
577,-0.055,-0.020
578,-0.030,-0.010
579,-0.010,0.000
580,0.010,0.010
581,0.030,0.010
582,0.050,0.000
583,0.045,-0.030
584,0.025,-0.065
585,0.020,-0.080
586,0.015,-0.095
587,-0.010,-0.095
588,-0.035,-0.095
589,-0.080,-0.100
590,-0.115,-0.105
591,-0.120,-0.100
592,-0.125,-0.095
593,-0.135,-0.100
594,-0.145,-0.105
595,-0.145,-0.110
596,-0.145,-0.115
597,-0.135,-0.115
598,-0.125,-0.115
599,-0.130,-0.115
600,-0.130,-0.105
601,-0.115,-0.075
602,-0.100,-0.050
603,-0.080,-0.035
604,0.000,-0.055
605,0.145,-0.130
606,0.380,-0.165
607,0.700,-0.165
608,1.015,-0.155
609,1.335,-0.135
610,1.105,-0.195
611,0.540,-0.315
612,0.070,-0.365
613,-0.355,-0.380
614,-0.540,-0.345
615,-0.640,-0.290
616,-0.580,-0.240
617,-0.470,-0.185
618,-0.360,-0.175
619,-0.255,-0.170
620,-0.200,-0.140
621,-0.150,-0.110
622,-0.145,-0.105
623,-0.145,-0.100
624,-0.145,-0.095
625,-0.145,-0.095
626,-0.155,-0.110
627,-0.155,-0.115
628,-0.150,-0.110
629,-0.145,-0.105
630,-0.140,-0.100
631,-0.135,-0.095
632,-0.135,-0.100
633,-0.135,-0.105
634,-0.135,-0.110
635,-0.135,-0.115
636,-0.135,-0.105
637,-0.135,-0.095
638,-0.130,-0.095
639,-0.125,-0.095
640,-0.115,-0.095
641,-0.105,-0.095
642,-0.105,-0.100
643,-0.105,-0.105
644,-0.100,-0.105
645,-0.095,-0.105
646,-0.095,-0.090
647,-0.095,-0.085
648,-0.095,-0.085
649,-0.090,-0.090
650,-0.075,-0.100
651,-0.065,-0.105
652,-0.070,-0.105
653,-0.070,-0.105
654,-0.060,-0.100
655,-0.050,-0.095
656,-0.040,-0.095
657,-0.035,-0.095
658,-0.035,-0.100
659,-0.025,-0.105
660,-0.010,-0.105
661,-0.005,-0.105
662,-0.005,-0.100
663,0.000,-0.100
664,0.010,-0.110
665,0.025,-0.115
666,0.040,-0.110
667,0.050,-0.110
668,0.055,-0.115
669,0.070,-0.115
670,0.085,-0.115
671,0.095,-0.115
672,0.105,-0.115
673,0.120,-0.120
674,0.135,-0.125
675,0.150,-0.125
676,0.165,-0.125
677,0.170,-0.125
678,0.175,-0.125
679,0.180,-0.130
680,0.185,-0.135
681,0.205,-0.140
682,0.215,-0.145
683,0.210,-0.145
684,0.205,-0.145
685,0.215,-0.140
686,0.225,-0.135
687,0.215,-0.130
688,0.195,-0.125
689,0.170,-0.125
690,0.150,-0.120
691,0.140,-0.110
692,0.125,-0.100
693,0.105,-0.085
694,0.080,-0.075
695,0.045,-0.075
696,0.020,-0.075
697,-0.005,-0.080
698,-0.030,-0.080
699,-0.055,-0.070
700,-0.065,-0.065
701,-0.070,-0.060
702,-0.085,-0.055
703,-0.100,-0.060
704,-0.115,-0.065
705,-0.130,-0.065
706,-0.130,-0.065
707,-0.120,-0.065
708,-0.115,-0.065
709,-0.125,-0.055
710,-0.130,-0.055
711,-0.135,-0.055
712,-0.130,-0.060
713,-0.125,-0.065
714,-0.130,-0.060
715,-0.135,-0.055
716,-0.125,-0.055
717,-0.115,-0.055
718,-0.115,-0.055
719,-0.115,-0.055
720,-0.115,-0.060
721,-0.115,-0.065
722,-0.110,-0.060
723,-0.105,-0.055
724,-0.110,-0.060
725,-0.115,-0.065
726,-0.115,-0.065
727,-0.115,-0.065
728,-0.115,-0.065
729,-0.115,-0.065
730,-0.120,-0.060
731,-0.125,-0.055
732,-0.120,-0.050
733,-0.115,-0.045
734,-0.120,-0.050
735,-0.125,-0.055
736,-0.120,-0.060
737,-0.115,-0.065
738,-0.115,-0.065
739,-0.120,-0.065
740,-0.130,-0.060
741,-0.135,-0.055
742,-0.130,-0.060
743,-0.125,-0.065
744,-0.125,-0.070
745,-0.125,-0.075
746,-0.130,-0.070
747,-0.135,-0.065
748,-0.135,-0.065
749,-0.135,-0.065
750,-0.135,-0.065
751,-0.140,-0.080
752,-0.135,-0.085
753,-0.140,-0.080
754,-0.145,-0.075
755,-0.140,-0.070
756,-0.135,-0.065
757,-0.140,-0.070
758,-0.145,-0.075
759,-0.140,-0.080
760,-0.135,-0.085
761,-0.145,-0.080
762,-0.155,-0.075
763,-0.150,-0.075
764,-0.145,-0.075
765,-0.145,-0.075
766,-0.145,-0.075
767,-0.145,-0.080
768,-0.145,-0.085
769,-0.140,-0.080
770,-0.135,-0.075
771,-0.135,-0.070
772,-0.135,-0.065
773,-0.140,-0.070
774,-0.145,-0.075
775,-0.140,-0.080
776,-0.135,-0.085
777,-0.140,-0.085
778,-0.145,-0.085
779,-0.140,-0.080
780,-0.135,-0.075
781,-0.140,-0.080
782,-0.145,-0.085
783,-0.145,-0.085
784,-0.140,-0.085
785,-0.130,-0.080
786,-0.125,-0.075
787,-0.125,-0.075
788,-0.125,-0.075
789,-0.125,-0.080
790,-0.125,-0.085
791,-0.125,-0.085
792,-0.135,-0.090
793,-0.145,-0.095
794,-0.135,-0.085
795,-0.125,-0.075
796,-0.125,-0.070
797,-0.125,-0.065
798,-0.125,-0.075
799,-0.125,-0.085
800,-0.120,-0.085
801,-0.115,-0.085
802,-0.110,-0.080
803,-0.105,-0.075
804,-0.115,-0.075
805,-0.125,-0.075
806,-0.120,-0.080
807,-0.115,-0.085
808,-0.120,-0.085
809,-0.125,-0.085
810,-0.115,-0.080
811,-0.105,-0.075
812,-0.105,-0.075
813,-0.110,-0.075
814,-0.120,-0.080
815,-0.120,-0.085
816,-0.105,-0.085
817,-0.095,-0.085
818,-0.095,-0.080
819,-0.095,-0.075
820,-0.095,-0.075
821,-0.095,-0.075
822,-0.095,-0.080
823,-0.100,-0.085
824,-0.110,-0.085
825,-0.105,-0.085
826,-0.090,-0.080
827,-0.085,-0.075
828,-0.090,-0.075
829,-0.095,-0.075
830,-0.095,-0.080
831,-0.090,-0.085
832,-0.080,-0.080
833,-0.075,-0.075
834,-0.075,-0.065
835,-0.070,-0.060
836,-0.065,-0.055
837,-0.050,-0.045
838,-0.035,-0.035
839,-0.040,-0.025
840,-0.045,-0.015
841,-0.020,-0.010
842,0.010,-0.005
843,0.045,0.015
844,0.075,0.030
845,0.085,0.010
846,0.095,-0.010
847,0.085,-0.040
848,0.075,-0.065
849,0.070,-0.070
850,0.055,-0.075
851,0.025,-0.080
852,-0.005,-0.085
853,-0.030,-0.090
854,-0.055,-0.095
855,-0.080,-0.095
856,-0.095,-0.095
857,-0.095,-0.095
858,-0.095,-0.095
859,-0.095,-0.095
860,-0.095,-0.095
861,-0.095,-0.100
862,-0.085,-0.105
863,-0.070,-0.110
864,-0.055,-0.085
865,-0.040,-0.040
866,-0.025,-0.020
867,-0.010,-0.010
868,0.115,-0.075
869,0.260,-0.170
870,0.550,-0.185
871,0.865,-0.180
872,1.155,-0.175
873,1.450,-0.175
874,0.870,-0.295
875,1.465,-0.175
876,-0.165,-0.415
877,-0.565,-0.405
878,-0.575,-0.325
879,-0.575,-0.255
880,-0.455,-0.205
881,-0.330,-0.165
882,-0.225,-0.145
883,-0.135,-0.125
884,-0.115,-0.110
885,-0.095,-0.095
886,-0.110,-0.100
887,-0.125,-0.105
888,-0.115,-0.095
889,-0.105,-0.085
890,-0.100,-0.085
891,-0.095,-0.085
892,-0.095,-0.090
893,-0.095,-0.095
894,-0.090,-0.090
895,-0.085,-0.085
896,-0.085,-0.085
897,-0.085,-0.085
898,-0.085,-0.080
899,-0.085,-0.075
900,-0.080,-0.080
901,-0.075,-0.085
902,-0.080,-0.085
903,-0.080,-0.080
904,-0.070,-0.070
905,-0.065,-0.065
906,-0.060,-0.070
907,-0.055,-0.075
908,-0.055,-0.080
909,-0.050,-0.085
910,-0.040,-0.085
911,-0.030,-0.080
912,-0.020,-0.070
913,-0.015,-0.065
914,-0.015,-0.070
915,-0.010,-0.075
916,0.000,-0.080
917,0.005,-0.080
918,0.005,-0.075
919,0.015,-0.070
920,0.025,-0.065
921,0.035,-0.070
922,0.045,-0.075
923,0.050,-0.080
924,0.055,-0.085
925,0.070,-0.080
926,0.085,-0.075
927,0.095,-0.075
928,0.105,-0.075
929,0.110,-0.080
930,0.115,-0.085
931,0.135,-0.090
932,0.145,-0.095
933,0.150,-0.090
934,0.160,-0.085
935,0.180,-0.090
936,0.200,-0.095
937,0.215,-0.095
938,0.230,-0.095
939,0.240,-0.100
940,0.250,-0.105
941,0.265,-0.100
942,0.275,-0.095
943,0.280,-0.100
944,0.285,-0.105
945,0.285,-0.105
946,0.285,-0.105
947,0.285,-0.105
948,0.280,-0.105
949,0.270,-0.100
950,0.265,-0.095
951,0.260,-0.090
952,0.240,-0.085
953,0.220,-0.085
954,0.195,-0.085
955,0.170,-0.080
956,0.145,-0.070
957,0.120,-0.060
958,0.095,-0.055
959,0.065,-0.045
960,0.040,-0.045
961,0.015,-0.045
962,0.005,-0.045
963,-0.005,-0.045
964,-0.030,-0.045
965,-0.055,-0.045
966,-0.055,-0.040
967,-0.055,-0.035
968,-0.060,-0.040
969,-0.065,-0.045
970,-0.070,-0.050
971,-0.075,-0.055
972,-0.075,-0.045
973,-0.075,-0.035
974,-0.070,-0.030
975,-0.065,-0.025
976,-0.070,-0.035
977,-0.075,-0.045
978,-0.065,-0.050
979,-0.055,-0.055
980,-0.070,-0.050
981,-0.070,-0.045
982,-0.060,-0.040
983,-0.055,-0.035
984,-0.055,-0.035
985,-0.055,-0.040
986,-0.060,-0.050
987,-0.060,-0.055
988,-0.050,-0.050
989,-0.045,-0.045
990,-0.045,-0.045
991,-0.045,-0.045
992,-0.050,-0.045
993,-0.055,-0.045
994,-0.055,-0.050
995,-0.055,-0.055
996,-0.060,-0.055
997,-0.065,-0.055
998,-0.060,-0.050
999,-0.055,-0.045
1000,-0.055,-0.045
1001,-0.070,-0.050
1002,-0.075,-0.055
1003,-0.070,-0.055
1004,-0.065,-0.055
1005,-0.065,-0.050
1006,-0.065,-0.045
1007,-0.070,-0.045
1008,-0.075,-0.045
1009,-0.075,-0.050
1010,-0.075,-0.055
1011,-0.080,-0.050
1012,-0.085,-0.045
1013,-0.085,-0.045
1014,-0.085,-0.045
1015,-0.090,-0.050
1016,-0.095,-0.055
1017,-0.090,-0.060
1018,-0.085,-0.065
1019,-0.085,-0.060
1020,-0.085,-0.055
1021,-0.085,-0.055
1022,-0.085,-0.055
1023,-0.085,-0.055
1024,-0.085,-0.055
1025,-0.085,-0.060
1026,-0.090,-0.065
1027,-0.100,-0.060
1028,-0.100,-0.055
1029,-0.090,-0.055
1030,-0.085,-0.055
1031,-0.085,-0.055
1032,-0.085,-0.055
1033,-0.090,-0.055
1034,-0.095,-0.055
1035,-0.090,-0.055
1036,-0.085,-0.055
1037,-0.085,-0.050
1038,-0.085,-0.045
1039,-0.085,-0.050
1040,-0.085,-0.055
1041,-0.080,-0.060
1042,-0.085,-0.060
1043,-0.095,-0.055
1044,-0.090,-0.050
1045,-0.085,-0.045
1046,-0.080,-0.050
1047,-0.075,-0.055
1048,-0.080,-0.055
1049,-0.085,-0.055
1050,-0.075,-0.055
1051,-0.065,-0.055
1052,-0.070,-0.055
1053,-0.075,-0.055
1054,-0.075,-0.055
1055,-0.075,-0.055
1056,-0.075,-0.060
1057,-0.075,-0.065
1058,-0.080,-0.060
1059,-0.085,-0.055
1060,-0.080,-0.050
1061,-0.075,-0.045
1062,-0.075,-0.050
1063,-0.075,-0.055
1064,-0.075,-0.055
1065,-0.075,-0.055
1066,-0.070,-0.055
1067,-0.065,-0.055
1068,-0.065,-0.055
1069,-0.065,-0.055
1070,-0.065,-0.055
1071,-0.065,-0.055
1072,-0.070,-0.055
1073,-0.075,-0.055
1074,-0.080,-0.060
1075,-0.080,-0.060
1076,-0.070,-0.050
1077,-0.065,-0.045
1078,-0.065,-0.045
1079,-0.065,-0.050
1080,-0.065,-0.060
1081,-0.065,-0.065
1082,-0.060,-0.060
1083,-0.055,-0.055
1084,-0.055,-0.045
1085,-0.055,-0.050
1086,-0.055,-0.055
1087,-0.055,-0.060
1088,-0.055,-0.065
1089,-0.065,-0.060
1090,-0.075,-0.055
1091,-0.065,-0.055
1092,-0.055,-0.055
1093,-0.055,-0.050
1094,-0.055,-0.045
1095,-0.055,-0.055
1096,-0.055,-0.065
1097,-0.050,-0.060
1098,-0.045,-0.055
1099,-0.050,-0.050
1100,-0.055,-0.045
1101,-0.050,-0.045
1102,-0.045,-0.045
1103,-0.040,-0.045
1104,-0.035,-0.045
1105,-0.020,-0.030
1106,-0.005,-0.015
1107,0.015,0.010
1108,0.025,0.025
1109,0.030,0.025
1110,0.045,0.025
1111,0.065,0.030
1112,0.095,0.040
1113,0.125,0.050
1114,0.135,0.035
1115,0.135,0.005
1116,0.120,-0.020
1117,0.100,-0.050
1118,0.090,-0.055
1119,0.080,-0.060
1120,0.045,-0.065
1121,0.010,-0.065
1122,-0.005,-0.065
1123,-0.020,-0.060
1124,-0.035,-0.055
1125,-0.025,-0.055
1126,-0.065,-0.075
1127,-0.075,-0.085
1128,-0.060,-0.080
1129,-0.045,-0.075
1130,-0.050,-0.070
1131,-0.055,-0.065
1132,-0.045,-0.060
1133,-0.035,-0.050
1134,-0.015,-0.010
1135,0.005,0.020
1136,0.015,-0.025
1137,0.090,-0.070
1138,0.330,-0.130
1139,0.595,-0.165
1140,0.905,-0.125
1141,1.150,-0.110
1142,1.285,-0.155
1143,1.085,-0.245
1144,0.420,-0.400
1145,-0.095,-0.460
1146,-0.445,-0.405
1147,-0.590,-0.335
1148,-0.540,-0.255
1149,-0.445,-0.205
1150,-0.310,-0.175
1151,-0.205,-0.140
1152,-0.115,-0.095
1153,-0.080,-0.070
1154,-0.070,-0.060
1155,-0.065,-0.055
1156,-0.065,-0.060
1157,-0.065,-0.065
1158,-0.070,-0.065
1159,-0.075,-0.065
1160,-0.070,-0.065
1161,-0.065,-0.065
1162,-0.065,-0.060
1163,-0.065,-0.055
1164,-0.065,-0.060
1165,-0.065,-0.065
1166,-0.060,-0.065
1167,-0.060,-0.060
1168,-0.065,-0.055
1169,-0.060,-0.050
1170,-0.055,-0.045
1171,-0.050,-0.050
